run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,152,66,162.0,73.24,252,252,55.7,58.4,9005,99.9,100,3.7,116.4,1.8,7.7,OK
tpch_sf1_q2,tpch,1,q2,gpu,2500,4,4.0,61.31,408,379,48.1,50.2,3451,89.1,97,0.2,109.5,1.8,0.4,OK
tpch_sf1_q3,tpch,1,q3,gpu,770,13,18.3,125.00,479,446,52.7,57.0,12953,99.1,100,0.7,113.1,1.8,1.5,OK
tpch_sf1_q4,tpch,1,q4,gpu,71,10,23.9,18.05,89,62,54.3,57.5,10855,98.4,100,0.5,114.5,1.8,1.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,46,9,26.5,14.01,72,44,54.8,58.9,11793,98.8,100,0.5,113.9,1.8,1.0,OK
tpch_sf1_q6,tpch,1,q6,gpu,250,5,15.2,42.75,199,187,53.4,59.6,12035,93.6,100,0.3,114.2,1.8,0.6,OK
tpch_sf1_q7,tpch,1,q7,gpu,35,10,26.9,12.43,70,38,54.5,60.4,12109,99.0,100,0.5,114.0,1.8,1.1,OK
tpch_sf1_q8,tpch,1,q8,gpu,47,6,18.4,13.69,70,69,51.3,59.4,10931,87.9,99,0.3,115.5,1.8,0.7,OK
tpch_sf1_q9,tpch,1,q9,gpu,47,14,42.1,15.66,80,73,52.7,57.9,14247,87.6,100,0.7,115.3,1.8,1.6,OK
tpch_sf1_q10,tpch,1,q10,gpu,37,9,27.1,12.43,70,59,51.8,59.2,12039,86.9,100,0.5,114.2,1.8,1.0,OK
tpch_sf1_q11,tpch,1,q11,gpu,39,18,45.9,7.90,55,54,49.5,58.8,10817,61.1,99,0.9,115.4,1.8,2.1,OK
tpch_sf1_q12,tpch,1,q12,gpu,36,8,27.8,11.67,63,56,51.3,57.8,14223,79.0,100,0.4,114.0,1.8,0.9,OK
tpch_sf1_q13,tpch,1,q13,gpu,19,65,165.9,10.18,71,55,56.4,66.3,11201,76.8,100,3.7,112.9,1.8,7.3,OK
tpch_sf1_q14,tpch,1,q14,gpu,41,7,27.0,11.32,64,36,53.7,57.3,10583,93.8,99,0.4,114.6,1.8,0.8,OK
tpch_sf1_q15,tpch,1,q15,gpu,50,7,25.1,14.14,80,78,51.1,59.4,11209,80.4,100,0.4,115.3,1.8,0.8,OK
tpch_sf1_q16,tpch,1,q16,gpu,23,39,96.9,8.22,59,56,50.6,58.7,10475,72.6,98,2.0,113.3,1.8,4.4,OK
tpch_sf1_q17,tpch,1,q17,gpu,21,10,47.0,9.55,61,47,51.0,59.4,11375,74.7,100,0.5,113.4,1.8,1.1,OK
tpch_sf1_q18,tpch,1,q18,gpu,21,42,114.4,11.47,71,71,50.6,59.2,11359,75.9,100,2.1,114.3,1.8,4.8,OK
tpch_sf1_q19,tpch,1,q19,gpu,11,145,286.5,10.10,64,64,51.6,60.1,15037,87.0,100,7.5,113.5,1.8,16.5,OK
tpch_sf1_q20,tpch,1,q20,gpu,20,18,57.0,10.76,65,61,51.3,59.5,10999,90.8,99,0.9,114.9,1.8,2.1,OK
tpch_sf1_q21,tpch,1,q21,gpu,3,532,789.0,9.15,57,41,53.2,59.6,15837,80.1,100,28.3,117.0,1.8,62.3,OK
tpch_sf1_q22,tpch,1,q22,gpu,24,4,9.0,4.56,42,16,41.9,51.4,3453,83.8,86,0.2,106.1,1.8,0.4,OK
