run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,75,134,207.5,42.85,232,195,55.9,62.3,13069,98.3,100,7.5,115.6,1.8,15.5,OK
tpch_sf2_q2,tpch,2,q2,gpu,2000,4,14.5,147.36,983,983,54.7,62.1,7105,93.5,99,0.2,115.6,1.8,0.5,OK
tpch_sf2_q3,tpch,2,q3,gpu,371,27,43.0,148.90,722,721,55.1,62.6,13031,94.7,100,1.5,115.3,1.8,3.1,OK
tpch_sf2_q4,tpch,2,q4,gpu,500,20,35.1,183.59,824,788,55.8,62.6,15830,98.7,100,1.1,117.4,1.8,2.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,455,21,43.6,174.42,753,718,57.2,62.2,15838,97.8,100,1.2,123.7,1.8,2.6,OK
tpch_sf2_q6,tpch,2,q6,gpu,1112,9,32.7,441.63,2555,2513,58.1,60.9,13232,97.0,100,0.5,-394.0,1.8,-3.5,OK
tpch_sf2_q7,tpch,2,q7,gpu,345,19,79.4,204.63,1275,1233,58.7,63.5,13220,97.0,100,1.1,123.1,1.8,2.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,770,13,63.4,428.76,2604,2552,58.9,61.4,13394,97.1,100,0.8,123.1,1.8,1.6,OK
tpch_sf2_q9,tpch,2,q9,gpu,345,28,119.1,236.29,1541,1503,59.6,64.2,13404,97.1,100,1.7,124.1,1.8,3.5,OK
tpch_sf2_q10,tpch,2,q10,gpu,500,19,87.6,279.25,1703,1672,58.5,63.8,13260,97.0,100,1.1,123.0,1.8,2.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,358,29,126.4,78.05,599,559,61.0,64.1,7696,93.4,99,1.8,123.5,1.8,3.6,OK
tpch_sf2_q12,tpch,2,q12,gpu,244,14,69.5,138.30,857,824,58.8,64.2,13404,97.1,100,0.8,123.0,1.8,1.7,OK
tpch_sf2_q13,tpch,2,q13,gpu,50,140,580.1,41.52,312,312,63.1,66.7,7604,92.4,100,8.8,124.6,1.8,17.4,OK
tpch_sf2_q14,tpch,2,q14,gpu,910,10,62.4,410.82,2675,2631,58.0,64.2,13264,95.8,100,0.6,123.7,1.8,1.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,358,13,59.1,179.89,1314,1284,54.5,59.9,13070,94.3,100,0.7,-1710.6,1.8,-22.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,141,51,176.6,45.66,398,370,56.0,59.9,7322,93.4,99,2.9,124.4,1.8,6.3,OK
tpch_sf2_q17,tpch,2,q17,gpu,250,13,76.4,135.91,1015,975,54.2,59.7,13070,94.8,99,0.7,124.7,1.8,1.6,OK
tpch_sf2_q18,tpch,2,q18,gpu,46,155,309.6,47.00,361,329,54.9,59.3,13056,95.4,100,8.5,124.9,1.8,19.4,OK
tpch_sf2_q19,tpch,2,q19,gpu,14,862,930.7,28.23,229,200,56.4,59.0,13044,95.4,100,48.7,124.8,1.8,107.6,OK
tpch_sf2_q20,tpch,2,q20,gpu,244,36,142.2,163.93,1230,1199,54.1,59.4,13092,95.7,100,1.9,124.8,1.8,4.5,OK
tpch_sf2_q21,tpch,2,q21,gpu,4,3104,3144.2,21.65,179,153,56.8,59.9,14456,96.0,97,176.4,125.9,1.8,390.9,OK
tpch_sf2_q22,tpch,2,q22,gpu,1429,7,74.9,330.29,2916,2887,53.1,59.8,7354,91.9,100,0.4,123.9,1.8,0.9,OK
