run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,286,28,34.3,65.05,814,722,72.8,77.1,4375,37.7,48,2.0,120.4,2.9,3.4,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,21.0,103.60,1310,1225,74.9,78.5,4499,58.2,76,0.4,119.5,2.7,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,400,20,25.2,96.28,1215,1215,69.7,72.9,4417,36.8,57,1.4,120.8,3.1,2.4,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,13,18.1,163.81,2073,2023,67.6,70.6,4403,35.6,46,0.9,120.6,3.2,1.6,OK
tpch_sf1_q5,tpch,1,q5,cpu,313,22,31.2,84.54,1069,1060,68.8,72.7,4397,36.8,50,1.5,120.6,3.0,2.7,OK
tpch_sf1_q6,tpch,1,q6,cpu,589,15,17.5,120.94,1530,1515,66.9,69.2,4365,35.3,43,1.0,-2122.3,3.0,-31.8,OK
tpch_sf1_q7,tpch,1,q7,cpu,295,23,34.3,83.48,1053,1037,67.3,69.8,4387,37.2,57,1.5,119.9,2.9,2.8,OK
tpch_sf1_q8,tpch,1,q8,cpu,286,26,35.4,82.41,1039,927,67.3,69.7,4397,36.9,52,1.7,120.0,3.0,3.1,OK
tpch_sf1_q9,tpch,1,q9,cpu,223,33,42.0,70.51,890,813,68.1,71.3,4395,39.3,51,2.2,120.3,3.0,4.0,OK
tpch_sf1_q10,tpch,1,q10,cpu,371,22,31.2,91.03,1153,984,66.7,69.1,4845,38.1,53,1.5,119.9,3.2,2.6,OK
tpch_sf1_q11,tpch,1,q11,cpu,400,14,25.1,24.63,307,300,71.8,76.2,4619,52.0,63,1.0,120.8,2.8,1.7,OK
tpch_sf1_q12,tpch,1,q12,cpu,99,90,100.6,36.41,458,393,67.3,69.2,4571,42.5,58,6.1,119.6,3.1,10.8,OK
tpch_sf1_q13,tpch,1,q13,cpu,213,34,52.3,27.18,336,270,86.9,90.9,4601,55.4,65,3.0,119.5,2.8,4.1,OK
tpch_sf1_q14,tpch,1,q14,cpu,117,77,86.5,38.05,478,407,67.3,69.6,4585,40.2,51,5.2,119.8,3.0,9.2,OK
tpch_sf1_q15,tpch,1,q15,cpu,124,74,83.9,38.63,484,417,66.7,69.3,4597,38.0,55,4.9,121.2,2.9,9.0,OK
tpch_sf1_q16,tpch,1,q16,cpu,197,35,58.6,24.10,295,241,72.8,74.9,4573,65.0,74,2.5,118.9,2.5,4.2,OK
tpch_sf1_q17,tpch,1,q17,cpu,107,80,98.8,36.75,463,293,67.7,69.9,4595,48.6,59,5.4,121.5,3.0,9.7,OK
tpch_sf1_q18,tpch,1,q18,cpu,102,94,102.8,38.00,478,469,67.2,69.8,4605,37.5,47,6.3,120.9,3.0,11.4,OK
tpch_sf1_q19,tpch,1,q19,cpu,91,98,116.8,34.88,436,330,74.8,80.9,4589,40.9,70,7.3,120.5,2.9,11.8,OK
tpch_sf1_q20,tpch,1,q20,cpu,102,94,110.3,40.27,505,375,69.8,72.6,4623,48.7,58,6.6,119.6,3.0,11.2,OK
tpch_sf1_q21,tpch,1,q21,cpu,50,191,225.0,29.79,369,308,82.6,89.2,7431,48.4,95,15.8,118.9,2.6,22.7,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,35.4,51.99,657,567,69.0,71.1,4569,49.4,63,1.4,120.0,2.9,2.4,OK
