run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,136,58,72.6,68.90,865,794,68.8,72.2,4567,39.0,60,4.0,120.3,2.9,7.0,OK
tpch_sf2_q2,tpch,2,q2,cpu,455,9,21.9,48.57,609,500,70.0,72.3,4585,46.3,57,0.6,120.6,2.9,1.1,OK
tpch_sf2_q3,tpch,2,q3,cpu,223,39,45.5,125.09,1586,1428,64.7,67.3,4485,33.6,52,2.5,119.6,3.0,4.7,OK
tpch_sf2_q4,tpch,2,q4,cpu,313,25,31.6,150.99,1917,1905,64.7,67.1,4299,33.2,47,1.6,119.9,3.0,3.0,OK
tpch_sf2_q5,tpch,2,q5,cpu,176,44,52.6,98.29,1244,1078,64.9,67.5,4325,34.3,53,2.9,119.9,3.0,5.3,OK
tpch_sf2_q6,tpch,2,q6,cpu,304,30,34.2,132.81,1679,1672,64.3,66.4,4287,32.8,44,1.9,119.7,2.9,3.6,OK
tpch_sf2_q7,tpch,2,q7,cpu,179,45,53.8,103.31,1306,1306,58.3,66.7,4283,26.9,50,2.6,120.3,2.9,5.4,OK
tpch_sf2_q8,tpch,2,q8,cpu,157,52,59.6,93.79,1190,1188,47.1,48.1,3939,20.2,42,2.4,120.2,2.9,6.2,OK
tpch_sf2_q9,tpch,2,q9,cpu,127,65,73.0,83.33,1052,918,48.2,49.4,3937,20.9,42,3.1,119.5,3.0,7.8,OK
tpch_sf2_q10,tpch,2,q10,cpu,182,43,51.5,98.02,1241,1159,47.5,48.6,3937,20.4,41,2.0,119.4,3.0,5.1,OK
tpch_sf2_q11,tpch,2,q11,cpu,286,26,35.7,30.79,386,308,54.1,55.5,3935,35.1,46,1.4,120.0,3.1,3.1,OK
tpch_sf2_q12,tpch,2,q12,cpu,54,185,196.5,46.84,588,568,48.0,49.2,3943,23.9,47,8.9,120.5,2.8,22.3,OK
tpch_sf2_q13,tpch,2,q13,cpu,100,66,83.6,25.04,313,185,70.5,75.5,3943,48.0,63,4.7,119.5,2.7,7.9,OK
tpch_sf2_q14,tpch,2,q14,cpu,63,155,168.1,46.16,581,416,48.4,49.0,3931,22.6,39,7.5,119.3,2.9,18.5,OK
tpch_sf2_q15,tpch,2,q15,cpu,64,153,161.0,44.98,567,557,48.3,49.0,3935,23.1,41,7.4,-6024.5,2.8,-921.7,OK
tpch_sf2_q16,tpch,2,q16,cpu,152,51,67.0,29.16,362,296,55.6,58.3,3931,44.3,60,2.8,120.0,2.7,6.1,OK
tpch_sf2_q17,tpch,2,q17,cpu,56,169,180.9,42.50,533,533,46.9,50.0,3931,14.1,46,7.9,121.2,2.8,20.5,OK
tpch_sf2_q18,tpch,2,q18,cpu,46,203,215.1,42.51,533,455,66.9,69.5,4373,33.7,42,13.6,120.7,2.8,24.5,OK
tpch_sf2_q19,tpch,2,q19,cpu,42,210,234.2,38.04,478,223,74.2,78.8,7237,47.7,82,15.6,120.9,2.8,25.4,OK
tpch_sf2_q20,tpch,2,q20,cpu,49,188,203.4,43.91,551,462,67.9,70.6,4367,38.5,62,12.8,119.6,2.9,22.5,OK
tpch_sf2_q21,tpch,2,q21,cpu,26,357,427.6,35.19,440,343,83.4,96.0,13087,57.8,97,29.8,119.9,2.5,42.8,OK
tpch_sf2_q22,tpch,2,q22,cpu,205,40,53.8,38.68,486,417,69.6,71.9,4345,45.2,63,2.8,120.0,3.0,4.8,OK
