run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,23.72,286,249,197.0,199.3,12789,96.0,96,1.6,108.8,1.8,0.9,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,21.46,279,232,104.8,106.1,6563,63.3,64,0.3,108.1,1.8,0.3,OK
tpch_sf2_q3,tpch,2,q3,gpu,3334,3,3.0,50.60,592,551,175.7,177.9,12789,95.0,95,0.5,108.4,1.8,0.3,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,66.78,776,739,185.8,187.7,12787,96.0,96,0.4,108.4,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,40.82,480,425,190.7,191.8,12787,93.1,94,0.8,108.4,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,101.16,1255,1219,186.7,188.8,12785,95.6,97,0.2,108.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,51.57,599,559,174.5,175.9,12787,89.7,90,0.5,109.1,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,52.00,607,568,180.1,181.7,12787,90.6,91,0.5,109.0,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1667,6,6.0,33.40,403,364,195.1,197.0,12789,94.7,95,1.2,108.6,1.8,0.7,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,2,3.0,48.54,591,557,175.1,177.3,12789,90.7,91,0.4,108.8,1.8,0.2,OK
tpch_sf2_q11,tpch,2,q11,gpu,3334,3,3.2,21.44,276,236,196.9,199.0,6565,79.7,81,0.6,108.0,1.8,0.3,OK
tpch_sf2_q12,tpch,2,q12,gpu,5000,2,2.0,69.52,841,795,181.1,182.7,12787,91.1,92,0.4,108.5,1.8,0.2,OK
tpch_sf2_q13,tpch,2,q13,gpu,371,27,28.1,14.27,185,185,212.3,259.9,6565,78.3,98,5.7,108.9,1.8,2.9,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,58.25,699,698,168.4,175.2,12785,85.8,97,0.3,108.6,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,1,1.3,55.90,660,620,174.8,176.4,12791,90.0,91,0.2,109.2,1.8,0.1,OK
tpch_sf2_q16,tpch,2,q16,gpu,477,20,20.6,13.91,182,147,131.8,133.8,6561,93.8,94,2.6,109.0,1.8,2.2,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,3,4.0,35.41,431,393,167.1,168.6,12791,84.9,86,0.5,108.7,1.8,0.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,1667,6,6.0,31.59,379,335,180.7,182.5,12789,94.9,96,1.1,109.2,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,313,32,32.3,16.25,206,165,233.2,236.0,12785,95.1,96,7.5,108.3,1.8,3.5,OK
tpch_sf2_q20,tpch,2,q20,gpu,2500,4,4.0,40.68,490,487,159.8,168.2,12787,82.4,95,0.6,108.8,1.8,0.4,OK
tpch_sf2_q21,tpch,2,q21,gpu,87,116,117.2,14.12,180,143,222.2,226.8,14347,97.9,99,25.8,107.7,1.8,12.5,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.1,31.59,410,380,120.6,123.3,6565,56.0,57,0.2,108.0,1.8,0.2,OK
