run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0057,20.61,263,221,129.3,168.8,15841,55.3,86,0.13,113.0,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0067,37.43,495,495,65.9,70.2,15841,15.5,57,0.33,111.2,1.8,0.56,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0038,33.36,435,435,87.7,100.4,15841,29.7,43,0.18,111.8,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,8000,0.0020,0.0035,35.64,462,456,98.5,112.4,15841,32.5,44,0.20,111.2,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0043,32.45,423,373,81.5,93.0,15841,20.0,33,0.16,111.6,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0031,24.78,322,268,139.0,141.5,15841,58.7,60,0.28,111.3,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0057,33.20,431,425,77.9,86.4,15841,20.3,33,0.31,111.2,1.8,0.44,OK
tpch_sf2_q08,tpch,2,q08,5000,0.0030,0.0056,36.24,473,424,78.2,88.5,15841,18.4,26,0.23,111.5,1.8,0.33,OK
tpch_sf2_q09,tpch,2,q09,4446,0.0030,0.0054,31.88,415,358,106.6,119.9,15841,31.0,44,0.32,111.9,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,5000,0.0030,0.0048,32.03,417,364,89.5,100.0,15841,28.3,38,0.27,113.0,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,43.62,578,554,64.7,68.2,15841,9.9,23,0.06,111.0,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0040,34.96,457,406,102.0,111.1,15841,33.7,40,0.20,111.9,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,14290,0.0070,0.0074,20.25,249,202,57.7,69.6,15829,1.6,14,0.40,109.0,1.8,0.76,OK
tpch_sf2_q14,tpch,2,q14,13334,0.0010,0.0023,39.22,514,467,83.9,89.3,15841,22.8,27,0.08,111.1,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0030,38.18,500,441,79.3,83.3,15841,19.4,25,0.16,111.3,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,2000,0.0020,0.0069,21.49,277,220,81.0,91.1,15841,45.6,72,0.16,113.3,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4446,0.0010,0.0042,26.59,345,272,110.1,128.9,15841,40.2,58,0.11,114.2,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0084,38.14,492,440,142.2,155.4,15841,61.8,72,1.00,110.5,1.8,0.77,OK
tpch_sf2_q19,tpch,2,q19,6668,0.0020,0.0043,36.96,479,422,97.4,105.4,15841,32.4,39,0.19,112.4,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,5000,0.0030,0.0052,33.96,444,387,76.8,80.9,15841,27.2,36,0.23,111.7,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2224,0.0040,0.0083,26.27,340,291,105.3,121.9,15841,42.8,59,0.42,112.3,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,8000,0.0020,0.0036,36.92,484,441,69.3,74.2,15841,14.8,20,0.14,111.1,1.8,0.22,OK
