run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,60000,0.0020,0.0026,23.65,291,244,55.9,63.7,15841,3.9,52,0.11,113.7,1.8,0.23,OK
h2o_sf1gb_q10,h2o,1gb,q10,14290,0.0070,0.0076,21.81,269,221,63.4,94.7,15837,9.2,76,0.44,112.1,1.9,0.78,OK
h2o_sf1gb_q2,h2o,1gb,q2,33335,0.0030,0.0034,20.05,247,201,57.1,68.6,15833,4.9,53,0.17,110.2,1.8,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0043,20.24,248,200,58.2,74.0,15809,1.8,30,0.23,108.7,1.8,0.43,OK
h2o_sf1gb_q4,h2o,1gb,q4,40002,0.0020,0.0029,23.79,293,251,56.2,64.8,15835,0.9,14,0.11,111.2,1.8,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,25000,0.0040,0.0042,20.10,248,202,58.5,73.5,15841,3.0,31,0.23,108.0,1.8,0.43,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0040,0.0049,20.01,247,234,57.7,73.7,15839,0.8,8,0.23,109.0,1.9,0.44,OK
h2o_sf1gb_q7,h2o,1gb,q7,40002,0.0030,0.0033,23.89,291,281,56.8,70.1,15807,1.0,11,0.17,110.0,1.8,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,14290,0.0070,0.0076,20.55,251,244,59.2,80.8,15841,6.2,81,0.41,108.5,1.9,0.76,OK
h2o_sf1gb_q9,h2o,1gb,q9,9095,0.0110,0.0112,21.39,263,214,64.3,99.0,15835,9.4,77,0.71,108.6,1.8,1.19,OK
