run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,24.28,309,271,192.7,195.1,6565,93.0,93,0.8,107.0,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,5000,2,2.0,24.94,327,288,90.3,91.5,3451,54.3,55,0.2,108.1,1.8,0.2,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,42.33,531,493,163.5,165.0,6565,91.2,92,0.3,108.1,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,69.07,860,812,179.4,181.2,6563,92.0,92,0.2,108.0,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,43.23,535,533,170.3,179.5,6563,82.1,92,0.3,108.4,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.3,3.34,40,40,72.8,130.2,6561,0.6,3,0.0,107.1,1.9,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,44.13,562,519,159.3,160.8,6563,81.9,83,0.3,108.2,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,43.79,546,513,164.6,166.9,6563,83.2,84,0.3,108.3,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,3334,3,3.0,35.97,450,416,181.3,183.5,6565,89.9,91,0.5,109.1,1.8,0.3,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,40.91,522,518,155.5,163.5,6565,79.8,90,0.3,108.6,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,20.83,271,226,163.9,164.8,3453,68.5,69,0.3,108.8,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,1,2.0,39.79,494,462,166.9,169.4,6563,84.1,85,0.2,108.2,1.8,0.1,OK
tpch_sf1_q13,tpch,1,q13,gpu,715,14,14.1,13.94,181,180,212.7,251.1,3465,78.0,95,3.0,108.8,1.8,1.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.1,65.45,825,788,159.1,161.2,6561,82.0,83,0.2,108.2,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.1,62.50,797,754,161.2,162.4,6567,81.8,83,0.2,107.9,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,556,18,18.1,13.69,181,145,102.9,104.4,3449,93.0,93,1.9,108.2,1.8,1.9,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.0,28.59,366,364,140.2,149.8,6565,70.9,93,0.4,108.5,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,32.90,403,370,172.6,174.7,6565,91.0,91,0.5,108.6,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,589,17,17.1,16.10,207,161,221.0,222.8,6559,90.9,92,3.8,108.4,1.8,1.8,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,32.52,403,401,142.6,150.9,6563,73.1,81,0.4,108.5,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,173,58,58.8,13.90,178,137,216.4,218.2,12791,96.2,97,12.5,109.0,1.8,6.3,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.0,24.91,327,299,100.0,102.7,3453,44.4,45,0.2,108.5,1.8,0.2,OK
