run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,345,29,29.2,73.77,974,901,37.4,38.4,3445,5.7,18,1.1,109.0,3.0,3.2,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,6.1,64.25,836,815,35.5,36.7,3445,8.0,18,0.2,110.4,3.2,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,477,21,21.2,110.38,1460,1380,35.8,36.4,3445,3.6,7,0.8,108.9,3.2,2.3,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,13,13.2,159.74,2118,2006,35.7,36.1,3445,2.1,4,0.5,109.6,3.3,1.4,OK
tpch_sf1_q5,tpch,1,q5,cpu,455,22,22.9,108.17,1431,1352,36.0,36.5,3445,3.3,7,0.8,109.3,3.2,2.4,OK
tpch_sf1_q6,tpch,1,q6,cpu,667,15,15.4,133.73,1769,1692,35.5,35.9,3441,2.1,4,0.5,109.3,3.0,1.6,OK
tpch_sf1_q7,tpch,1,q7,cpu,435,23,23.9,103.98,1377,1262,35.7,36.3,3445,3.0,7,0.8,109.6,3.2,2.5,OK
tpch_sf1_q8,tpch,1,q8,cpu,371,26,27.2,97.79,1295,1195,35.8,36.3,3445,3.0,8,0.9,109.5,3.1,2.8,OK
tpch_sf1_q9,tpch,1,q9,cpu,304,34,34.9,92.48,1225,1037,36.4,37.0,3447,4.0,11,1.2,109.6,3.1,3.7,OK
tpch_sf1_q10,tpch,1,q10,cpu,455,22,22.9,105.58,1399,1321,35.7,36.2,3447,3.2,14,0.8,109.8,3.2,2.4,OK
tpch_sf1_q11,tpch,1,q11,cpu,715,14,14.9,30.91,396,341,40.9,41.5,3447,14.3,16,0.6,110.1,3.3,1.5,OK
tpch_sf1_q12,tpch,1,q12,cpu,109,89,91.5,37.61,496,495,35.9,38.4,3445,7.4,19,3.2,110.1,3.1,9.8,OK
tpch_sf1_q13,tpch,1,q13,cpu,264,38,38.6,28.07,361,306,53.8,57.2,3447,28.7,43,2.0,109.2,2.9,4.1,OK
tpch_sf1_q14,tpch,1,q14,cpu,132,76,77.9,41.06,541,519,35.8,44.7,3441,6.5,35,2.7,110.2,3.0,8.4,OK
tpch_sf1_q15,tpch,1,q15,cpu,134,73,74.9,40.44,531,429,36.0,36.3,3449,7.2,17,2.6,109.8,3.0,8.0,OK
tpch_sf1_q16,tpch,1,q16,cpu,239,42,42.3,22.99,298,237,41.8,42.9,3441,41.0,57,1.8,108.4,2.7,4.6,OK
tpch_sf1_q17,tpch,1,q17,cpu,125,78,80.5,40.57,535,438,36.1,36.5,3447,6.9,27,2.8,109.2,3.0,8.5,OK
tpch_sf1_q18,tpch,1,q18,cpu,108,93,95.5,38.90,512,445,36.6,37.4,3447,7.8,24,3.4,109.0,3.2,10.1,OK
tpch_sf1_q19,tpch,1,q19,cpu,103,98,99.9,34.91,459,370,42.8,44.0,3443,14.5,39,4.2,110.1,3.0,10.8,OK
tpch_sf1_q20,tpch,1,q20,cpu,113,89,92.0,41.03,539,449,36.2,36.9,3445,8.2,22,3.2,109.6,3.1,9.8,OK
tpch_sf1_q21,tpch,1,q21,cpu,60,166,169.4,29.86,391,311,51.8,55.5,6561,17.8,80,8.6,109.4,2.8,18.2,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,20.8,40.15,522,457,36.3,36.6,3447,7.5,11,0.7,110.0,3.2,2.2,OK
