run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,271,6,119.3,55.21,635,515,182.3,187.0,8688,97.2,98,1.1,127.7,1.8,0.8,OK
tpch_sf1_q2,tpch,1,q2,gpu,130,2,301.5,61.39,709,709,185.9,190.2,8764,96.9,98,0.4,127.9,1.8,0.3,OK
tpch_sf1_q3,tpch,1,q3,gpu,85,2,109.6,21.32,240,240,183.4,190.7,8734,97.0,98,0.4,127.2,1.8,0.3,OK
tpch_sf1_q4,tpch,1,q4,gpu,77,1,118.2,17.39,196,150,183.1,186.8,8772,97.1,98,0.2,129.3,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,48,2,186.4,18.05,207,207,185.8,190.2,8682,96.7,98,0.4,128.5,1.8,0.3,OK
tpch_sf1_q6,tpch,1,q6,gpu,715,0,22.9,53.04,607,607,180.2,190.6,8700,97.0,99,0.0,127.8,1.8,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,49,2,118.5,17.98,203,203,189.3,194.2,8788,96.2,98,0.4,130.6,1.8,0.3,OK
tpch_sf1_q8,tpch,1,q8,gpu,107,2,144.0,37.17,427,427,187.7,196.3,8772,96.7,99,0.4,-7431.5,1.8,-14.9,OK
tpch_sf1_q9,tpch,1,q9,gpu,94,13,174.4,30.53,349,333,186.1,191.1,8766,97.0,98,2.4,128.5,1.8,1.7,OK
tpch_sf1_q10,tpch,1,q10,gpu,112,2,214.7,40.60,462,456,186.2,191.3,8788,96.8,98,0.4,128.0,1.8,0.3,OK
tpch_sf1_q11,tpch,1,q11,gpu,82,2,191.1,23.61,267,267,187.9,191.7,8748,96.2,98,0.4,127.8,1.8,0.3,OK
tpch_sf1_q12,tpch,1,q12,gpu,910,2,152.2,217.33,2467,2458,181.9,193.1,8740,97.3,99,0.4,127.4,1.8,0.3,OK
tpch_sf1_q13,tpch,1,q13,gpu,41,15,90.5,8.41,86,70,189.2,196.8,8692,97.4,99,2.8,126.6,1.8,1.9,OK
tpch_sf1_q14,tpch,1,q14,gpu,45,1,29.4,6.06,58,57,157.7,163.5,7697,84.3,99,0.2,121.8,1.9,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,48,1,27.5,6.29,62,31,158.7,161.5,7703,96.0,99,0.2,119.4,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,27,18,20.0,3.62,43,36,62.9,101.6,4913,97.0,97,1.1,115.3,2.0,2.1,OK
tpch_sf1_q17,tpch,1,q17,gpu,24,3,5.0,3.35,38,4,84.5,84.7,341,63.0,63,0.3,108.2,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,39,5,6.2,3.66,41,40,66.9,110.2,6565,26.8,95,0.3,108.6,1.8,0.5,OK
tpch_sf1_q19,tpch,1,q19,gpu,45,20,20.9,4.38,50,17,157.0,181.6,6561,92.1,93,3.1,110.5,1.8,2.2,OK
tpch_sf1_q20,tpch,1,q20,gpu,45,3,5.3,3.70,42,42,67.7,105.8,6563,32.1,90,0.2,109.8,1.9,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,11,77,86.8,4.19,48,2,70.1,73.0,18,88.0,88,5.4,119.7,1.9,9.2,OK
tpch_sf1_q22,tpch,1,q22,gpu,70,2,3.5,3.48,40,6,71.6,78.5,3453,28.0,28,0.1,111.9,1.9,0.2,OK
