run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,20000,0.0040,0.0063,22.51,255,248,55.4,70.4,15835,6.5,74,0.22,113.6,1.9,0.45,OK
h2o_sf2gb_q10,h2o,2gb,q10,5336,0.0150,0.0157,21.26,246,199,69.3,128.6,15841,19.9,90,1.04,111.3,1.9,1.67,OK
h2o_sf2gb_q2,h2o,2gb,q2,16670,0.0050,0.0066,23.37,272,263,57.0,81.4,15841,15.0,86,0.28,112.3,1.9,0.56,OK
h2o_sf2gb_q3,h2o,2gb,q3,11115,0.0080,0.0094,23.50,270,182,61.3,91.1,15841,8.6,82,0.49,110.3,1.8,0.88,OK
h2o_sf2gb_q4,h2o,2gb,q4,20000,0.0040,0.0052,22.35,257,165,57.4,73.5,15823,8.4,76,0.23,112.7,1.8,0.45,OK
h2o_sf2gb_q5,h2o,2gb,q5,12500,0.0070,0.0079,23.01,267,267,59.4,87.2,15837,8.6,85,0.42,110.3,1.9,0.77,OK
h2o_sf2gb_q6,h2o,2gb,q6,9095,0.0110,0.0125,23.60,272,172,61.4,92.4,15837,23.8,89,0.67,109.1,1.8,1.20,OK
h2o_sf2gb_q7,h2o,2gb,q7,12500,0.0070,0.0081,22.66,263,57,60.3,84.2,15829,15.0,85,0.42,110.2,1.9,0.77,OK
h2o_sf2gb_q8,h2o,2gb,q8,8335,0.0120,0.0123,23.37,268,221,61.7,98.8,15841,13.4,89,0.74,109.6,1.8,1.32,OK
h2o_sf2gb_q9,h2o,2gb,q9,2668,0.0300,0.0325,22.16,253,203,69.3,128.8,15841,16.7,92,2.08,112.6,1.8,3.38,OK
