run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,1380,0.0010,0.0093,21.65,249,202,100.6,128.9,15841,57.2,91,0.10,113.4,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,2223,0.0050,0.0072,20.04,254,186,65.2,67.0,15841,16.3,21,0.33,110.8,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0045,38.71,476,415,83.2,92.3,15841,36.3,46,0.17,114.6,1.8,0.23,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0030,0.0045,38.24,470,390,90.4,100.5,15841,42.7,53,0.27,112.8,1.8,0.34,OK
tpch_sf2_q05,tpch,2,q05,5000,0.0020,0.0048,32.61,401,355,76.8,87.4,15841,19.5,34,0.15,111.5,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,4000,0.0040,0.0050,23.86,288,242,109.4,114.9,15841,64.7,72,0.44,112.4,1.8,0.45,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0067,38.56,478,398,75.2,81.2,15841,24.7,31,0.30,-8403.7,1.8,-33.61,OK
tpch_sf2_q08,tpch,2,q08,5000,0.0040,0.0061,39.27,488,438,74.2,82.1,15841,18.5,25,0.30,111.7,1.8,0.45,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0061,33.25,412,353,95.5,109.9,15841,31.4,49,0.29,114.3,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4446,0.0030,0.0058,34.54,419,407,78.4,91.2,15841,29.0,43,0.24,112.7,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0022,47.36,597,533,63.2,66.1,15841,9.7,14,0.06,111.6,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,5716,0.0030,0.0050,37.04,456,402,91.1,100.5,15841,37.6,49,0.27,112.8,1.8,0.34,OK
tpch_sf2_q13,tpch,2,q13,12500,0.0080,0.0106,22.08,252,158,55.7,68.5,15829,20.4,76,0.45,111.5,1.8,0.89,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0020,0.0030,23.89,298,252,79.9,82.4,15841,31.5,36,0.16,112.7,1.8,0.23,OK
tpch_sf2_q15,tpch,2,q15,8000,0.0020,0.0037,38.04,477,428,74.0,79.2,15841,25.6,31,0.15,111.0,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,1906,0.0020,0.0074,22.45,271,212,76.9,87.2,15841,43.4,74,0.15,113.6,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4000,0.0010,0.0046,26.73,331,289,102.7,125.9,15841,39.2,53,0.10,112.8,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,1429,0.0100,0.0123,21.69,255,206,116.3,123.4,15841,71.4,80,1.16,110.5,1.8,1.11,OK
tpch_sf2_q19,tpch,2,q19,4446,0.0030,0.0055,33.30,413,348,86.8,95.8,15841,39.2,51,0.26,112.3,1.8,0.34,OK
tpch_sf2_q20,tpch,2,q20,5000,0.0040,0.0061,39.06,486,438,72.3,76.9,15841,30.5,53,0.29,112.8,1.8,0.45,OK
tpch_sf2_q21,tpch,2,q21,1820,0.0060,0.0107,27.90,342,300,93.5,107.4,15841,50.8,71,0.56,112.3,1.8,0.67,OK
tpch_sf2_q22,tpch,2,q22,4000,0.0020,0.0040,20.34,251,251,65.6,71.8,15841,11.8,62,0.13,112.1,1.8,0.22,OK
