run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,2500,0.0010,0.0058,23.19,271,215,96.3,115.4,15841,48.0,80,0.10,115.6,1.8,0.12,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0040,0.0069,39.29,487,437,59.3,61.6,15841,11.6,15,0.24,119.5,1.8,0.48,OK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0037,38.23,469,420,71.2,77.0,15841,25.7,44,0.14,118.7,1.8,0.24,OK
tpch_sf1_q04,tpch,1,q04,5000,0.0020,0.0032,20.54,252,205,79.0,83.7,15841,30.8,34,0.16,114.6,1.8,0.23,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0043,37.67,467,467,64.9,73.9,15841,12.1,23,0.13,112.9,1.8,0.23,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0020,0.0027,31.02,390,341,96.2,101.0,15841,46.0,49,0.19,111.5,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0054,35.43,456,407,66.0,70.1,15841,15.7,35,0.20,115.1,1.8,0.35,OK
tpch_sf1_q08,tpch,1,q08,5716,0.0030,0.0053,38.49,502,426,64.8,71.2,15841,10.9,17,0.19,119.8,1.8,0.36,OK
tpch_sf1_q09,tpch,1,q09,5000,0.0030,0.0048,32.42,414,373,80.3,90.6,15841,22.6,32,0.24,117.1,1.9,0.35,OK
tpch_sf1_q10,tpch,1,q10,5000,0.0030,0.0048,32.45,406,396,68.6,75.9,15841,19.4,29,0.21,112.3,1.8,0.34,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0020,45.56,574,489,57.2,59.0,15841,6.3,8,0.06,119.4,1.8,0.12,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0035,37.14,455,406,73.5,79.5,15841,21.3,40,0.15,123.3,1.9,0.25,OK
tpch_sf1_q13,tpch,1,q13,20000,0.0050,0.0675,21.88,250,67,58.0,82.0,15841,14.6,30,0.29,119.3,2.0,0.60,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0022,38.28,470,403,63.4,67.5,15841,11.1,15,0.06,120.5,1.9,0.12,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0030,38.89,481,429,61.7,64.7,15842,9.4,14,0.06,124.9,1.9,0.12,OK
tpch_sf1_q16,tpch,1,q16,2106,0.0010,0.0069,23.30,281,224,65.1,73.3,15841,46.8,80,0.07,124.8,1.9,0.12,OK
tpch_sf1_q17,tpch,1,q17,6668,0.0010,0.0038,33.76,418,408,77.7,93.3,15841,23.7,57,0.08,118.6,1.9,0.12,OK
tpch_sf1_q18,tpch,1,q18,2223,0.0060,0.0080,22.05,267,208,103.3,108.1,15841,56.0,62,0.62,121.8,1.8,0.73,OK
tpch_sf1_q19,tpch,1,q19,5716,0.0020,0.0040,32.07,397,343,73.0,79.1,15841,26.6,40,0.15,118.2,1.8,0.24,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0051,37.64,466,459,61.9,65.2,15841,16.5,40,0.19,113.9,1.8,0.34,OK
tpch_sf1_q21,tpch,1,q21,2500,0.0040,0.0082,29.02,355,307,80.2,90.4,15841,37.9,57,0.32,114.1,1.8,0.46,OK
tpch_sf1_q22,tpch,1,q22,5000,0.0020,0.0038,23.36,288,244,60.9,63.5,15841,9.8,14,0.12,113.3,1.8,0.23,OK
