run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,770,13,13.1,27.18,286,246,136.7,138.3,13149,97.8,98,1.8,116.6,1.8,1.5,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,8.0,53.05,634,535,104.7,107.9,13159,88.5,93,0.3,120.0,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,2500,4,4.4,71.62,720,678,124.0,126.7,15842,96.7,97,0.5,121.0,1.8,0.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,3334,3,10.5,146.21,1640,1603,117.7,128.2,14088,94.4,98,0.4,129.1,1.8,0.4,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,9.7,100.72,1125,1076,124.8,127.9,12497,95.5,97,0.5,118.9,1.8,0.5,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,2.9,264.03,2878,2837,121.3,125.2,13053,93.2,98,0.1,118.5,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,2500,4,10.2,106.69,1213,1170,115.3,117.5,13043,94.8,96,0.5,118.9,1.8,0.5,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,8.5,136.76,1543,1497,118.2,120.6,13117,94.9,96,0.4,118.4,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,1667,6,12.3,78.02,877,835,129.0,131.5,13093,95.8,97,0.8,117.9,1.8,0.7,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,9.6,132.62,1488,1446,115.2,117.7,13053,95.1,96,0.3,118.4,1.8,0.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,2500,4,11.5,45.22,551,506,123.6,129.1,7133,90.1,95,0.5,118.2,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,8.3,126.73,1409,1371,117.1,119.3,13039,95.3,96,0.4,118.8,1.8,0.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,323,31,36.7,16.81,202,153,208.7,227.2,6941,96.5,98,6.5,121.5,1.8,3.8,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,11.1,194.61,2213,2175,123.6,127.9,14291,93.4,96,0.2,120.0,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,9.6,189.84,2178,2175,124.2,127.4,13519,92.5,96,0.2,119.6,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,477,21,42.5,27.06,339,294,125.8,129.7,7863,95.0,96,2.6,119.1,1.8,2.5,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,4,18.2,120.97,1404,1362,122.8,126.6,13461,91.6,95,0.5,-1313.8,1.8,-5.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,1112,9,19.5,61.57,697,662,129.2,131.6,13447,95.8,97,1.2,121.5,1.8,1.1,OK
tpch_sf2_q19,tpch,2,q19,gpu,250,41,70.3,29.85,345,307,161.9,167.6,13415,95.1,97,6.6,120.4,1.8,4.9,OK
tpch_sf2_q20,tpch,2,q20,gpu,2000,5,20.9,111.20,1283,1242,123.4,128.0,13449,94.8,96,0.6,121.2,1.8,0.6,OK
tpch_sf2_q21,tpch,2,q21,gpu,63,173,268.1,22.67,263,219,159.3,165.4,15549,96.1,97,27.6,122.6,1.8,21.2,OK
tpch_sf2_q22,tpch,2,q22,gpu,2500,2,15.2,77.38,936,932,109.5,118.6,7811,87.2,94,0.2,121.7,1.8,0.2,OK
