run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,176,57,57.8,84.33,1132,1039,56.9,59.8,3445,2.8,20,3.2,109.4,3.0,6.2,OK
tpch_sf2_q2,tpch,2,q2,cpu,1112,8,9.0,86.96,1156,1108,54.4,55.8,3445,3.7,6,0.4,110.4,3.2,0.9,OK
tpch_sf2_q3,tpch,2,q3,cpu,257,39,39.9,138.21,1864,1407,54.2,55.9,3445,3.4,12,2.1,109.5,3.0,4.3,OK
tpch_sf2_q4,tpch,2,q4,cpu,400,25,25.7,186.94,2525,2409,53.9,55.6,3445,1.3,7,1.3,-1378.6,3.1,-34.5,OK
tpch_sf2_q5,tpch,2,q5,cpu,233,43,44.6,127.27,1716,1446,54.4,56.3,3445,3.3,12,2.3,109.4,2.9,4.7,OK
tpch_sf2_q6,tpch,2,q6,cpu,323,30,30.8,139.41,1881,1461,53.9,55.1,3441,2.5,8,1.6,108.9,3.0,3.3,OK
tpch_sf2_q7,tpch,2,q7,cpu,228,45,46.0,123.86,1670,1653,54.0,55.6,3445,1.5,12,2.4,109.8,3.0,4.9,OK
tpch_sf2_q8,tpch,2,q8,cpu,189,51,53.5,108.90,1468,996,54.0,55.7,3445,3.7,13,2.8,109.4,3.0,5.6,OK
tpch_sf2_q9,tpch,2,q9,cpu,152,63,66.3,99.27,1338,1135,54.9,56.5,3447,3.1,18,3.5,109.3,3.0,6.9,OK
tpch_sf2_q10,tpch,2,q10,cpu,239,42,43.0,123.69,1667,1645,53.9,55.4,3447,2.3,18,2.3,109.8,3.0,4.6,OK
tpch_sf2_q11,tpch,2,q11,cpu,371,26,27.0,34.16,449,324,62.3,63.7,3447,10.6,15,1.6,111.4,3.4,2.9,OK
tpch_sf2_q12,tpch,2,q12,cpu,55,179,184.1,45.78,612,591,54.2,56.1,3445,5.0,23,9.7,110.4,2.8,19.8,OK
tpch_sf2_q13,tpch,2,q13,cpu,159,63,64.1,31.93,422,332,89.6,100.7,3447,17.4,35,5.6,109.4,2.9,6.9,OK
tpch_sf2_q14,tpch,2,q14,cpu,65,153,156.8,47.01,628,513,54.6,55.9,3443,5.3,22,8.4,110.5,3.0,16.9,OK
tpch_sf2_q15,tpch,2,q15,cpu,67,147,150.2,43.86,586,472,54.5,55.8,3447,5.2,22,8.0,109.8,3.0,16.1,OK
tpch_sf2_q16,tpch,2,q16,cpu,209,47,48.4,30.78,404,332,66.9,70.6,3441,17.8,26,3.1,110.0,3.0,5.2,OK
tpch_sf2_q17,tpch,2,q17,cpu,60,168,172.0,44.98,603,292,54.3,55.6,3447,11.8,34,9.1,110.1,3.0,18.5,OK
tpch_sf2_q18,tpch,2,q18,cpu,49,201,208.4,46.01,618,401,54.7,56.6,3447,9.6,37,11.0,110.1,2.9,22.1,OK
tpch_sf2_q19,tpch,2,q19,cpu,52,196,198.8,40.76,543,525,61.9,72.6,6555,6.5,62,12.1,110.2,2.8,21.6,OK
tpch_sf2_q20,tpch,2,q20,cpu,57,178,182.2,47.26,634,439,54.6,56.5,3445,6.9,23,9.7,109.0,3.0,19.4,OK
tpch_sf2_q21,tpch,2,q21,cpu,34,299,304.9,36.84,490,242,79.2,95.5,12785,30.4,95,23.7,109.0,2.7,32.6,OK
tpch_sf2_q22,tpch,2,q22,cpu,257,38,39.2,40.85,539,463,55.2,56.7,3447,7.0,9,2.1,110.4,3.1,4.2,OK
