run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,358,28,28.4,77.10,1032,968,62.2,64.0,3445,3.7,9,1.7,109.3,3.1,3.1,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,5,6.0,63.49,836,781,60.2,61.0,3445,6.0,7,0.3,110.4,3.3,0.6,OK
tpch_sf1_q3,tpch,1,q3,cpu,500,20,20.2,116.01,1558,1144,60.8,61.9,3445,2.7,6,1.2,109.6,3.2,2.2,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,12,13.1,157.88,2118,2025,60.9,62.0,3445,2.2,4,0.7,109.7,3.3,1.3,OK
tpch_sf1_q5,tpch,1,q5,cpu,455,21,22.2,105.72,1418,1306,61.8,62.8,3445,3.4,6,1.3,110.0,3.3,2.3,OK
tpch_sf1_q6,tpch,1,q6,cpu,667,15,15.2,131.91,1772,1703,61.3,62.3,3441,1.9,4,0.9,109.2,3.0,1.6,OK
tpch_sf1_q7,tpch,1,q7,cpu,435,23,23.4,105.66,1417,1118,61.7,62.4,3445,2.5,6,1.4,110.1,3.2,2.5,OK
tpch_sf1_q8,tpch,1,q8,cpu,385,26,26.7,101.49,1359,1184,61.9,62.9,3445,2.8,7,1.6,110.6,3.1,2.9,OK
tpch_sf1_q9,tpch,1,q9,cpu,313,32,33.1,91.74,1232,1112,63.5,64.7,3447,3.4,10,2.0,109.3,3.1,3.5,OK
tpch_sf1_q10,tpch,1,q10,cpu,455,22,22.2,100.88,1353,1353,62.3,63.2,3447,3.1,6,1.4,110.1,3.3,2.4,OK
tpch_sf1_q11,tpch,1,q11,cpu,715,13,14.1,30.59,396,321,70.9,71.9,3447,11.9,13,0.9,110.3,3.4,1.4,OK
tpch_sf1_q12,tpch,1,q12,cpu,113,90,91.9,39.45,526,463,63.2,63.9,3445,6.5,21,5.7,109.7,3.2,9.9,OK
tpch_sf1_q13,tpch,1,q13,cpu,313,32,32.7,30.29,395,317,98.7,105.5,3447,21.8,35,3.2,110.2,3.0,3.5,OK
tpch_sf1_q14,tpch,1,q14,cpu,129,76,78.6,40.31,537,518,59.8,81.0,3443,3.4,23,4.5,110.6,3.0,8.4,OK
tpch_sf1_q15,tpch,1,q15,cpu,132,74,75.5,39.83,530,513,56.8,58.3,3449,4.7,16,4.2,111.2,3.0,8.2,OK
tpch_sf1_q16,tpch,1,q16,cpu,313,32,32.2,25.22,328,269,67.7,70.3,3441,28.9,41,2.2,110.3,2.9,3.5,OK
tpch_sf1_q17,tpch,1,q17,cpu,129,78,80.1,40.89,548,348,55.5,56.9,3447,7.9,16,4.3,109.9,3.0,8.6,OK
tpch_sf1_q18,tpch,1,q18,cpu,106,94,96.3,38.61,514,449,55.9,57.4,3447,8.9,24,5.3,110.5,3.2,10.4,OK
tpch_sf1_q19,tpch,1,q19,cpu,108,92,93.5,36.35,484,410,65.3,68.3,3443,14.1,31,6.0,109.7,3.0,10.1,OK
tpch_sf1_q20,tpch,1,q20,cpu,113,89,91.8,40.43,540,468,54.8,56.4,3445,7.7,21,4.9,110.3,3.1,9.8,OK
tpch_sf1_q21,tpch,1,q21,cpu,69,146,149.8,31.62,416,399,75.1,88.6,6561,12.2,63,11.0,110.1,2.8,16.1,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,20.6,38.40,507,399,55.1,56.2,3447,7.9,10,1.1,109.6,3.3,2.2,OK
