run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,gpu,1112,9,9.0,22.74,267,232,79.8,80.7,6559,98.9,99,0.7,107.4,1.8,1.0,OK
h2o_sf2gb_q2,h2o,2gb,q2,gpu,625,15,15.5,18.27,218,213,68.7,75.3,6559,86.1,99,1.0,107.4,1.8,1.6,OK
h2o_sf2gb_q3,h2o,2gb,q3,gpu,625,15,16.4,18.75,224,189,81.4,82.8,6561,99.0,99,1.2,107.4,1.8,1.6,OK
h2o_sf2gb_q4,h2o,2gb,q4,gpu,910,10,10.3,20.75,246,213,79.4,80.6,6559,99.0,99,0.8,107.3,1.8,1.1,OK
h2o_sf2gb_q5,h2o,2gb,q5,gpu,667,13,16.0,19.30,229,194,81.5,82.7,6561,99.0,99,1.1,107.4,1.8,1.4,OK
h2o_sf2gb_q6,h2o,2gb,q6,gpu,12,835,840.2,13.24,162,132,70.4,73.8,6557,100.0,100,58.8,107.3,1.8,89.6,OK
h2o_sf2gb_q7,h2o,2gb,q7,gpu,1000,10,10.0,22.24,261,260,87.1,95.0,6561,89.7,100,0.9,107.4,1.8,1.1,OK
h2o_sf2gb_q9,h2o,2gb,q9,gpu,500,20,20.1,17.56,210,171,78.1,78.8,6559,99.0,99,1.6,107.6,1.8,2.2,OK
h2o_sf2gb_q10,h2o,2gb,q10,gpu,304,33,33.1,15.73,188,152,81.7,82.4,6561,99.0,99,2.7,107.3,1.8,3.5,OK
