run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,910,11,11.1,20.32,241,210,82.1,83.5,6565,96.1,97,0.9,107.1,1.8,1.2,OK
tpch_sf1_q2,tpch,1,q2,gpu,1429,7,7.0,17.75,218,215,42.2,48.1,3648,72.6,91,0.3,107.9,1.8,0.8,OK
tpch_sf1_q3,tpch,1,q3,gpu,1250,8,8.0,25.02,290,253,70.7,71.3,6565,96.0,96,0.6,107.2,1.8,0.9,OK
tpch_sf1_q4,tpch,1,q4,gpu,2500,4,4.0,36.03,411,374,81.4,82.0,6563,96.0,96,0.3,106.9,1.8,0.4,OK
tpch_sf1_q5,tpch,1,q5,gpu,1250,8,8.0,25.44,298,262,74.0,74.8,6563,94.2,95,0.6,107.1,1.8,0.9,OK
tpch_sf1_q6,tpch,1,q6,gpu,5000,2,2.1,51.05,590,553,86.5,87.2,6561,95.8,97,0.2,106.6,1.8,0.2,OK
tpch_sf1_q7,tpch,1,q7,gpu,1667,6,6.1,30.94,364,328,73.2,73.9,6563,90.9,91,0.4,106.8,1.8,0.6,OK
tpch_sf1_q8,tpch,1,q8,gpu,1667,6,6.1,31.12,367,365,71.0,74.9,6563,83.5,93,0.4,107.1,1.8,0.6,OK
tpch_sf1_q9,tpch,1,q9,gpu,770,13,13.1,21.71,254,215,72.8,73.3,6565,96.0,96,0.9,107.2,1.8,1.4,OK
tpch_sf1_q10,tpch,1,q10,gpu,2000,5,5.0,32.87,370,335,77.1,77.8,6565,91.1,92,0.4,107.3,1.8,0.5,OK
tpch_sf1_q11,tpch,1,q11,gpu,1429,7,7.1,16.00,196,154,65.7,66.1,3453,86.1,89,0.5,107.2,1.8,0.8,OK
tpch_sf1_q12,tpch,1,q12,gpu,2000,5,5.0,32.33,368,338,78.8,79.9,6563,91.9,92,0.4,107.6,1.8,0.5,OK
tpch_sf1_q13,tpch,1,q13,gpu,209,48,48.2,13.69,168,124,69.8,70.3,3453,97.6,98,3.4,107.3,1.8,5.2,OK
tpch_sf1_q14,tpch,1,q14,gpu,2500,3,4.1,32.29,386,356,78.3,79.5,6561,89.0,91,0.2,106.8,1.8,0.3,OK
tpch_sf1_q15,tpch,1,q15,gpu,3334,3,3.1,38.47,451,415,82.4,83.1,6567,89.4,90,0.2,107.1,1.8,0.3,OK
tpch_sf1_q16,tpch,1,q16,gpu,136,74,74.6,13.62,168,166,40.2,46.8,3648,80.4,99,3.0,107.0,1.8,7.9,OK
tpch_sf1_q17,tpch,1,q17,gpu,1250,7,8.0,23.00,276,244,68.3,69.2,6567,87.1,89,0.5,106.7,1.8,0.7,OK
tpch_sf1_q18,tpch,1,q18,gpu,1429,7,7.0,26.59,310,272,86.2,86.9,6565,95.0,95,0.6,107.2,1.8,0.8,OK
tpch_sf1_q19,tpch,1,q19,gpu,170,59,59.3,14.78,179,143,73.9,74.6,6561,96.7,98,4.4,107.7,1.8,6.4,OK
tpch_sf1_q20,tpch,1,q20,gpu,1112,8,9.0,23.26,275,241,71.5,72.3,6563,89.8,91,0.6,107.4,1.8,0.9,OK
tpch_sf1_q21,tpch,1,q21,gpu,58,173,174.6,13.76,166,131,77.2,78.8,12791,98.4,99,13.4,107.5,1.8,18.6,OK
tpch_sf1_q22,tpch,1,q22,gpu,2500,4,4.2,23.46,284,252,52.3,53.7,3453,64.5,66,0.2,107.0,1.8,0.4,OK
