run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,9000,0.0010,0.0069,74.35,904,852,67.0,75.4,15841,63.2,85,0.07,113.6,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,6668,0.0060,0.0094,70.49,887,844,36.2,37.5,15841,35.9,61,0.22,-3878.4,1.8,-23.27,OK
tpch_sf1_q03,tpch,1,q03,10000,0.0020,0.0056,64.02,795,747,42.0,43.0,15841,49.1,67,0.08,112.1,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,12000,0.0020,0.0048,65.89,814,763,46.0,47.2,15841,49.4,63,0.09,112.3,1.8,0.22,OK
tpch_sf1_q05,tpch,1,q05,9232,0.0030,0.0058,62.18,771,716,39.8,41.3,15841,36.4,48,0.12,112.0,1.8,0.34,OK
tpch_sf1_q06,tpch,1,q06,15000,0.0030,0.0038,61.02,753,706,58.7,59.5,15841,58.9,63,0.18,110.5,1.8,0.33,OK
tpch_sf1_q07,tpch,1,q07,7060,0.0050,0.0080,64.97,806,760,39.6,40.3,15841,36.6,48,0.20,110.9,1.8,0.55,OK
tpch_sf1_q08,tpch,1,q08,8000,0.0040,0.0075,68.39,851,801,38.6,40.0,15841,32.7,45,0.15,110.8,1.8,0.44,OK
tpch_sf1_q09,tpch,1,q09,9474,0.0040,0.0079,87.05,1077,1029,45.0,47.4,15841,47.7,63,0.18,111.6,1.8,0.45,OK
tpch_sf1_q10,tpch,1,q10,8000,0.0030,0.0067,62.26,767,709,43.2,44.2,15841,44.4,53,0.13,111.8,1.8,0.34,OK
tpch_sf1_q11,tpch,1,q11,15000,0.0010,0.0027,84.28,1065,995,36.4,36.8,15841,24.6,31,0.04,111.2,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,12000,0.0030,0.0054,72.58,898,844,45.7,46.9,15841,46.6,55,0.14,112.2,1.8,0.34,OK
tpch_sf1_q13,tpch,1,q13,64290,0.0130,0.0136,63.58,734,679,35.7,40.9,15841,10.4,83,0.46,109.6,1.8,1.42,OK
tpch_sf1_q14,tpch,1,q14,24000,0.0010,0.0031,82.06,1020,960,41.0,41.6,15841,32.6,39,0.04,111.3,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,15000,0.0020,0.0040,67.69,842,797,40.2,41.2,15841,30.2,35,0.08,111.4,1.8,0.22,OK
tpch_sf1_q16,tpch,1,q16,3200,0.0020,0.0186,75.78,945,895,35.8,37.3,15841,73.5,96,0.07,114.4,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,9000,0.0020,0.0068,73.78,914,863,42.4,44.3,15841,57.8,77,0.08,113.2,1.8,0.23,OK
tpch_sf1_q18,tpch,1,q18,7500,0.0060,0.0089,74.56,922,873,66.0,69.6,15841,63.1,72,0.40,110.5,1.8,0.66,OK
tpch_sf1_q19,tpch,1,q19,10910,0.0020,0.0054,67.84,839,770,48.2,49.9,15841,42.5,71,0.10,112.2,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,6668,0.0040,0.0078,60.30,746,701,38.6,39.5,15841,45.8,65,0.15,111.9,1.8,0.45,OK
tpch_sf1_q21,tpch,1,q21,4287,0.0040,0.0128,66.91,827,738,46.8,49.1,15841,59.6,84,0.19,112.7,1.8,0.45,OK
tpch_sf1_q22,tpch,1,q22,13334,0.0030,0.0052,76.90,969,923,37.0,38.1,15841,34.3,67,0.11,111.8,1.8,0.34,OK
