run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf10_q01,tpch,10,q01,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf10_q02,tpch,10,q02,4446,0.0160,0.0194,94.34,1176,1130,49.5,51.4,15841,66.7,74,0.79,109.8,1.8,1.76,OK
tpch_sf10_q03,tpch,10,q03,4287,0.0080,0.0153,79.71,973,917,67.5,74.4,15841,72.3,93,0.54,112.4,1.8,0.90,OK
tpch_sf10_q04,tpch,10,q04,4737,0.0090,0.0153,86.09,1046,993,73.7,82.2,15841,75.9,94,0.66,111.4,1.8,1.00,OK
tpch_sf10_q05,tpch,10,q05,3675,0.0040,0.0151,69.57,860,807,57.5,62.8,15841,65.5,91,0.23,113.1,1.8,0.45,OK
tpch_sf10_q06,tpch,10,q06,2500,0.0220,0.0229,61.81,756,700,87.5,88.6,15841,92.7,95,1.92,109.4,1.8,2.41,OK
tpch_sf10_q07,tpch,10,q07,3750,0.0120,0.0192,86.31,1059,1008,64.7,69.7,15841,69.0,87,0.78,111.2,1.8,1.33,OK
tpch_sf10_q08,tpch,10,q08,3216,0.0060,0.0169,69.34,853,783,57.7,63.2,15841,64.6,99,0.35,113.2,1.8,0.68,OK
tpch_sf10_q09,tpch,10,q09,1896,0.0130,0.0290,70.32,864,807,65.7,74.2,15841,76.3,99,0.85,113.3,1.8,1.47,OK
tpch_sf10_q10,tpch,10,q10,4002,0.0110,0.0174,85.22,1034,972,71.0,77.2,15841,72.6,90,0.78,111.8,1.8,1.23,OK
tpch_sf10_q11,tpch,10,q11,7500,0.0010,0.0043,67.99,847,794,51.7,53.8,15841,55.3,69,0.05,113.4,1.8,0.11,OK
tpch_sf10_q12,tpch,10,q12,3244,0.0140,0.0185,70.04,857,792,78.9,83.9,15841,81.3,89,1.10,110.6,1.8,1.55,OK
tpch_sf10_q13,tpch,10,q13,6750,0.0890,0.0898,61.18,721,718,45.9,77.3,15841,24.8,98,4.08,110.0,1.8,9.79,OK
tpch_sf10_q14,tpch,10,q14,9232,0.0070,0.0088,90.48,1113,1054,75.8,79.4,15841,72.9,81,0.53,110.6,1.8,0.77,OK
tpch_sf10_q15,tpch,10,q15,8000,0.0070,0.0095,85.49,1058,993,73.8,77.2,15841,68.7,77,0.52,110.7,1.8,0.77,OK
tpch_sf10_q16,tpch,10,q16,798,0.0030,0.0628,62.89,780,734,57.7,64.2,15841,83.8,100,0.17,114.4,1.8,0.34,OK
tpch_sf10_q17,tpch,10,q17,2000,0.0020,0.0309,80.41,991,939,56.1,64.5,15841,77.6,100,0.11,115.0,1.8,0.23,OK
tpch_sf10_q18,tpch,10,q18,1350,0.0450,0.0550,83.22,1026,957,87.3,96.6,15841,89.8,97,3.93,111.4,1.8,5.01,OK
tpch_sf10_q19,tpch,10,q19,3078,0.0100,0.0157,60.57,736,659,77.2,84.5,15841,76.4,100,0.77,112.0,1.8,1.12,OK
tpch_sf10_q20,tpch,10,q20,3244,0.0120,0.0171,65.17,802,747,63.6,68.8,15841,70.0,85,0.76,111.4,1.8,1.34,OK
tpch_sf10_q21,tpch,10,q21,1041,0.0200,0.0520,68.54,834,781,68.2,79.9,15841,78.0,98,1.36,113.6,1.8,2.27,OK
tpch_sf10_q22,tpch,10,q22,7827,0.0040,0.0095,87.27,1076,1026,50.7,55.0,15841,60.9,78,0.20,112.5,1.8,0.45,OK
