run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1000,10,10.0,22.41,275,236,121.0,125.9,12789,96.5,97,1.2,107.4,1.8,1.1,OK
tpch_sf2_q2,tpch,2,q2,gpu,2500,4,4.0,20.27,262,232,62.4,66.1,6563,69.9,70,0.2,108.4,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,2000,5,5.0,35.85,436,397,108.7,110.4,12789,95.3,96,0.5,107.7,1.8,0.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,3334,3,3.0,50.60,593,553,116.7,118.0,12787,96.0,96,0.4,108.2,1.8,0.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,1667,6,6.0,32.29,391,387,107.2,115.5,12787,85.3,96,0.6,108.2,1.8,0.6,OK
tpch_sf2_q6,tpch,2,q6,gpu,5000,1,1.6,56.75,667,631,119.5,121.3,12785,96.4,97,0.1,108.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,2500,4,4.0,44.16,537,496,108.3,109.9,12787,90.4,91,0.4,107.8,1.8,0.4,OK
tpch_sf2_q8,tpch,2,q8,gpu,2500,4,4.0,44.83,538,494,110.2,111.3,12787,91.1,92,0.4,108.2,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,1112,9,9.1,27.32,335,296,113.2,115.0,12789,94.9,95,1.0,108.1,1.8,1.0,OK
tpch_sf2_q10,tpch,2,q10,gpu,2500,3,3.7,41.17,491,490,105.2,111.8,12789,86.0,92,0.3,108.2,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2000,5,5.1,17.01,218,173,108.5,109.9,6565,83.2,84,0.5,108.0,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.2,52.62,626,585,113.1,114.6,12787,91.9,93,0.3,108.1,1.8,0.3,OK
tpch_sf2_q13,tpch,2,q13,gpu,250,39,40.2,13.72,176,124,119.8,121.1,6565,98.0,98,4.7,107.5,1.8,4.2,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.0,63.57,751,709,110.6,111.9,12783,91.5,92,0.2,108.4,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.2,61.25,751,708,111.2,112.6,12791,89.3,90,0.2,108.0,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,313,32,32.1,13.92,180,130,67.7,69.0,6561,96.0,96,2.2,108.7,1.8,3.5,OK
tpch_sf2_q17,tpch,2,q17,gpu,2000,5,5.1,32.58,394,392,96.9,104.2,12791,80.8,96,0.5,108.2,1.8,0.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,1429,7,7.0,29.74,362,324,115.2,117.0,12789,95.0,95,0.8,108.3,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,218,46,46.3,15.45,195,194,106.0,122.5,12785,78.2,98,4.9,108.9,1.8,5.0,OK
tpch_sf2_q20,tpch,2,q20,gpu,1667,6,6.0,31.31,380,342,104.3,105.9,12787,89.2,90,0.6,108.3,1.8,0.6,OK
tpch_sf2_q21,tpch,2,q21,gpu,65,155,156.8,14.15,178,128,119.9,121.7,14347,99.0,99,18.6,109.1,1.8,16.9,OK
tpch_sf2_q22,tpch,2,q22,gpu,3334,2,3.1,24.92,315,276,74.9,76.2,6565,60.6,62,0.1,107.6,1.8,0.2,OK
