run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,40002,0.0030,0.0033,23.96,287,252,38.0,43.5,15821,1.6,17,0.11,108.5,1.8,0.33,OK
h2o_sf1gb_q10,h2o,1gb,q10,10000,0.0090,0.0099,22.24,269,265,42.3,66.2,15841,7.7,82,0.38,112.0,1.9,1.01,OK
h2o_sf1gb_q2,h2o,1gb,q2,25000,0.0040,0.0045,20.48,248,205,38.8,46.6,15807,4.8,70,0.16,110.5,1.8,0.44,OK
h2o_sf1gb_q3,h2o,1gb,q3,16670,0.0050,0.0058,20.80,252,205,39.4,50.2,15839,4.5,72,0.20,111.9,1.8,0.56,OK
h2o_sf1gb_q4,h2o,1gb,q4,33335,0.0030,0.0036,20.06,241,197,37.9,44.1,15805,2.1,17,0.11,110.0,1.8,0.33,OK
h2o_sf1gb_q5,h2o,1gb,q5,16670,0.0050,0.0057,20.54,247,208,39.7,49.6,15819,10.1,77,0.20,110.4,1.9,0.55,OK
h2o_sf1gb_q6,h2o,1gb,q6,16670,0.0050,0.0061,20.55,248,244,39.3,50.9,15813,5.9,74,0.20,113.3,1.8,0.57,OK
h2o_sf1gb_q7,h2o,1gb,q7,25000,0.0030,0.0042,20.25,246,207,39.3,48.6,15841,6.1,69,0.12,110.6,1.8,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,10000,0.0100,0.0104,21.15,254,246,39.8,55.3,15841,9.1,88,0.40,109.8,1.8,1.10,OK
h2o_sf1gb_q9,h2o,1gb,q9,7695,0.0130,0.0132,21.89,264,215,43.5,68.4,15839,12.2,81,0.56,112.8,1.8,1.47,OK
