run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3638,0.0010,0.0040,22.38,283,228,73.7,88.8,15841,46.6,77,0.07,112.7,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0069,38.19,500,451,38.5,39.7,15841,17.9,24,0.19,-7689.6,1.8,-38.45,OK
tpch_sf1_q03,tpch,1,q03,6668,0.0020,0.0036,31.88,409,361,47.0,49.6,15841,29.7,39,0.09,111.8,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,8000,0.0010,0.0032,33.07,423,376,52.1,55.9,15841,29.9,40,0.05,112.3,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0043,36.74,474,467,43.1,46.6,15841,17.4,29,0.09,110.7,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,13334,0.0020,0.0024,39.14,501,450,65.6,70.0,15841,40.2,46,0.13,110.9,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,4446,0.0040,0.0057,33.40,430,380,43.4,45.4,15841,20.9,28,0.17,111.9,1.8,0.45,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0040,0.0055,35.78,460,415,41.8,44.5,15841,16.4,27,0.17,110.5,1.8,0.44,OK
tpch_sf1_q09,tpch,1,q09,4446,0.0030,0.0051,30.56,394,337,51.8,56.6,15841,27.6,41,0.16,111.1,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0047,34.63,445,391,47.7,50.2,15841,26.0,35,0.10,111.2,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0021,45.22,596,543,38.7,39.2,15841,12.0,14,0.04,110.7,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0035,36.13,462,404,51.0,53.7,15841,27.4,33,0.10,111.9,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,20004,0.0060,0.0066,23.91,288,245,37.0,41.8,15839,2.1,17,0.22,109.6,1.8,0.66,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0022,36.97,474,431,43.8,45.5,15841,16.8,21,0.04,110.6,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,8000,0.0010,0.0030,31.75,411,371,42.5,44.3,15841,15.6,29,0.04,111.4,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,2070,0.0020,0.0088,29.74,381,334,41.5,45.0,15841,46.9,84,0.08,112.5,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,4446,0.0010,0.0043,27.07,346,299,52.7,58.7,15841,36.4,53,0.05,112.4,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,4446,0.0040,0.0063,35.71,459,411,76.0,83.1,15841,46.7,57,0.30,110.4,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0037,33.05,424,372,52.5,55.5,15841,24.4,33,0.10,112.4,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5000,0.0030,0.0053,34.13,441,396,42.6,43.9,15841,26.6,42,0.13,112.0,1.8,0.34,OK
tpch_sf1_q21,tpch,1,q21,2106,0.0040,0.0076,23.98,305,255,55.1,61.6,15841,38.4,58,0.22,112.1,1.8,0.45,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0038,38.07,496,491,39.9,42.0,15841,14.9,41,0.08,110.9,1.8,0.22,OK
