run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,20000,0.0040,0.0052,20.84,251,213,39.0,48.6,15825,9.8,75,0.16,111.7,1.9,0.45,OK
h2o_sf2gb_q10,h2o,2gb,q10,4708,0.0170,0.0176,20.31,248,240,45.4,93.9,15841,12.5,89,0.77,112.3,1.9,1.91,OK
h2o_sf2gb_q2,h2o,2gb,q2,14290,0.0070,0.0077,21.92,266,223,40.0,55.1,15837,10.9,82,0.28,109.6,1.9,0.77,OK
h2o_sf2gb_q3,h2o,2gb,q3,9095,0.0110,0.0114,22.45,274,231,42.7,63.4,15829,9.1,90,0.47,110.3,1.9,1.21,OK
h2o_sf2gb_q4,h2o,2gb,q4,20000,0.0050,0.0058,21.10,257,200,38.8,50.5,15837,6.4,71,0.19,109.3,1.9,0.55,OK
h2o_sf2gb_q5,h2o,2gb,q5,10000,0.0090,0.0099,21.79,265,225,42.2,62.3,15841,8.5,87,0.38,110.4,1.9,0.99,OK
h2o_sf2gb_q6,h2o,2gb,q6,10000,0.0100,0.0102,21.93,266,223,43.0,64.4,15841,14.1,85,0.43,109.2,1.9,1.09,OK
h2o_sf2gb_q7,h2o,2gb,q7,14290,0.0060,0.0069,21.25,258,250,40.7,59.9,15821,7.0,84,0.24,110.0,1.8,0.66,OK
h2o_sf2gb_q8,h2o,2gb,q8,6670,0.0150,0.0160,22.68,274,229,43.6,71.4,15841,7.8,92,0.65,108.3,1.8,1.62,OK
h2o_sf2gb_q9,h2o,2gb,q9,4350,0.0220,0.0231,24.42,296,240,48.8,99.1,15841,19.2,89,1.07,111.0,1.9,2.44,OK
