run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,gpu,477,20,20.9,42.39,258,226,32.5,32.7,3447,100.0,100,0.6,105.3,1.8,2.1,OK
h2o_sf1gb_q2,h2o,1gb,q2,gpu,323,31,31.2,33.40,210,177,32.3,32.6,3447,100.0,100,1.0,105.3,1.8,3.3,OK
h2o_sf1gb_q3,h2o,1gb,q3,gpu,334,30,30.2,34.21,202,202,31.2,34.2,3648,85.4,100,0.9,105.0,1.8,3.1,OK
h2o_sf1gb_q4,h2o,1gb,q4,gpu,417,23,23.8,38.89,243,243,30.5,32.8,3648,89.7,100,0.7,105.2,1.8,2.4,OK
h2o_sf1gb_q5,h2o,1gb,q5,gpu,358,28,28.4,35.65,206,206,31.3,34.2,3648,88.5,100,0.9,105.6,1.8,3.0,OK
h2o_sf1gb_q6,h2o,1gb,q6,gpu,7,1438,1450.6,13.99,142,142,29.8,34.2,3665,80.7,100,42.8,104.7,1.8,150.6,OK
h2o_sf1gb_q7,h2o,1gb,q7,gpu,313,32,32.2,32.76,191,190,30.9,33.9,3648,87.1,100,1.0,105.3,1.8,3.4,OK
h2o_sf1gb_q9,h2o,1gb,q9,gpu,200,49,50.2,25.82,171,139,32.4,32.8,3447,100.0,100,1.6,105.2,1.8,5.2,OK
h2o_sf1gb_q10,h2o,1gb,q10,gpu,143,69,70.3,22.35,176,174,31.0,34.5,3648,86.5,100,2.1,105.3,1.8,7.3,OK
