run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf5_q0,clickbench,5,q0,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q1,clickbench,5,q1,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q10,clickbench,5,q10,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q11,clickbench,5,q11,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q12,clickbench,5,q12,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q13,clickbench,5,q13,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q14,clickbench,5,q14,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q15,clickbench,5,q15,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q16,clickbench,5,q16,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q17,clickbench,5,q17,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q18,clickbench,5,q18,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q19,clickbench,5,q19,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q2,clickbench,5,q2,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q20,clickbench,5,q20,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q21,clickbench,5,q21,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q22,clickbench,5,q22,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q23,clickbench,5,q23,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q24,clickbench,5,q24,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q25,clickbench,5,q25,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q26,clickbench,5,q26,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q27,clickbench,5,q27,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q28,clickbench,5,q28,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q29,clickbench,5,q29,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q3,clickbench,5,q3,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q30,clickbench,5,q30,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q31,clickbench,5,q31,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q32,clickbench,5,q32,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q33,clickbench,5,q33,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q34,clickbench,5,q34,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q35,clickbench,5,q35,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q36,clickbench,5,q36,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q37,clickbench,5,q37,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q38,clickbench,5,q38,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q39,clickbench,5,q39,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q4,clickbench,5,q4,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q40,clickbench,5,q40,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q41,clickbench,5,q41,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q42,clickbench,5,q42,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q5,clickbench,5,q5,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q6,clickbench,5,q6,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q7,clickbench,5,q7,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q8,clickbench,5,q8,0,,,,0,0,,,,,,,,,,FAIL
clickbench_sf5_q9,clickbench,5,q9,0,,,,0,0,,,,,,,,,,FAIL
