run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3334,0.0010,0.0047,23.65,297,245,77.1,91.0,15841,48.5,77,0.08,113.2,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0069,38.61,506,452,38.5,39.8,15841,18.2,24,0.19,111.1,1.8,0.56,OK
tpch_sf1_q03,tpch,1,q03,5716,0.0020,0.0038,29.66,380,328,47.4,50.2,15841,31.0,42,0.09,111.6,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,6668,0.0010,0.0033,29.94,382,333,51.9,55.7,15841,30.0,40,0.05,111.8,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,4446,0.0020,0.0045,27.90,359,304,44.1,47.9,15841,19.5,26,0.09,111.3,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0020,0.0024,27.53,356,306,68.4,69.0,15841,43.2,45,0.14,110.4,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,3638,0.0040,0.0058,29.00,372,322,43.3,45.7,15841,19.5,27,0.17,110.9,1.8,0.44,OK
tpch_sf1_q08,tpch,1,q08,3638,0.0040,0.0058,29.18,375,330,42.6,45.8,15841,16.7,26,0.17,110.7,1.8,0.44,OK
tpch_sf1_q09,tpch,1,q09,3638,0.0030,0.0053,27.19,347,301,52.2,57.9,15841,27.5,38,0.16,111.5,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,5000,0.0020,0.0049,32.30,415,354,48.0,50.9,15841,26.3,33,0.10,111.7,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0021,46.05,607,557,39.1,40.1,15841,12.4,16,0.04,110.6,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,5000,0.0020,0.0037,26.41,336,287,50.3,54.2,15841,25.4,34,0.10,111.7,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,20004,0.0060,0.0066,24.01,290,252,37.3,41.8,15839,2.3,13,0.22,110.9,1.9,0.67,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0023,38.86,500,453,44.4,46.2,15841,17.5,21,0.04,110.9,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,6668,0.0010,0.0031,28.59,369,311,42.9,45.1,15841,16.3,21,0.04,111.8,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,1938,0.0020,0.0094,29.81,380,320,41.8,45.0,15841,50.5,89,0.08,114.0,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,4000,0.0010,0.0046,26.25,339,290,53.8,60.4,15841,42.4,58,0.05,112.6,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,4446,0.0040,0.0064,36.18,462,410,76.2,83.2,15841,50.3,58,0.30,110.5,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0041,35.40,454,403,52.8,56.0,15841,26.6,33,0.11,111.8,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5000,0.0030,0.0054,35.00,455,455,42.2,44.2,15841,26.8,38,0.13,-7681.4,1.8,-23.04,OK
tpch_sf1_q21,tpch,1,q21,2106,0.0040,0.0081,24.76,314,306,53.6,62.4,15841,37.5,57,0.21,111.1,1.8,0.44,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0039,38.94,508,452,40.8,42.5,15841,18.5,23,0.08,111.2,1.8,0.22,OK
