run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,176,57,66.5,86.21,1091,936,77.0,80.4,4241,25.2,48,4.4,120.0,3.0,6.8,OK
tpch_sf2_q2,tpch,2,q2,cpu,1112,9,18.6,106.05,1338,1192,76.2,79.2,4165,34.8,53,0.7,119.9,3.0,1.1,OK
tpch_sf2_q3,tpch,2,q3,cpu,182,39,43.2,101.00,1279,1262,73.4,76.4,4169,20.4,38,2.9,120.1,2.9,4.7,OK
tpch_sf2_q4,tpch,2,q4,cpu,264,25,29.1,125.31,1592,1592,73.2,75.7,4157,21.9,34,1.8,120.2,3.0,3.0,OK
tpch_sf2_q5,tpch,2,q5,cpu,112,43,49.9,65.64,829,808,73.6,76.1,4171,24.1,40,3.2,120.0,2.9,5.2,OK
tpch_sf2_q6,tpch,2,q6,cpu,334,30,33.3,146.08,1852,1852,68.7,75.5,4171,18.8,32,2.1,120.1,2.9,3.6,OK
tpch_sf2_q7,tpch,2,q7,cpu,173,45,52.8,99.63,1262,1174,65.0,67.3,4005,18.3,41,2.9,119.8,3.0,5.4,OK
tpch_sf2_q8,tpch,2,q8,cpu,186,51,59.2,111.15,1410,1354,65.1,66.8,3999,19.1,39,3.3,119.9,2.9,6.1,OK
tpch_sf2_q9,tpch,2,q9,cpu,89,65,72.2,63.02,798,663,65.7,67.8,4003,18.9,42,4.3,120.4,3.0,7.8,OK
tpch_sf2_q10,tpch,2,q10,cpu,137,42,49.8,77.74,982,883,64.8,66.6,4001,19.4,38,2.7,120.3,3.0,5.1,OK
tpch_sf2_q11,tpch,2,q11,cpu,295,26,34.1,31.67,396,322,73.1,75.0,3999,29.1,41,1.9,120.5,3.1,3.1,OK
tpch_sf2_q12,tpch,2,q12,cpu,40,185,193.8,36.27,457,306,65.5,67.3,3993,21.7,42,12.1,119.9,3.0,22.2,OK
tpch_sf2_q13,tpch,2,q13,cpu,97,63,77.4,24.36,301,188,95.7,102.1,3999,32.1,60,6.0,119.0,2.7,7.5,OK
tpch_sf2_q14,tpch,2,q14,cpu,43,155,162.3,32.36,409,409,64.8,79.4,3991,22.6,60,10.0,121.0,2.8,18.8,OK
tpch_sf2_q15,tpch,2,q15,cpu,53,149,158.6,37.77,473,445,64.3,66.5,3997,20.7,36,9.6,121.2,2.8,18.1,OK
tpch_sf2_q16,tpch,2,q16,cpu,182,47,137.1,50.76,604,454,192.5,200.5,6323,94.2,100,9.0,-6760.7,2.3,-317.8,OK
tpch_sf2_q17,tpch,2,q17,cpu,60,170,293.3,55.64,651,650,194.4,199.2,5753,88.1,100,33.0,121.3,2.6,20.6,OK
tpch_sf2_q18,tpch,2,q18,cpu,46,204,271.1,47.66,564,562,191.6,200.3,5753,83.6,100,39.1,122.6,2.7,25.0,OK
tpch_sf2_q19,tpch,2,q19,cpu,49,233,261.3,46.80,547,537,201.2,210.1,13357,89.0,100,46.9,121.8,2.6,28.4,OK
tpch_sf2_q20,tpch,2,q20,cpu,50,237,402.8,60.03,706,656,195.9,203.4,5751,88.2,100,46.4,121.5,2.5,28.8,OK
tpch_sf2_q21,tpch,2,q21,cpu,33,298,336.6,38.61,477,475,96.3,179.0,11189,40.7,98,28.7,121.9,2.6,36.3,OK
tpch_sf2_q22,tpch,2,q22,cpu,257,39,49.4,45.10,568,476,69.2,71.2,4021,30.8,43,2.7,120.8,3.0,4.7,OK
