run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,170,57,58.2,81.87,1086,933,54.9,56.4,3445,3.2,20,3.1,112.4,3.0,6.4,OK
tpch_sf2_q2,tpch,2,q2,cpu,1000,8,9.1,79.83,1059,927,52.6,53.1,3445,4.2,6,0.4,110.6,3.3,0.9,OK
tpch_sf2_q3,tpch,2,q3,cpu,250,39,39.8,135.06,1817,1431,52.2,53.1,3445,2.9,17,2.0,109.9,3.0,4.3,OK
tpch_sf2_q4,tpch,2,q4,cpu,385,25,25.4,179.60,2405,2405,52.1,53.2,3445,1.6,17,1.3,111.1,3.0,2.8,OK
tpch_sf2_q5,tpch,2,q5,cpu,218,43,45.2,122.04,1616,1616,53.1,66.5,4093,2.6,25,2.3,121.8,3.0,5.2,OK
tpch_sf2_q6,tpch,2,q6,cpu,323,30,32.1,142.41,1873,1864,65.0,66.3,3995,15.1,26,2.0,121.6,2.9,3.6,OK
tpch_sf2_q7,tpch,2,q7,cpu,213,45,52.8,122.05,1604,1596,65.9,67.4,4001,16.7,39,3.0,-1938.1,2.9,-87.2,OK
tpch_sf2_q8,tpch,2,q8,cpu,193,52,58.0,114.12,1499,1499,66.3,68.2,3997,15.3,34,3.4,121.9,3.0,6.3,OK
tpch_sf2_q9,tpch,2,q9,cpu,157,64,71.6,104.09,1367,1355,67.5,69.1,3997,16.3,40,4.3,121.6,3.0,7.8,OK
tpch_sf2_q10,tpch,2,q10,cpu,239,42,49.3,126.99,1667,1650,66.9,68.4,4005,17.0,37,2.8,121.2,3.0,5.1,OK
tpch_sf2_q11,tpch,2,q11,cpu,385,26,32.9,39.93,518,431,76.6,81.0,3993,29.2,43,2.0,122.5,3.1,3.2,OK
tpch_sf2_q12,tpch,2,q12,cpu,56,182,192.6,47.08,610,418,65.5,68.6,3989,20.8,40,11.9,132.1,3.1,24.0,OK
tpch_sf2_q13,tpch,2,q13,cpu,157,63,64.3,32.41,425,327,88.1,95.6,3447,25.0,35,5.6,113.9,2.9,7.2,OK
tpch_sf2_q14,tpch,2,q14,cpu,16,152,156.2,16.02,209,47,52.7,53.2,3441,6.1,7,8.0,111.5,3.1,17.0,OK
tpch_sf2_q15,tpch,2,q15,cpu,15,147,152.4,15.96,207,99,52.6,53.7,3447,7.4,16,7.7,113.2,3.0,16.6,OK
tpch_sf2_q16,tpch,2,q16,cpu,115,48,48.6,20.77,271,185,64.6,68.3,3441,25.6,26,3.1,113.4,2.9,5.4,OK
tpch_sf2_q17,tpch,2,q17,cpu,58,168,174.8,44.09,582,291,52.7,54.0,3447,10.7,34,8.8,124.1,3.0,20.8,OK
tpch_sf2_q18,tpch,2,q18,cpu,49,202,207.5,45.82,609,452,52.9,54.6,3447,7.2,37,10.7,124.2,3.0,25.1,OK
tpch_sf2_q19,tpch,2,q19,cpu,51,198,202.6,40.83,546,309,62.4,66.5,6553,18.4,58,12.4,124.8,3.0,24.7,OK
tpch_sf2_q20,tpch,2,q20,cpu,55,178,182.7,47.05,628,480,52.1,53.5,3445,9.1,24,9.3,124.2,3.0,22.1,OK
tpch_sf2_q21,tpch,2,q21,cpu,34,299,306.2,37.69,501,387,77.8,95.8,12785,22.6,98,23.3,123.5,2.7,36.9,OK
tpch_sf2_q22,tpch,2,q22,cpu,264,38,39.5,43.90,583,467,52.4,53.4,3447,6.5,9,2.0,124.5,3.1,4.7,OK
