run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,345,29,29.3,74.50,984,916,37.3,38.3,3445,4.8,11,1.1,109.3,3.0,3.2,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,6.2,65.58,855,746,35.4,35.5,3445,8.3,9,0.2,109.7,3.3,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,477,21,21.2,111.96,1485,1402,35.6,36.4,3445,3.5,7,0.7,-2318.2,3.2,-48.7,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,13,13.1,157.73,2087,1876,35.6,36.0,3445,2.2,4,0.5,109.5,3.3,1.4,OK
tpch_sf1_q5,tpch,1,q5,cpu,435,22,23.0,103.23,1368,1241,35.9,36.4,3445,3.9,15,0.8,109.6,3.2,2.4,OK
tpch_sf1_q6,tpch,1,q6,cpu,667,15,15.7,136.39,1804,1714,35.6,36.0,3441,2.2,4,0.5,109.1,3.0,1.6,OK
tpch_sf1_q7,tpch,1,q7,cpu,435,23,24.1,105.70,1402,1401,35.7,36.1,3445,2.8,7,0.8,109.5,3.1,2.5,OK
tpch_sf1_q8,tpch,1,q8,cpu,385,26,27.3,101.23,1338,1266,35.8,36.2,3445,3.4,8,0.9,109.9,3.1,2.9,OK
tpch_sf1_q9,tpch,1,q9,cpu,295,34,34.5,87.42,1159,1073,36.5,37.1,3447,4.0,11,1.2,109.3,3.1,3.7,OK
tpch_sf1_q10,tpch,1,q10,cpu,455,22,22.6,104.98,1392,1390,35.8,36.4,3447,2.9,11,0.8,109.9,3.2,2.4,OK
tpch_sf1_q11,tpch,1,q11,cpu,715,14,14.8,30.88,394,320,41.1,41.6,3447,13.9,16,0.6,110.0,3.3,1.5,OK
tpch_sf1_q12,tpch,1,q12,cpu,112,90,91.9,39.09,517,386,36.1,36.5,3445,11.0,22,3.2,109.8,3.2,9.9,OK
tpch_sf1_q13,tpch,1,q13,cpu,257,38,39.2,27.68,356,296,54.1,56.5,3447,27.6,44,2.1,111.0,2.9,4.2,OK
tpch_sf1_q14,tpch,1,q14,cpu,132,76,77.9,40.67,535,476,36.0,36.4,3443,4.7,24,2.7,110.1,3.1,8.4,OK
tpch_sf1_q15,tpch,1,q15,cpu,137,74,75.3,41.78,551,432,36.1,36.4,3449,7.8,17,2.7,109.3,3.0,8.1,OK
tpch_sf1_q16,tpch,1,q16,cpu,239,42,42.3,23.08,296,234,41.8,43.0,3441,32.9,56,1.8,109.1,2.7,4.6,OK
tpch_sf1_q17,tpch,1,q17,cpu,124,78,80.5,39.70,524,413,36.0,36.3,3447,6.2,19,2.8,109.5,3.1,8.5,OK
tpch_sf1_q18,tpch,1,q18,cpu,108,94,94.9,38.98,512,436,36.7,37.4,3447,9.7,23,3.4,110.8,3.2,10.4,OK
tpch_sf1_q19,tpch,1,q19,cpu,100,98,100.3,34.57,451,329,42.6,44.9,3443,15.6,40,4.2,111.0,3.0,10.9,OK
tpch_sf1_q20,tpch,1,q20,cpu,113,90,92.3,40.81,533,446,36.2,36.7,3445,7.0,23,3.3,112.6,3.1,10.1,OK
tpch_sf1_q21,tpch,1,q21,cpu,60,167,169.6,30.38,390,299,51.4,55.0,6561,21.6,80,8.6,111.4,2.8,18.6,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,21.3,39.29,508,397,36.4,36.7,3447,7.9,11,0.7,112.6,3.3,2.3,OK
