run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2000,0.0010,0.0071,23.14,273,221,83.9,113.1,15841,53.7,87,0.08,117.3,1.8,0.12,OK
tpch_sf2_q02,tpch,2,q02,4000,0.0050,0.0083,41.79,522,442,41.6,43.2,15841,18.8,27,0.21,115.5,1.8,0.58,OK
tpch_sf2_q03,tpch,2,q03,5000,0.0020,0.0047,32.27,396,325,55.5,61.5,15841,38.4,52,0.11,113.1,1.8,0.23,OK
tpch_sf2_q04,tpch,2,q04,5716,0.0020,0.0042,32.59,399,398,59.8,70.5,15841,34.0,57,0.12,114.1,1.8,0.23,OK
tpch_sf2_q05,tpch,2,q05,6667,0.0020,0.0053,39.75,494,431,52.8,56.0,15841,28.5,36,0.11,115.2,1.8,0.23,OK
tpch_sf2_q06,tpch,2,q06,5000,0.0030,0.0039,23.70,291,248,85.4,90.5,15841,59.3,64,0.26,115.3,1.8,0.35,OK
tpch_sf2_q07,tpch,2,q07,2000,0.0040,0.0069,22.80,274,198,48.3,54.1,15841,23.0,34,0.19,114.7,1.8,0.46,OK
tpch_sf2_q08,tpch,2,q08,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q09,tpch,2,q09,3078,0.0030,0.0066,29.30,362,299,61.8,70.8,15841,39.6,57,0.19,114.2,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4000,0.0030,0.0058,32.00,392,334,55.5,61.9,15841,32.0,49,0.17,114.2,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,6667,0.0010,0.0022,33.71,423,417,40.9,42.6,15841,14.4,39,0.04,114.5,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,5716,0.0020,0.0048,36.40,446,394,63.2,70.4,15841,38.8,49,0.13,115.4,1.8,0.23,OK
tpch_sf2_q13,tpch,2,q13,11115,0.0090,0.0097,22.43,255,143,38.2,47.1,15795,1.1,7,0.34,109.8,1.8,0.99,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0010,0.0028,23.35,286,242,56.3,58.5,15841,28.1,33,0.06,117.9,1.8,0.12,OK
tpch_sf2_q15,tpch,2,q15,8000,0.0020,0.0036,37.41,462,411,51.8,55.1,15841,24.1,40,0.10,113.8,1.8,0.23,OK
tpch_sf2_q16,tpch,2,q16,1250,0.0020,0.0104,21.67,263,220,47.6,54.3,15841,63.9,90,0.10,118.8,1.8,0.24,OK
tpch_sf2_q17,tpch,2,q17,3078,0.0010,0.0053,25.01,308,224,59.9,70.8,15841,40.8,63,0.06,115.1,1.8,0.12,OK
tpch_sf2_q18,tpch,2,q18,1667,0.0070,0.0101,21.17,255,203,95.7,100.9,15841,68.8,74,0.67,118.9,1.8,0.83,OK
tpch_sf2_q19,tpch,2,q19,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q20,tpch,2,q20,5000,0.0040,0.0067,38.10,478,425,50.2,52.3,15841,32.4,49,0.20,112.5,1.8,0.45,OK
tpch_sf2_q21,tpch,2,q21,1600,0.0050,0.0110,26.54,323,271,64.8,74.2,15841,46.0,73,0.32,121.5,1.8,0.61,OK
tpch_sf2_q22,tpch,2,q22,6668,0.0020,0.0042,36.74,456,400,44.0,46.6,15841,19.6,27,0.09,113.1,1.8,0.23,OK
