run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,477,10,24.2,23.58,289,245,94.5,97.2,13171,94.6,96,0.9,119.6,1.8,1.2,OK
tpch_sf2_q2,tpch,2,q2,gpu,278,4,24.7,13.33,164,98,63.2,64.1,7291,91.3,93,0.3,117.4,1.8,0.5,OK
tpch_sf2_q3,tpch,2,q3,gpu,834,5,13.4,33.89,413,408,84.4,89.9,13185,92.5,96,0.4,119.3,1.8,0.6,OK
tpch_sf2_q4,tpch,2,q4,gpu,3334,3,11.8,108.20,1304,1247,91.3,94.3,13183,94.5,96,0.3,119.0,1.8,0.4,OK
tpch_sf2_q5,tpch,2,q5,gpu,667,6,20.0,32.06,390,355,87.1,92.4,13171,93.8,95,0.5,119.0,1.8,0.7,OK
tpch_sf2_q6,tpch,2,q6,gpu,2500,1,5.3,58.57,699,665,93.8,97.7,13075,92.6,96,0.1,118.5,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,715,4,20.3,37.31,457,457,78.9,83.4,13093,90.1,96,0.3,118.8,1.8,0.5,OK
tpch_sf2_q8,tpch,2,q8,gpu,667,4,18.1,33.28,406,403,80.8,86.3,13177,91.5,94,0.3,118.7,1.8,0.5,OK
tpch_sf2_q9,tpch,2,q9,gpu,1112,9,25.3,58.20,706,656,89.5,92.9,13075,94.7,95,0.8,118.5,1.8,1.1,OK
tpch_sf2_q10,tpch,2,q10,gpu,527,3,11.8,18.57,222,171,90.5,110.1,12965,92.9,94,0.3,116.6,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,500,5,5.6,7.28,84,48,98.7,105.9,6923,80.0,85,0.5,117.7,1.8,0.6,OK
tpch_sf2_q12,tpch,2,q12,gpu,589,3,7.6,16.34,197,153,91.2,113.9,13141,94.1,96,0.3,119.5,1.8,0.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,132,40,67.3,12.81,158,116,91.1,95.2,6959,96.6,98,3.6,118.6,1.8,4.7,OK
tpch_sf2_q14,tpch,2,q14,gpu,589,2,14.5,20.76,256,203,73.5,74.9,12971,94.8,96,0.1,119.8,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,910,2,11.1,27.46,336,287,76.2,80.7,12979,94.6,96,0.2,118.9,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,170,32,59.0,14.47,179,135,58.2,63.4,6979,96.0,97,1.9,120.9,1.8,3.9,OK
tpch_sf2_q17,tpch,2,q17,gpu,477,5,26.1,23.44,294,175,65.9,67.7,12977,93.5,96,0.3,117.7,1.8,0.6,OK
tpch_sf2_q18,tpch,2,q18,gpu,556,7,19.1,23.60,288,288,76.9,84.1,12941,90.0,97,0.5,120.2,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,124,46,77.8,16.21,202,201,79.7,94.3,12929,85.0,97,3.7,118.8,1.8,5.5,OK
tpch_sf2_q20,tpch,2,q20,gpu,313,6,26.5,17.49,218,179,68.7,70.9,12937,95.3,96,0.4,119.3,1.8,0.7,OK
tpch_sf2_q21,tpch,2,q21,gpu,37,201,260.4,13.79,170,129,91.1,95.8,14477,96.2,98,18.3,118.9,1.8,23.9,OK
tpch_sf2_q22,tpch,2,q22,gpu,435,3,19.7,18.49,232,187,52.9,59.4,6959,93.9,95,0.2,119.3,1.8,0.4,OK
