run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,715,5,16.4,22.04,271,234,88.7,92.0,7399,94.1,95,0.4,119.1,1.8,0.6,OK
tpch_sf1_q2,tpch,1,q2,gpu,264,3,22.6,11.86,145,111,62.2,66.6,4445,87.7,93,0.2,121.0,1.8,0.4,OK
tpch_sf1_q3,tpch,1,q3,gpu,1000,3,10.9,27.55,337,336,78.7,84.2,7363,83.6,95,0.2,120.4,1.8,0.4,OK
tpch_sf1_q4,tpch,1,q4,gpu,834,2,9.3,19.39,234,199,86.5,91.3,7289,93.6,94,0.2,118.5,1.8,0.2,OK
tpch_sf1_q5,tpch,1,q5,gpu,667,3,15.9,22.22,273,270,77.7,83.6,7357,87.3,94,0.2,118.9,1.8,0.4,OK
tpch_sf1_q6,tpch,1,q6,gpu,3334,1,3.1,47.11,572,530,92.0,94.8,7343,89.7,94,0.1,117.8,1.8,0.1,OK
tpch_sf1_q7,tpch,1,q7,gpu,770,3,16.9,29.53,366,317,76.8,80.1,7357,92.8,94,0.2,118.0,1.8,0.4,OK
tpch_sf1_q8,tpch,1,q8,gpu,834,2,13.8,28.92,359,317,79.3,81.2,7353,92.7,94,0.2,118.7,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,417,5,19.4,16.79,207,153,84.7,87.7,7341,93.8,95,0.4,118.2,1.8,0.6,OK
tpch_sf1_q10,tpch,1,q10,gpu,770,2,15.7,25.14,311,228,79.9,84.1,7303,92.7,93,0.2,119.4,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,400,3,17.6,12.19,148,109,72.8,74.0,4451,93.1,94,0.2,117.6,1.8,0.4,OK
tpch_sf1_q12,tpch,1,q12,gpu,910,2,14.4,28.90,356,315,80.0,84.8,7289,92.7,94,0.2,119.0,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,150,20,51.0,11.32,137,53,92.7,94.1,4427,93.9,96,1.9,121.2,1.8,2.4,OK
tpch_sf1_q14,tpch,1,q14,gpu,5000,2,15.6,131.54,1640,1586,78.5,83.3,7351,92.0,94,0.2,118.1,1.8,0.2,OK
tpch_sf1_q15,tpch,1,q15,gpu,1112,1,11.8,28.16,349,272,79.9,82.1,7365,90.9,93,0.1,119.4,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,167,35,62.9,14.91,184,146,64.7,68.5,4183,94.8,95,2.3,119.0,1.8,4.2,OK
tpch_sf1_q17,tpch,1,q17,gpu,244,3,23.0,11.62,143,114,73.2,75.6,7403,88.1,93,0.2,118.7,1.8,0.4,OK
tpch_sf1_q18,tpch,1,q18,gpu,556,4,16.6,18.79,232,190,84.1,87.1,7295,93.7,94,0.3,120.2,1.8,0.5,OK
tpch_sf1_q19,tpch,1,q19,gpu,137,24,58.5,14.08,173,44,86.7,89.1,7373,94.0,94,2.1,119.1,1.8,2.9,OK
tpch_sf1_q20,tpch,1,q20,gpu,400,4,27.1,19.54,245,245,69.9,74.1,7307,83.4,94,0.3,119.8,1.8,0.5,OK
tpch_sf1_q21,tpch,1,q21,gpu,59,81,192.2,15.43,191,119,90.5,93.2,13225,94.0,94,7.3,120.2,1.8,9.7,OK
tpch_sf1_q22,tpch,1,q22,gpu,500,2,21.9,22.06,275,235,63.3,66.9,4453,91.6,93,0.1,119.7,1.8,0.2,OK
