run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,145,68,437.5,135.72,790,789,80.2,85.2,8874,98.6,100,5.5,127.1,1.8,8.6,OK
tpch_sf1_q3,tpch,1,q3,gpu,770,12,181.1,540.80,3187,3167,79.7,84.1,8966,98.7,100,1.0,127.1,1.8,1.5,OK
tpch_sf1_q4,tpch,1,q4,gpu,125,10,189.0,92.44,532,529,79.8,83.7,9208,98.5,100,0.8,127.1,1.8,1.3,OK
tpch_sf1_q5,tpch,1,q5,gpu,58,9,295.7,61.63,347,347,80.3,84.6,8786,98.1,100,0.7,125.9,1.8,1.1,OK
tpch_sf1_q6,tpch,1,q6,gpu,295,8,62.2,144.04,809,807,79.3,84.9,8966,98.8,100,0.6,125.4,1.8,1.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,625,0,0.0,601.69,3680,3657,80.3,83.8,9126,98.5,100,0.0,-354.5,1.8,0.0,TIMEOUT
tpch_sf1_q8,tpch,1,q8,gpu,1112,0,0.0,601.84,3635,3625,80.3,83.9,8978,98.6,100,0.0,125.6,1.8,0.0,TIMEOUT
tpch_sf1_q9,tpch,1,q9,gpu,715,0,0.0,602.11,3590,3577,80.1,83.6,9216,98.7,100,0.0,126.8,1.8,0.0,TIMEOUT
tpch_sf1_q10,tpch,1,q10,gpu,1112,0,0.0,601.80,3643,3639,80.4,87.1,9204,98.5,100,0.0,-346.9,1.8,0.0,TIMEOUT
tpch_sf1_q11,tpch,1,q11,gpu,152,33,350.2,85.46,534,534,81.2,85.2,8892,98.3,100,2.7,126.8,1.8,4.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,250,8,339.0,235.73,1418,1418,80.1,83.6,9044,98.6,100,0.6,127.2,1.8,1.0,OK
tpch_sf1_q13,tpch,1,q13,gpu,47,371,689.1,50.84,299,295,82.3,85.6,8836,98.7,100,30.5,126.3,1.8,46.9,OK
tpch_sf1_q14,tpch,1,q14,gpu,72,105,340.9,67.46,402,394,80.3,86.7,9122,98.5,99,8.4,126.4,1.8,13.3,OK
tpch_sf1_q15,tpch,1,q15,gpu,35,18,238.9,36.43,200,182,80.1,83.0,8916,98.5,100,1.4,125.3,1.8,2.3,OK
tpch_sf1_q16,tpch,1,q16,gpu,16,105,547.4,25.32,138,101,81.6,85.1,8848,98.4,99,8.6,123.6,1.8,13.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,16,49,566.0,30.88,167,167,81.0,84.0,8868,96.2,99,4.0,124.3,1.8,6.1,OK
tpch_sf1_q18,tpch,1,q18,gpu,19,541,659.9,35.55,197,190,80.1,84.2,9130,98.1,100,43.4,126.2,1.8,68.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,9,1073,1228.7,30.62,174,173,80.9,84.1,9172,98.2,99,86.8,125.1,1.8,134.2,OK
tpch_sf1_q20,tpch,1,q20,gpu,29,24,565.1,44.14,254,239,80.6,86.0,9288,98.5,100,1.9,125.5,1.8,3.0,OK
tpch_sf1_q21,tpch,1,q21,gpu,3,4608,4749.0,30.65,161,155,80.7,84.3,13574,98.7,100,372.1,124.8,1.8,574.9,OK
tpch_sf1_q22,tpch,1,q22,gpu,17,81,542.1,31.82,177,177,81.6,85.0,8772,98.1,99,6.6,124.8,1.8,10.1,OK
