run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,13,134,136.7,9.36,60,23,69.3,75.8,12789,99.5,100,9.3,107.6,1.8,14.4,OK
tpch_sf2_q2,tpch,2,q2,gpu,2500,0,0.0,602.34,3839,3808,80.9,86.4,10342,98.1,100,0.0,126.7,1.8,0.0,TIMEOUT
tpch_sf2_q3,tpch,2,q3,gpu,34,47,264.4,62.48,340,340,79.9,87.2,13766,96.7,100,3.8,126.7,1.8,6.0,OK
tpch_sf2_q4,tpch,2,q4,gpu,35,22,257.1,61.14,333,333,80.1,85.3,13666,97.0,100,1.8,-4468.3,1.8,-98.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,27,96,389.0,57.93,318,316,80.2,84.3,13518,98.8,100,7.7,126.7,1.8,12.2,OK
tpch_sf2_q6,tpch,2,q6,gpu,121,13,100.1,124.82,698,690,79.3,83.0,13584,98.9,100,1.0,127.2,1.8,1.7,OK
tpch_sf2_q7,tpch,2,q7,gpu,20,105,439.9,50.83,282,271,80.3,83.8,13738,98.7,100,8.4,126.5,1.8,13.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,25,19,298.6,54.46,302,302,79.9,83.5,14280,97.7,100,1.5,126.7,1.8,2.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,26,223,437.1,59.98,329,327,80.0,84.2,13744,98.6,100,17.8,127.0,1.8,28.3,OK
tpch_sf2_q10,tpch,2,q10,gpu,26,221,437.9,58.22,323,316,79.9,83.6,13800,98.8,100,17.7,126.9,1.8,28.1,OK
tpch_sf2_q11,tpch,2,q11,gpu,23,384,471.0,31.84,183,183,81.1,87.1,14280,97.9,100,31.1,125.4,1.8,48.2,OK
tpch_sf2_q12,tpch,2,q12,gpu,23,14,385.4,50.58,285,280,80.1,84.1,14220,98.8,100,1.1,126.9,1.8,1.8,OK
tpch_sf2_q13,tpch,2,q13,gpu,9,1431,1939.4,38.57,207,203,81.8,85.8,13802,98.7,99,117.0,127.1,1.8,181.9,OK
tpch_sf2_q14,tpch,2,q14,gpu,30,21,350.2,54.68,303,298,80.1,85.7,13696,98.0,99,1.7,126.7,1.8,2.7,OK
tpch_sf2_q15,tpch,2,q15,gpu,37,21,286.5,61.71,343,340,79.9,83.3,13614,98.8,100,1.7,126.9,1.8,2.7,OK
tpch_sf2_q16,tpch,2,q16,gpu,18,393,700.7,36.11,201,201,81.4,84.6,13780,98.4,100,32.0,126.3,1.8,49.7,OK
tpch_sf2_q17,tpch,2,q17,gpu,15,311,692.2,42.20,239,235,80.6,83.4,13676,98.3,100,25.1,126.3,1.8,39.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,9,168,961.1,36.80,199,197,80.3,87.5,13966,98.5,100,13.5,126.8,1.8,21.3,OK
tpch_sf2_q19,tpch,2,q19,gpu,4,1750,2733.0,34.87,193,182,80.7,84.3,13644,98.8,100,141.3,126.5,1.8,221.3,OK
tpch_sf2_q20,tpch,2,q20,gpu,14,68,717.4,43.96,235,233,80.1,82.7,13692,98.7,100,5.4,126.8,1.8,8.6,OK
tpch_sf2_q22,tpch,2,q22,gpu,1429,0,0.0,602.05,3805,3805,81.4,85.2,9336,98.1,100,0.0,126.9,1.8,0.0,TIMEOUT
