run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0057,20.66,262,209,130.9,170.4,15841,53.0,85,0.13,113.3,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0066,37.11,495,487,66.4,76.7,15841,14.7,37,0.33,110.5,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0038,32.97,432,380,92.6,103.3,15841,31.7,41,0.19,111.1,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,8000,0.0020,0.0035,35.77,467,418,104.7,115.4,15841,35.3,43,0.21,112.2,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0044,33.13,434,386,83.7,96.3,15841,19.5,32,0.17,111.4,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0031,24.68,321,262,140.5,142.3,15841,58.2,60,0.28,112.1,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0057,33.46,437,427,78.4,87.4,15841,19.3,27,0.31,111.2,1.8,0.44,OK
tpch_sf2_q08,tpch,2,q08,5000,0.0030,0.0056,35.99,472,408,79.3,89.3,15841,16.4,27,0.24,111.3,1.8,0.33,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0052,28.87,375,313,106.2,122.6,15841,28.9,41,0.32,111.2,1.8,0.33,OK
tpch_sf2_q10,tpch,2,q10,5000,0.0030,0.0048,31.90,417,360,90.6,99.8,15841,27.6,36,0.27,112.1,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,43.30,576,443,66.1,68.2,15841,10.1,12,0.07,111.0,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0039,33.87,443,393,102.3,112.3,15841,32.4,40,0.20,111.8,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,14290,0.0070,0.0075,20.13,247,207,58.1,69.8,15827,4.4,66,0.41,110.9,1.9,0.78,OK
tpch_sf2_q14,tpch,2,q14,13334,0.0010,0.0024,39.39,516,459,84.3,89.5,15841,21.8,26,0.08,110.5,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0031,38.84,511,466,79.4,83.6,15841,19.9,36,0.16,112.9,1.8,0.23,OK
tpch_sf2_q16,tpch,2,q16,1906,0.0020,0.0070,21.03,272,227,80.4,90.4,15841,49.8,80,0.16,113.1,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4000,0.0010,0.0042,24.52,318,274,108.7,130.3,15841,33.4,51,0.11,113.1,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0084,38.24,492,432,142.9,155.6,15841,59.1,72,1.00,111.5,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,6668,0.0020,0.0041,35.55,466,415,97.1,105.8,15841,29.1,38,0.19,-8148.1,1.8,-16.30,OK
tpch_sf2_q20,tpch,2,q20,5000,0.0030,0.0052,33.81,439,431,74.7,82.0,15841,22.6,34,0.22,111.4,1.8,0.33,OK
tpch_sf2_q21,tpch,2,q21,2106,0.0040,0.0083,25.28,328,286,105.2,121.0,15841,42.5,61,0.42,112.1,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,5000,0.0020,0.0037,22.46,297,286,70.2,75.0,15841,16.0,51,0.14,111.3,1.8,0.22,OK
