run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,25000,0.0030,0.0039,20.27,249,109,58.6,72.2,15777,9.6,68,0.18,109.3,1.9,0.33,OK
h2o_sf2gb_q10,h2o,2gb,q10,8335,0.0120,0.0128,24.33,304,249,70.6,133.6,15841,11.7,86,0.85,114.9,1.9,1.38,OK
h2o_sf2gb_q2,h2o,2gb,q2,20000,0.0050,0.0055,21.42,263,214,59.7,82.0,15825,3.6,76,0.30,111.0,1.9,0.56,OK
h2o_sf2gb_q3,h2o,2gb,q3,12500,0.0070,0.0082,21.70,267,226,63.4,94.3,15829,6.4,83,0.44,110.8,1.9,0.78,OK
h2o_sf2gb_q4,h2o,2gb,q4,25000,0.0040,0.0043,20.75,254,157,58.5,74.8,15815,5.6,73,0.23,111.2,1.9,0.44,OK
h2o_sf2gb_q5,h2o,2gb,q5,14290,0.0060,0.0072,21.15,264,222,63.5,91.5,15841,9.3,81,0.38,109.1,1.9,0.65,OK
h2o_sf2gb_q6,h2o,2gb,q6,12500,0.0080,0.0082,21.24,262,262,62.8,93.2,15841,6.4,83,0.50,109.5,1.9,0.88,OK
h2o_sf2gb_q7,h2o,2gb,q7,20000,0.0040,0.0052,20.76,258,253,60.2,84.5,15841,4.3,78,0.24,111.5,1.9,0.45,OK
h2o_sf2gb_q8,h2o,2gb,q8,9095,0.0110,0.0114,21.70,268,222,66.0,103.4,15841,14.4,88,0.73,109.3,1.9,1.20,OK
h2o_sf2gb_q9,h2o,2gb,q9,5265,0.0190,0.0195,23.59,294,241,73.2,145.5,15841,15.2,87,1.39,110.9,1.9,2.11,OK
