run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,23.65,286,249,199.4,202.7,12789,96.0,96,1.6,108.8,1.8,0.9,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,21.48,278,278,99.6,110.5,6563,54.5,96,0.3,107.7,1.8,0.3,OK
tpch_sf2_q3,tpch,2,q3,gpu,3334,3,3.0,50.53,591,557,175.8,178.3,12789,95.0,95,0.5,108.3,1.8,0.3,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,66.79,783,780,181.5,189.5,12787,91.4,96,0.4,108.6,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,40.50,484,444,193.5,195.3,12787,93.1,94,0.8,108.6,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,100.84,1242,1204,190.3,192.3,12785,95.4,96,0.2,108.2,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,51.42,596,558,176.4,178.2,12787,89.7,90,0.5,109.3,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,52.00,607,606,174.9,183.9,12787,85.7,91,0.5,109.3,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1667,6,6.0,33.31,405,361,199.1,201.4,12789,94.7,95,1.2,108.9,1.8,0.7,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,2,3.0,48.62,592,551,176.2,178.1,12789,90.7,91,0.4,108.4,1.8,0.2,OK
tpch_sf2_q11,tpch,2,q11,gpu,3334,3,3.1,21.24,274,273,186.2,208.3,6565,72.6,85,0.6,109.7,1.8,0.3,OK
tpch_sf2_q12,tpch,2,q12,gpu,5000,2,2.0,69.30,842,810,181.7,183.9,12787,91.2,92,0.4,-3937.5,1.8,-7.9,OK
tpch_sf2_q13,tpch,2,q13,gpu,371,27,27.2,14.06,183,183,221.4,264.5,6565,79.5,98,6.0,108.5,1.8,2.9,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,58.22,700,698,168.9,176.1,12785,86.1,97,0.3,108.7,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,1,1.2,55.75,661,623,175.9,177.8,12789,90.1,91,0.2,109.3,1.8,0.1,OK
tpch_sf2_q16,tpch,2,q16,gpu,500,20,20.4,14.46,190,148,135.0,135.9,6561,93.7,94,2.7,108.6,1.8,2.2,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,3,4.0,35.26,430,385,169.0,170.2,12791,84.8,86,0.5,108.4,1.8,0.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,1667,6,6.0,31.67,381,344,180.3,182.9,12789,95.1,96,1.1,108.5,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,313,32,32.2,16.16,207,207,210.3,245.1,12785,82.9,96,6.7,108.5,1.8,3.5,OK
tpch_sf2_q20,tpch,2,q20,gpu,2500,4,4.0,40.67,489,486,160.6,169.1,12787,83.6,95,0.6,108.4,1.8,0.4,OK
tpch_sf2_q21,tpch,2,q21,gpu,87,115,116.8,14.02,180,136,228.1,231.5,14347,97.8,99,26.2,111.3,1.8,12.8,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.1,31.49,409,405,117.4,139.5,6565,52.4,98,0.2,108.5,1.8,0.2,OK
