run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,24.23,310,271,199.0,200.9,6565,92.8,93,0.8,107.7,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,5000,2,2.1,24.95,327,326,88.8,96.8,3465,49.0,92,0.2,109.1,1.8,0.2,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,42.25,531,488,166.8,168.0,6565,91.1,92,0.3,108.3,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,69.03,858,825,181.4,183.4,6563,91.9,92,0.2,108.7,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,43.31,533,495,180.7,182.2,6563,87.4,88,0.4,108.4,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.2,3.26,37,36,70.9,131.8,6561,20.6,92,0.0,108.9,1.9,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,44.09,560,518,161.1,162.6,6563,82.0,83,0.3,109.4,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,43.80,547,516,165.7,168.2,6563,83.2,84,0.3,108.9,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,3334,3,3.0,35.89,450,411,185.1,186.7,6565,90.0,90,0.6,108.4,1.8,0.3,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,41.00,520,480,162.5,164.2,6565,83.8,84,0.3,109.0,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,20.89,272,267,155.8,171.9,3465,59.4,83,0.3,108.4,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,1,2.0,39.89,493,456,168.5,170.1,6563,83.8,85,0.2,109.5,1.8,0.1,OK
tpch_sf1_q13,tpch,1,q13,gpu,715,14,14.1,13.89,181,144,251.1,254.9,3453,95.1,96,3.5,109.1,1.8,1.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.1,65.62,826,791,159.0,161.2,6561,81.0,83,0.2,108.5,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.1,62.53,797,763,161.4,163.8,6567,81.3,83,0.2,108.7,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,556,18,18.1,13.71,180,142,103.8,104.4,3449,93.0,93,1.9,109.7,1.8,2.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.0,28.72,368,334,148.4,150.9,6565,75.9,77,0.4,108.8,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,33.02,403,365,173.2,175.2,6565,91.0,91,0.5,108.8,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,625,16,16.9,16.69,215,179,228.4,232.1,6561,91.1,92,3.7,108.3,1.8,1.7,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,32.49,403,403,143.3,151.8,6563,73.6,90,0.4,108.5,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,173,58,58.5,13.86,178,177,189.1,223.5,12791,78.8,97,11.0,107.9,1.8,6.3,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.0,24.90,327,277,100.8,101.7,3453,44.6,45,0.2,108.3,1.8,0.2,OK
