config,engine,time_offset_ms,gpu_power_w,gpu_util_pct,mem_used_mb,sm_clk_mhz,cpu_pkg_w,cpu_dram_w
baseline,maximus_cpu,11149,49.78,0.0,3437.0,2730.0,106.8,1.9
baseline,maximus_cpu,11223,49.77,0.0,3437.0,2730.0,107.4,1.9
baseline,maximus_cpu,11297,49.77,0.0,3437.0,2730.0,104.7,1.8
baseline,maximus_cpu,11371,49.79,0.0,3437.0,2730.0,105.6,1.8
baseline,maximus_cpu,11444,49.79,0.0,3437.0,2730.0,104.6,1.9
baseline,maximus_cpu,11517,49.81,0.0,3437.0,2730.0,108.3,1.9
baseline,maximus_cpu,11590,49.81,0.0,3437.0,2730.0,109.2,1.9
baseline,maximus_cpu,11663,49.85,0.0,3437.0,2730.0,105.9,1.8
baseline,maximus_cpu,11737,49.85,0.0,3437.0,2730.0,105.7,1.9
baseline,maximus_cpu,11810,49.85,0.0,3437.0,2730.0,102.4,1.8
baseline,maximus_cpu,11883,49.87,0.0,3437.0,2730.0,110.8,1.9
baseline,maximus_cpu,11957,49.91,0.0,3437.0,2730.0,107.5,1.9
baseline,maximus_cpu,12030,49.92,0.0,3437.0,2730.0,106.5,1.9
baseline,maximus_cpu,12103,49.92,0.0,3437.0,2730.0,106.3,1.8
baseline,maximus_cpu,12177,49.93,0.0,3437.0,2730.0,107.0,1.9
baseline,maximus_cpu,12251,49.97,0.0,3437.0,2730.0,105.4,1.8
baseline,maximus_cpu,12324,49.96,0.0,3437.0,2730.0,103.8,1.8
baseline,maximus_cpu,12399,49.96,0.0,3437.0,2730.0,104.1,1.8
baseline,maximus_cpu,12473,49.99,0.0,3437.0,2730.0,106.0,1.9
baseline,maximus_cpu,12547,49.98,0.0,3437.0,2730.0,104.4,1.8
baseline,maximus_cpu,12621,49.97,0.0,3437.0,2730.0,107.1,1.9
baseline,maximus_cpu,12694,49.97,0.0,3437.0,2730.0,105.2,1.8
baseline,maximus_cpu,12768,50.0,0.0,3437.0,2730.0,107.2,1.8
baseline,maximus_cpu,12840,49.99,0.0,3437.0,2730.0,109.4,3.3
baseline,maximus_cpu,12914,49.99,0.0,3437.0,2730.0,112.1,3.7
baseline,maximus_cpu,12988,49.99,0.0,3437.0,2730.0,110.4,3.7
baseline,maximus_cpu,13061,50.0,0.0,3437.0,2730.0,110.8,3.7
baseline,maximus_cpu,13171,49.99,0.0,3437.0,2730.0,185.7,4.0
baseline,maximus_cpu,13249,49.99,0.0,3437.0,2730.0,120.2,3.5
baseline,maximus_cpu,13323,49.98,0.0,3437.0,2730.0,108.1,3.6
baseline,maximus_cpu,13397,49.98,0.0,3437.0,2730.0,108.6,3.7
baseline,maximus_cpu,13470,49.98,0.0,3437.0,2730.0,110.7,3.7
baseline,maximus_cpu,13544,49.96,0.0,3437.0,2730.0,107.6,3.6
baseline,maximus_cpu,13618,49.96,0.0,3437.0,2730.0,118.5,3.7
baseline,maximus_cpu,13691,49.96,0.0,3437.0,2730.0,111.1,2.9
baseline,maximus_cpu,13765,49.94,0.0,3437.0,2730.0,106.5,1.9
baseline,maximus_cpu,13839,49.93,0.0,3437.0,2730.0,109.3,2.0
baseline,maximus_cpu,13913,49.93,0.0,3437.0,2730.0,109.4,2.1
baseline,maximus_cpu,13987,49.93,0.0,3437.0,2730.0,108.7,1.9
baseline,maximus_cpu,14080,49.92,0.0,3437.0,2730.0,207.7,4.1
baseline,maximus_cpu,14155,49.92,0.0,3437.0,2730.0,110.1,3.5
baseline,maximus_cpu,14231,49.91,0.0,3437.0,2730.0,110.8,3.4
baseline,maximus_cpu,14305,49.91,0.0,3437.0,2730.0,110.8,3.3
baseline,maximus_cpu,14380,49.93,0.0,3437.0,2730.0,110.8,3.0
baseline,maximus_cpu,14453,49.92,0.0,3437.0,2730.0,105.1,1.8
baseline,maximus_cpu,14526,49.91,0.0,3437.0,2730.0,106.8,2.0
baseline,maximus_cpu,14601,49.91,0.0,3437.0,2730.0,109.9,3.1
baseline,maximus_cpu,14674,49.91,0.0,3437.0,2730.0,108.7,3.4
baseline,maximus_cpu,14749,49.9,0.0,3437.0,2730.0,112.9,3.4
baseline,maximus_cpu,14822,49.87,0.0,3437.0,2730.0,108.9,3.1
baseline,maximus_cpu,14896,49.87,0.0,3437.0,2730.0,113.0,2.2
baseline,maximus_cpu,14970,49.86,0.0,3437.0,2730.0,107.9,1.9
baseline,maximus_cpu,15043,49.85,0.0,3437.0,2730.0,106.1,1.8
baseline,maximus_cpu,15117,49.85,0.0,3437.0,2730.0,107.8,1.9
baseline,maximus_cpu,15190,49.85,0.0,3437.0,2730.0,108.2,1.9
baseline,maximus_cpu,15298,49.85,0.0,3437.0,2730.0,188.5,3.5
baseline,maximus_cpu,15372,49.84,0.0,3437.0,2730.0,115.4,3.4
baseline,maximus_cpu,15446,49.82,0.0,3437.0,2730.0,111.1,3.5
baseline,maximus_cpu,15519,49.78,0.0,3437.0,2730.0,109.5,3.6
baseline,maximus_cpu,15592,49.78,0.0,3437.0,2730.0,110.4,3.3
baseline,maximus_cpu,15666,49.79,0.0,3437.0,2730.0,111.1,1.9
baseline,maximus_cpu,15740,49.78,0.0,3437.0,2730.0,110.2,1.9
baseline,maximus_cpu,15813,49.78,0.0,3437.0,2730.0,108.7,3.2
baseline,maximus_cpu,15887,49.78,0.0,3437.0,2730.0,113.4,3.7
baseline,maximus_cpu,15960,49.78,0.0,3437.0,2730.0,109.9,3.6
baseline,maximus_cpu,16034,49.77,0.0,3437.0,2730.0,109.7,3.1
baseline,maximus_cpu,16108,49.77,0.0,3437.0,2730.0,107.4,2.0
baseline,maximus_cpu,16189,49.77,0.0,3437.0,2730.0,123.3,2.3
baseline,maximus_cpu,16272,49.77,0.0,3437.0,2730.0,207.5,4.2
baseline,maximus_cpu,16345,49.76,0.0,3437.0,2730.0,107.7,3.1
baseline,maximus_cpu,16419,49.76,0.0,3437.0,2730.0,109.8,3.6
baseline,maximus_cpu,16492,49.76,0.0,3437.0,2730.0,110.1,3.6
baseline,maximus_cpu,16565,49.79,0.0,3437.0,2730.0,108.2,2.7
baseline,maximus_cpu,16638,49.79,0.0,3437.0,2730.0,106.2,1.9
baseline,maximus_cpu,16712,49.79,0.0,3437.0,2730.0,108.9,1.9
baseline,maximus_cpu,16790,49.8,0.0,3437.0,2730.0,105.8,1.8
baseline,maximus_cpu,16864,49.81,0.0,3437.0,2730.0,106.9,2.1
baseline,maximus_cpu,16938,49.8,0.0,3437.0,2730.0,113.9,3.7
baseline,maximus_cpu,17012,49.8,0.0,3437.0,2730.0,114.3,3.6
baseline,maximus_cpu,17086,49.8,0.0,3437.0,2730.0,109.9,2.6
baseline,maximus_cpu,17159,49.79,0.0,3437.0,2730.0,106.0,1.9
baseline,maximus_cpu,17237,49.78,0.0,3437.0,2730.0,108.5,1.9
baseline,maximus_cpu,17310,49.78,0.0,3437.0,2730.0,105.4,1.8
baseline,maximus_cpu,17384,49.79,0.0,3437.0,2730.0,106.2,1.9
baseline,maximus_cpu,17457,49.81,0.0,3437.0,2730.0,105.1,1.8
baseline,maximus_cpu,17531,49.81,0.0,3437.0,2730.0,107.1,1.9
baseline,maximus_cpu,17604,49.81,0.0,3437.0,2730.0,105.8,1.9
baseline,maximus_cpu,17677,49.83,0.0,3437.0,2730.0,107.0,1.9
baseline,maximus_cpu,17754,49.83,0.0,3437.0,2730.0,124.7,2.2
baseline,maximus_cpu,17836,49.82,0.0,3437.0,2730.0,223.1,4.0
baseline,maximus_cpu,17910,49.82,0.0,3437.0,2730.0,117.3,3.7
baseline,maximus_cpu,17984,49.84,0.0,3437.0,2730.0,110.9,3.6
baseline,maximus_cpu,18058,49.84,0.0,3437.0,2730.0,111.8,3.7
baseline,maximus_cpu,18132,49.84,0.0,3437.0,2730.0,118.7,2.6
baseline,maximus_cpu,18206,49.84,0.0,3437.0,2730.0,104.6,1.9
baseline,maximus_cpu,18281,49.84,0.0,3437.0,2730.0,107.9,2.0
baseline,maximus_cpu,18355,49.85,0.0,3437.0,2730.0,107.8,2.3
baseline,maximus_cpu,18430,49.83,0.0,3437.0,2730.0,108.6,3.3
baseline,maximus_cpu,18506,49.83,0.0,3437.0,2730.0,108.8,3.6
baseline,maximus_cpu,18582,48.0,0.0,3437.0,2730.0,108.9,3.5
baseline,maximus_cpu,18657,46.1,0.0,3437.0,2730.0,106.2,2.5
baseline,maximus_cpu,18749,44.2,0.0,3437.0,2730.0,153.8,3.0
baseline,maximus_cpu,18828,40.62,0.0,3437.0,2730.0,171.7,3.9
baseline,maximus_cpu,18907,40.62,0.0,3437.0,2730.0,116.3,3.2
baseline,maximus_cpu,18986,38.49,0.0,3437.0,2730.0,108.3,3.3
baseline,maximus_cpu,19064,35.67,0.0,3437.0,2730.0,104.9,1.8
baseline,maximus_cpu,19141,32.72,0.0,3437.0,2730.0,105.7,1.9
baseline,maximus_cpu,19219,27.9,0.0,3437.0,2730.0,103.9,1.9
baseline,maximus_cpu,19298,27.9,0.0,3437.0,2730.0,103.7,1.8
baseline,maximus_cpu,19375,24.48,0.0,3437.0,2730.0,103.4,1.8
baseline,maximus_cpu,19453,21.33,0.0,3437.0,2730.0,104.6,1.9
baseline,maximus_cpu,19530,21.33,0.0,3437.0,2730.0,103.8,1.9
baseline,maximus_cpu,19608,21.33,0.0,3437.0,2730.0,104.6,1.9
baseline,maximus_cpu,19687,21.33,0.0,3437.0,2730.0,104.6,1.8
baseline,maximus_cpu,19766,21.33,0.0,3437.0,2730.0,103.3,1.9
baseline,maximus_cpu,19845,21.33,0.0,3437.0,2730.0,108.1,3.6
baseline,maximus_cpu,19923,17.09,0.0,3437.0,2730.0,115.1,3.7
baseline,maximus_cpu,20000,17.09,0.0,3437.0,2730.0,111.8,3.6
baseline,maximus_cpu,20078,17.03,0.0,3437.0,2730.0,106.2,2.8
baseline,maximus_cpu,20155,16.89,0.0,3437.0,2730.0,105.9,1.9
baseline,maximus_cpu,20265,16.86,0.0,3437.0,2730.0,168.5,3.2
baseline,maximus_cpu,20345,16.58,0.0,3437.0,2730.0,137.8,3.8
baseline,maximus_cpu,20424,16.6,0.0,3437.0,2730.0,109.1,3.6
baseline,maximus_cpu,20504,16.6,0.0,3437.0,2730.0,109.1,3.4
baseline,maximus_cpu,20582,16.41,0.0,3437.0,2730.0,105.0,1.9
baseline,maximus_cpu,20659,16.34,0.0,3437.0,2730.0,101.9,1.8
baseline,maximus_cpu,20739,16.26,0.0,3437.0,2730.0,102.5,1.9
baseline,maximus_cpu,20816,16.21,0.0,3437.0,2730.0,101.8,1.8
baseline,maximus_cpu,20913,16.21,0.0,3437.0,2730.0,106.8,2.0
baseline,maximus_cpu,21005,16.21,0.0,3437.0,2730.0,105.1,1.9
baseline,maximus_cpu,21099,16.21,0.0,3437.0,2730.0,110.0,3.4
baseline,maximus_cpu,21193,16.21,0.0,3437.0,2730.0,112.8,3.2
baseline,maximus_cpu,21287,16.21,0.0,3437.0,2730.0,107.5,2.5
baseline,maximus_cpu,21379,16.21,0.0,3437.0,2730.0,104.7,1.8
baseline,maximus_cpu,21472,16.21,0.0,3437.0,225.0,104.0,1.8
baseline,maximus_cpu,21565,16.21,0.0,3437.0,225.0,106.6,1.9
baseline,maximus_cpu,21657,16.21,0.0,3437.0,225.0,105.9,1.8
baseline,maximus_cpu,21750,16.21,0.0,3437.0,225.0,105.0,1.8
baseline,maximus_cpu,21846,15.07,0.0,3437.0,225.0,111.2,2.0
baseline,maximus_cpu,21951,15.07,0.0,3437.0,225.0,192.5,4.1
baseline,maximus_cpu,22045,15.07,0.0,3437.0,225.0,113.1,3.7
baseline,maximus_cpu,22139,15.07,0.0,3437.0,225.0,109.4,3.6
baseline,maximus_cpu,22237,15.07,0.0,3437.0,225.0,103.6,2.5
baseline,maximus_cpu,22332,15.07,0.0,3437.0,225.0,104.0,1.9
baseline,maximus_cpu,22426,15.07,0.0,3437.0,225.0,104.6,2.1
baseline,maximus_cpu,22520,15.07,0.0,3437.0,225.0,108.4,3.5
baseline,maximus_cpu,22613,15.07,0.0,3437.0,225.0,104.8,3.2
baseline,maximus_cpu,22709,15.07,0.0,3437.0,225.0,106.5,3.1
baseline,maximus_cpu,22803,15.07,0.0,3437.0,225.0,104.0,1.9
baseline,maximus_cpu,22895,15.02,0.0,3437.0,225.0,107.5,2.1
baseline,maximus_cpu,22989,15.02,0.0,3437.0,225.0,106.5,2.0
baseline,maximus_cpu,23100,15.02,0.0,3437.0,225.0,190.0,3.7
baseline,maximus_cpu,23193,15.02,0.0,3437.0,225.0,109.6,3.5
baseline,maximus_cpu,23286,15.02,0.0,3437.0,225.0,108.7,3.6
baseline,maximus_cpu,23379,15.02,0.0,3437.0,225.0,104.8,3.1
baseline,maximus_cpu,23471,15.02,0.0,3437.0,225.0,103.5,2.1
baseline,maximus_cpu,23563,15.02,0.0,3437.0,225.0,105.8,2.4
baseline,maximus_cpu,23657,15.02,0.0,3437.0,225.0,110.8,3.5
baseline,maximus_cpu,23751,15.02,0.0,3437.0,225.0,108.9,3.6
baseline,maximus_cpu,23845,14.89,0.0,3437.0,225.0,103.6,2.6
baseline,maximus_cpu,23937,14.89,0.0,3437.0,225.0,108.4,2.0
baseline,maximus_cpu,24074,14.89,0.0,3437.0,225.0,173.6,3.2
baseline,maximus_cpu,24339,16.42,0.0,325.0,225.0,101.3,1.8
baseline,maximus_cpu,24414,18.33,0.0,325.0,225.0,108.5,1.9
baseline,maximus_cpu,24489,18.33,0.0,325.0,225.0,108.0,1.8
baseline,maximus_cpu,24564,20.18,0.0,325.0,225.0,109.1,1.8
baseline,maximus_cpu,24638,21.81,0.0,325.0,225.0,107.9,1.8
baseline,maximus_cpu,24712,21.81,0.0,325.0,225.0,106.5,1.8
baseline,maximus_cpu,24788,23.28,0.0,325.0,225.0,108.4,1.8
baseline,maximus_cpu,24862,24.6,0.0,325.0,225.0,105.6,1.8
baseline,maximus_cpu,24937,35.72,0.0,325.0,225.0,111.9,1.9
baseline,maximus_cpu,25048,36.96,0.0,315.0,225.0,105.1,1.9
baseline,maximus_cpu,25125,43.97,0.0,315.0,225.0,110.6,1.8
baseline,maximus_cpu,25395,47.42,0.0,15.0,225.0,105.1,1.8
cpu_low,sirius_gpu,30,14.23,0.0,15.0,225.0,103.2,1.8
cpu_low,sirius_gpu,269,14.23,0.0,16.0,225.0,99.2,1.8
cpu_low,sirius_gpu,346,14.44,0.0,283.0,225.0,106.3,1.9
cpu_low,sirius_gpu,420,17.17,0.0,283.0,225.0,107.2,1.9
cpu_low,sirius_gpu,494,19.34,0.0,283.0,225.0,104.9,1.8
cpu_low,sirius_gpu,569,19.34,0.0,283.0,225.0,109.5,1.9
cpu_low,sirius_gpu,642,21.24,0.0,283.0,225.0,108.6,1.8
cpu_low,sirius_gpu,717,22.92,0.0,283.0,225.0,108.1,1.8
cpu_low,sirius_gpu,791,24.42,0.0,283.0,225.0,107.0,1.8
cpu_low,sirius_gpu,865,24.42,0.0,283.0,225.0,111.0,1.9
cpu_low,sirius_gpu,939,25.76,0.0,283.0,225.0,110.9,1.9
cpu_low,sirius_gpu,1014,39.93,0.0,283.0,225.0,108.8,1.8
cpu_low,sirius_gpu,1089,40.83,0.0,283.0,225.0,109.0,1.9
cpu_low,sirius_gpu,1162,40.83,0.0,283.0,225.0,107.9,1.8
cpu_low,sirius_gpu,1237,41.59,0.0,283.0,225.0,108.3,1.9
cpu_low,sirius_gpu,1310,47.23,0.0,283.0,225.0,106.4,1.8
cpu_low,sirius_gpu,1385,50.16,0.0,283.0,225.0,109.3,1.9
cpu_low,sirius_gpu,1459,50.16,0.0,283.0,225.0,110.6,1.8
cpu_low,sirius_gpu,1533,49.9,0.0,283.0,225.0,107.9,1.9
cpu_low,sirius_gpu,1607,49.92,0.0,283.0,225.0,109.0,1.8
cpu_low,sirius_gpu,1681,49.91,0.0,283.0,225.0,106.7,1.8
cpu_low,sirius_gpu,1756,49.91,0.0,283.0,225.0,108.5,1.9
cpu_low,sirius_gpu,1830,49.93,0.0,283.0,225.0,108.9,1.8
cpu_low,sirius_gpu,1903,49.92,0.0,283.0,225.0,111.9,1.9
cpu_low,sirius_gpu,1977,49.92,0.0,283.0,225.0,110.0,1.9
cpu_low,sirius_gpu,2050,49.92,0.0,283.0,225.0,107.4,1.8
cpu_low,sirius_gpu,2124,49.94,0.0,283.0,225.0,111.1,1.9
cpu_low,sirius_gpu,2199,49.93,0.0,283.0,225.0,109.2,1.8
cpu_low,sirius_gpu,2272,49.92,0.0,283.0,225.0,107.3,1.8
cpu_low,sirius_gpu,2346,49.92,0.0,283.0,225.0,108.0,1.9
cpu_low,sirius_gpu,2420,49.93,0.0,283.0,225.0,109.8,1.8
cpu_low,sirius_gpu,2493,49.91,0.0,283.0,225.0,107.5,1.8
cpu_low,sirius_gpu,2567,49.91,0.0,283.0,225.0,109.2,1.9
cpu_low,sirius_gpu,2743,49.9,0.0,303.0,225.0,110.8,2.1
cpu_low,sirius_gpu,2818,49.96,0.0,15669.0,225.0,111.9,1.8
cpu_low,sirius_gpu,2893,50.11,9.0,15669.0,2722.0,114.7,1.8
cpu_low,sirius_gpu,2967,50.11,9.0,15669.0,2722.0,112.0,1.8
cpu_low,sirius_gpu,3041,50.09,9.0,15669.0,2722.0,111.4,1.8
cpu_low,sirius_gpu,3115,50.09,9.0,15669.0,2722.0,112.6,1.8
cpu_low,sirius_gpu,3194,50.06,9.0,15669.0,2722.0,112.3,1.8
cpu_low,sirius_gpu,3267,50.06,9.0,15669.0,2722.0,113.0,1.8
cpu_low,sirius_gpu,3341,50.06,9.0,15669.0,2722.0,112.8,1.8
cpu_low,sirius_gpu,3414,50.06,0.0,15669.0,2722.0,111.8,1.8
cpu_low,sirius_gpu,3487,50.02,0.0,15669.0,2722.0,111.7,1.8
cpu_low,sirius_gpu,3561,50.02,0.0,15669.0,2722.0,111.0,1.8
cpu_low,sirius_gpu,3634,50.02,0.0,15669.0,2722.0,112.8,1.8
cpu_low,sirius_gpu,3708,49.99,0.0,15669.0,2722.0,113.3,1.8
cpu_low,sirius_gpu,3809,49.92,0.0,15669.0,2722.0,201.3,3.2
cpu_low,sirius_gpu,3890,50.42,0.0,15669.0,2722.0,120.6,3.0
cpu_low,sirius_gpu,3970,50.42,0.0,15691.0,2722.0,113.9,1.8
cpu_low,sirius_gpu,4049,55.74,0.0,15701.0,2722.0,112.7,1.9
cpu_low,sirius_gpu,4126,62.22,0.0,15709.0,2722.0,114.3,2.0
cpu_low,sirius_gpu,4207,76.29,0.0,15713.0,2722.0,115.2,2.0
cpu_low,sirius_gpu,4288,90.49,0.0,15723.0,2722.0,114.5,2.0
cpu_low,sirius_gpu,4367,90.49,0.0,15731.0,2722.0,118.1,2.0
cpu_low,sirius_gpu,4448,100.04,90.0,15739.0,2722.0,115.8,1.9
cpu_low,sirius_gpu,4529,118.57,90.0,15749.0,2722.0,119.1,2.0
cpu_low,sirius_gpu,4608,132.86,90.0,15757.0,2722.0,114.0,1.9
cpu_low,sirius_gpu,4691,146.81,90.0,15767.0,2722.0,121.8,2.0
cpu_low,sirius_gpu,4772,146.81,90.0,15775.0,2722.0,117.5,2.0
cpu_low,sirius_gpu,4852,150.91,90.0,15783.0,2722.0,120.4,2.0
cpu_low,sirius_gpu,4934,175.01,90.0,15793.0,2722.0,119.1,2.0
cpu_low,sirius_gpu,5017,183.49,90.0,15801.0,2722.0,116.8,2.1
cpu_low,sirius_gpu,5101,184.32,90.0,15809.0,2722.0,115.4,2.1
cpu_low,sirius_gpu,5184,191.21,90.0,15819.0,2722.0,116.0,2.0
cpu_low,sirius_gpu,5264,191.21,90.0,15823.0,2722.0,114.2,2.0
cpu_low,sirius_gpu,5407,175.49,71.0,5565.0,2895.0,112.8,2.3
cpu_low,sirius_gpu,5482,164.33,71.0,5565.0,2895.0,116.9,2.5
cpu_low,sirius_gpu,5557,164.33,71.0,5565.0,2895.0,116.9,2.5
cpu_low,sirius_gpu,5632,152.32,71.0,5565.0,2895.0,117.3,2.3
cpu_low,sirius_gpu,5708,139.57,71.0,5565.0,2895.0,117.3,2.3
cpu_low,sirius_gpu,5783,127.14,71.0,5565.0,2895.0,116.0,2.3
cpu_low,sirius_gpu,5858,127.14,71.0,5565.0,2895.0,116.8,2.1
cpu_low,sirius_gpu,5932,114.49,0.0,5565.0,2895.0,108.3,1.8
cpu_low,sirius_gpu,6006,101.49,0.0,5565.0,2895.0,112.2,1.8
cpu_low,sirius_gpu,6080,89.65,0.0,445.0,2895.0,106.9,1.8
cpu_low,sirius_gpu,6209,77.16,0.0,15.0,2895.0,103.8,1.9
cpu_low,maximus_gpu,25,77.16,0.0,15.0,2895.0,109.2,1.9
cpu_low,maximus_gpu,201,54.68,0.0,18.0,2895.0,102.1,1.8
cpu_low,maximus_gpu,284,53.85,1.0,3395.0,2895.0,106.3,1.9
cpu_low,maximus_gpu,361,54.13,1.0,3395.0,2895.0,109.8,1.9
cpu_low,maximus_gpu,437,54.07,1.0,3395.0,2895.0,108.6,1.9
cpu_low,maximus_gpu,514,54.07,1.0,3395.0,2895.0,110.8,1.9
cpu_low,maximus_gpu,589,54.06,1.0,3395.0,2895.0,110.2,1.9
cpu_low,maximus_gpu,665,54.14,0.0,3395.0,2917.0,110.9,2.0
cpu_low,maximus_gpu,741,54.12,0.0,3395.0,2917.0,107.7,1.9
cpu_low,maximus_gpu,816,54.12,0.0,3395.0,2917.0,109.4,1.9
cpu_low,maximus_gpu,892,53.97,0.0,3395.0,2917.0,109.2,1.9
cpu_low,maximus_gpu,968,53.19,0.0,3395.0,2917.0,110.3,1.9
cpu_low,maximus_gpu,1044,52.62,0.0,3395.0,2917.0,108.1,1.9
cpu_low,maximus_gpu,1119,52.62,0.0,3395.0,2917.0,108.5,1.9
cpu_low,maximus_gpu,1236,51.96,0.0,3395.0,2917.0,107.9,2.0
cpu_low,maximus_gpu,1312,51.77,0.0,3437.0,2917.0,107.1,1.9
cpu_low,maximus_gpu,1388,51.08,0.0,3437.0,2917.0,104.7,1.8
cpu_low,maximus_gpu,1464,50.86,0.0,3437.0,2917.0,107.8,1.9
cpu_low,maximus_gpu,1540,50.62,0.0,3437.0,2917.0,111.3,2.1
cpu_low,maximus_gpu,1618,50.62,0.0,3437.0,2917.0,108.5,1.8
cpu_low,maximus_gpu,1694,50.56,0.0,3437.0,2917.0,119.1,1.9
cpu_low,maximus_gpu,1770,50.19,0.0,3437.0,2917.0,111.3,1.9
cpu_low,maximus_gpu,1846,49.94,0.0,3437.0,2917.0,107.0,1.9
cpu_low,maximus_gpu,1921,49.94,0.0,3437.0,2917.0,105.0,1.9
cpu_low,maximus_gpu,1996,49.96,0.0,3437.0,2917.0,107.5,1.9
cpu_low,maximus_gpu,2069,49.96,0.0,3437.0,2917.0,106.0,1.8
cpu_low,maximus_gpu,2142,49.97,0.0,3437.0,2917.0,112.4,2.0
cpu_low,maximus_gpu,2216,49.97,0.0,3437.0,2917.0,115.2,1.9
cpu_low,maximus_gpu,2289,49.97,0.0,3437.0,2917.0,117.1,2.1
cpu_low,maximus_gpu,2363,49.96,0.0,3437.0,2917.0,114.0,1.9
cpu_low,maximus_gpu,2436,49.93,0.0,3437.0,2917.0,116.8,2.0
cpu_low,maximus_gpu,2511,49.93,0.0,3437.0,2917.0,118.2,2.0
cpu_low,maximus_gpu,2584,49.96,0.0,3437.0,2917.0,127.2,2.4
cpu_low,maximus_gpu,2658,49.94,0.0,3437.0,2917.0,131.5,2.8
cpu_low,maximus_gpu,2731,49.94,0.0,3437.0,2917.0,125.3,2.4
cpu_low,maximus_gpu,2805,49.94,0.0,3437.0,2917.0,132.6,2.3
cpu_low,maximus_gpu,2879,49.97,0.0,3437.0,2917.0,134.5,2.1
cpu_low,maximus_gpu,2955,49.97,0.0,3437.0,2917.0,134.0,2.1
cpu_low,maximus_gpu,3029,49.97,0.0,3437.0,2917.0,135.1,2.1
cpu_low,maximus_gpu,3102,49.96,0.0,3437.0,2917.0,133.2,2.0
cpu_low,maximus_gpu,3176,49.96,0.0,3437.0,2917.0,134.2,2.0
cpu_low,maximus_gpu,3250,49.95,0.0,3437.0,2917.0,134.2,2.0
cpu_low,maximus_gpu,3323,49.95,0.0,3437.0,2917.0,134.6,2.0
cpu_low,maximus_gpu,3401,49.96,0.0,3437.0,2917.0,171.7,2.5
cpu_low,maximus_gpu,3482,49.96,0.0,3437.0,2917.0,238.1,3.7
cpu_low,maximus_gpu,3559,49.95,0.0,3437.0,2917.0,233.4,4.1
cpu_low,maximus_gpu,3635,49.96,0.0,3437.0,2917.0,194.3,4.4
cpu_low,maximus_gpu,3714,49.96,0.0,3437.0,2917.0,230.6,3.7
cpu_low,maximus_gpu,3789,49.96,0.0,3437.0,2917.0,207.6,4.1
cpu_low,maximus_gpu,3863,49.94,0.0,3437.0,2917.0,116.1,2.0
cpu_low,maximus_gpu,3937,49.93,0.0,3437.0,2917.0,140.8,2.3
cpu_low,maximus_gpu,4019,49.93,0.0,3437.0,2917.0,225.7,4.3
cpu_low,maximus_gpu,4100,49.92,0.0,3437.0,2917.0,222.5,5.6
cpu_low,maximus_gpu,4176,49.91,0.0,3437.0,2917.0,166.5,4.0
cpu_low,maximus_gpu,4250,49.89,0.0,3437.0,2917.0,131.8,3.4
cpu_low,maximus_gpu,4324,49.89,0.0,3437.0,2917.0,120.6,2.0
cpu_low,maximus_gpu,4405,49.9,0.0,3437.0,2917.0,226.6,3.9
cpu_low,maximus_gpu,4486,49.89,0.0,3437.0,2917.0,229.3,4.8
cpu_low,maximus_gpu,4561,49.88,0.0,3437.0,2917.0,178.6,3.6
cpu_low,maximus_gpu,4636,49.86,0.0,3437.0,2917.0,113.0,2.0
cpu_low,maximus_gpu,4710,49.86,0.0,3437.0,2917.0,116.1,2.0
cpu_low,maximus_gpu,4784,49.88,0.0,3437.0,2917.0,116.3,2.1
cpu_low,maximus_gpu,4858,49.88,0.0,3437.0,2917.0,109.6,1.9
cpu_low,maximus_gpu,4932,49.89,0.0,3437.0,2917.0,107.8,2.0
cpu_low,maximus_gpu,5006,49.89,0.0,3437.0,2917.0,107.4,1.8
cpu_low,maximus_gpu,5079,49.9,0.0,3437.0,2917.0,110.4,1.8
cpu_low,maximus_gpu,5152,49.92,0.0,3437.0,2917.0,108.8,1.8
cpu_low,maximus_gpu,5225,49.92,0.0,3437.0,2917.0,111.1,1.8
cpu_low,maximus_gpu,5299,49.92,0.0,3437.0,2917.0,109.2,1.9
cpu_low,maximus_gpu,5372,49.93,0.0,3437.0,2917.0,109.9,1.8
cpu_low,maximus_gpu,5450,49.93,0.0,3437.0,2917.0,109.0,1.8
cpu_low,maximus_gpu,5523,49.93,0.0,3437.0,2917.0,108.3,1.9
cpu_low,maximus_gpu,5596,49.95,0.0,3437.0,2917.0,107.7,1.8
cpu_low,maximus_gpu,5669,49.96,0.0,3437.0,2917.0,112.1,1.8
cpu_low,maximus_gpu,5742,49.95,0.0,3437.0,2917.0,113.6,1.9
cpu_low,maximus_gpu,5816,49.95,0.0,3437.0,2917.0,107.4,1.8
cpu_low,maximus_gpu,5889,49.95,0.0,3437.0,2917.0,110.8,1.9
cpu_low,maximus_gpu,5966,49.93,0.0,3437.0,2917.0,171.0,3.7
cpu_low,maximus_gpu,6042,49.93,0.0,3437.0,2917.0,176.8,3.7
cpu_low,maximus_gpu,6115,49.93,0.0,3437.0,2917.0,124.2,2.9
cpu_low,maximus_gpu,6189,49.93,0.0,3437.0,2917.0,111.1,1.9
cpu_low,maximus_gpu,6262,49.93,0.0,3437.0,2917.0,109.7,1.9
cpu_low,maximus_gpu,6336,49.92,0.0,3437.0,2917.0,108.7,1.8
cpu_low,maximus_gpu,6411,49.92,0.0,3437.0,2917.0,124.2,2.5
