config,engine,time_offset_ms,gpu_power_w,gpu_util_pct,mem_used_mb,sm_clk_mhz,cpu_pkg_w,cpu_dram_w
baseline,maximus_cpu,13423,49.89,0.0,3437.0,2730.0,110.8,3.7
baseline,maximus_cpu,13500,49.89,0.0,3437.0,2730.0,111.1,3.7
baseline,maximus_cpu,13574,49.91,0.0,3437.0,2730.0,113.4,3.6
baseline,maximus_cpu,13648,49.9,0.0,3437.0,2730.0,106.7,2.1
baseline,maximus_cpu,13722,49.91,0.0,3437.0,2730.0,106.5,1.9
baseline,maximus_cpu,13796,49.91,0.0,3437.0,2730.0,106.6,2.0
baseline,maximus_cpu,13870,49.94,0.0,3437.0,2730.0,105.7,2.0
baseline,maximus_cpu,14003,49.94,0.0,3437.0,2730.0,176.5,3.3
baseline,maximus_cpu,14077,49.94,0.0,3437.0,2730.0,107.0,3.4
baseline,maximus_cpu,14151,49.95,0.0,3437.0,2730.0,108.4,3.4
baseline,maximus_cpu,14226,49.95,0.0,3437.0,2730.0,112.6,3.4
baseline,maximus_cpu,14300,49.95,0.0,3437.0,2730.0,111.0,3.2
baseline,maximus_cpu,14374,49.96,0.0,3437.0,2730.0,105.6,2.0
baseline,maximus_cpu,14448,49.97,0.0,3437.0,2730.0,105.0,2.4
baseline,maximus_cpu,14523,49.97,0.0,3437.0,2730.0,112.4,3.5
baseline,maximus_cpu,14596,49.97,0.0,3437.0,2730.0,109.6,3.4
baseline,maximus_cpu,14670,49.96,0.0,3437.0,2730.0,105.5,3.2
baseline,maximus_cpu,14743,49.94,0.0,3437.0,2730.0,105.8,2.6
baseline,maximus_cpu,14816,49.94,0.0,3437.0,2730.0,103.4,1.9
baseline,maximus_cpu,14890,49.94,0.0,3437.0,2730.0,103.1,1.8
baseline,maximus_cpu,14963,49.92,0.0,3437.0,2730.0,104.6,1.8
baseline,maximus_cpu,15037,49.9,0.0,3437.0,2730.0,106.9,1.9
baseline,maximus_cpu,15115,49.9,0.0,3437.0,2730.0,114.6,2.0
baseline,maximus_cpu,15201,49.91,0.0,3437.0,2730.0,207.3,4.0
baseline,maximus_cpu,15275,49.91,0.0,3437.0,2730.0,110.9,3.3
baseline,maximus_cpu,15349,49.9,0.0,3437.0,2730.0,112.5,3.5
baseline,maximus_cpu,15423,49.87,0.0,3437.0,2730.0,111.3,3.6
baseline,maximus_cpu,15500,49.87,0.0,3437.0,2730.0,109.2,3.0
baseline,maximus_cpu,15573,49.85,0.0,3437.0,2730.0,103.9,1.9
baseline,maximus_cpu,15646,49.84,0.0,3437.0,2730.0,104.3,1.8
baseline,maximus_cpu,15720,49.84,0.0,3437.0,2730.0,110.1,3.7
baseline,maximus_cpu,15794,49.83,0.0,3437.0,2730.0,107.5,3.6
baseline,maximus_cpu,15867,49.82,0.0,3437.0,2730.0,108.1,3.6
baseline,maximus_cpu,15942,49.82,0.0,3437.0,2730.0,106.7,3.0
baseline,maximus_cpu,16016,49.82,0.0,3437.0,2730.0,104.6,1.9
baseline,maximus_cpu,16093,49.83,0.0,3437.0,2730.0,118.9,2.3
baseline,maximus_cpu,16176,49.82,0.0,3437.0,2730.0,208.7,4.1
baseline,maximus_cpu,16250,49.82,0.0,3437.0,2730.0,113.1,3.1
baseline,maximus_cpu,16324,49.83,0.0,3437.0,2730.0,113.9,3.7
baseline,maximus_cpu,16397,49.83,0.0,3437.0,2730.0,109.5,3.6
baseline,maximus_cpu,16470,49.85,0.0,3437.0,2730.0,109.7,2.7
baseline,maximus_cpu,16545,49.85,0.0,3437.0,2730.0,108.1,1.9
baseline,maximus_cpu,16618,49.85,0.0,3437.0,2730.0,105.6,1.9
baseline,maximus_cpu,16692,49.87,0.0,3437.0,2730.0,107.2,1.8
baseline,maximus_cpu,16764,49.89,0.0,3437.0,2730.0,106.1,2.2
baseline,maximus_cpu,16838,49.89,0.0,3437.0,2730.0,115.6,3.7
baseline,maximus_cpu,16911,49.89,0.0,3437.0,2730.0,109.8,3.5
baseline,maximus_cpu,16986,49.92,0.0,3437.0,2730.0,107.1,2.3
baseline,maximus_cpu,17060,49.91,0.0,3437.0,2730.0,105.2,1.8
baseline,maximus_cpu,17133,49.91,0.0,3437.0,2730.0,107.0,1.8
baseline,maximus_cpu,17206,49.91,0.0,3437.0,2730.0,109.1,1.8
baseline,maximus_cpu,17280,49.93,0.0,3437.0,2730.0,108.6,1.9
baseline,maximus_cpu,17353,49.92,0.0,3437.0,2730.0,106.0,1.8
baseline,maximus_cpu,17427,49.92,0.0,3437.0,2730.0,109.5,2.0
baseline,maximus_cpu,17502,49.92,0.0,3437.0,2730.0,108.9,1.9
baseline,maximus_cpu,17576,49.93,0.0,3437.0,2730.0,104.5,1.8
baseline,maximus_cpu,17668,49.91,0.0,3437.0,2730.0,164.8,3.0
baseline,maximus_cpu,17743,49.9,0.0,3437.0,2730.0,161.9,3.6
baseline,maximus_cpu,17817,49.9,0.0,3437.0,2730.0,111.4,3.7
baseline,maximus_cpu,17892,49.92,0.0,3437.0,2730.0,110.8,3.7
baseline,maximus_cpu,17966,49.9,0.0,3437.0,2730.0,108.9,3.4
baseline,maximus_cpu,18040,49.89,0.0,3437.0,2730.0,107.5,2.1
baseline,maximus_cpu,18115,49.89,0.0,3437.0,2730.0,104.4,1.9
baseline,maximus_cpu,18191,49.9,0.0,3437.0,2730.0,106.2,1.9
baseline,maximus_cpu,18267,48.35,0.0,3437.0,2730.0,112.1,2.7
baseline,maximus_cpu,18345,46.3,0.0,3437.0,2730.0,111.9,3.5
baseline,maximus_cpu,18423,46.3,0.0,3437.0,2730.0,106.8,3.5
baseline,maximus_cpu,18504,43.37,0.0,3437.0,2730.0,106.4,3.1
baseline,maximus_cpu,18582,40.19,0.0,3437.0,2730.0,104.5,2.1
baseline,maximus_cpu,18687,37.08,0.0,3437.0,2730.0,196.7,3.7
baseline,maximus_cpu,18765,33.64,0.0,3437.0,2730.0,107.9,3.2
baseline,maximus_cpu,18843,30.51,0.0,3437.0,2730.0,112.1,3.3
baseline,maximus_cpu,18921,30.51,0.0,3437.0,2730.0,106.0,2.3
baseline,maximus_cpu,19004,29.44,0.0,3437.0,2730.0,102.4,1.8
baseline,maximus_cpu,19081,24.32,0.0,3437.0,2730.0,102.3,1.8
baseline,maximus_cpu,19158,20.88,0.0,3437.0,2730.0,104.1,1.8
baseline,maximus_cpu,19237,19.28,0.0,3437.0,2730.0,108.0,1.9
baseline,maximus_cpu,19315,19.28,0.0,3437.0,2730.0,105.7,1.9
baseline,maximus_cpu,19393,19.28,0.0,3437.0,2730.0,104.0,1.9
baseline,maximus_cpu,19471,19.28,0.0,3437.0,2730.0,105.2,1.8
baseline,maximus_cpu,19551,19.28,0.0,3437.0,2730.0,109.4,1.9
baseline,maximus_cpu,19628,19.28,0.0,3437.0,2730.0,103.7,1.9
baseline,maximus_cpu,19706,19.28,0.0,3437.0,2730.0,103.8,2.5
baseline,maximus_cpu,19784,19.28,0.0,3437.0,2730.0,108.4,3.7
baseline,maximus_cpu,19861,19.28,0.0,3437.0,2730.0,106.0,3.6
baseline,maximus_cpu,19939,19.28,0.0,3437.0,2730.0,110.8,3.7
baseline,maximus_cpu,20018,19.28,0.0,3437.0,2730.0,105.0,2.3
baseline,maximus_cpu,20109,19.28,0.0,3437.0,2730.0,174.5,3.5
baseline,maximus_cpu,20188,19.28,0.0,3437.0,2730.0,144.4,3.8
baseline,maximus_cpu,20266,15.35,0.0,3437.0,2730.0,112.7,3.6
baseline,maximus_cpu,20344,15.35,0.0,3437.0,2730.0,108.0,3.7
baseline,maximus_cpu,20421,15.35,0.0,3437.0,2730.0,108.4,3.7
baseline,maximus_cpu,20504,15.35,0.0,3437.0,2730.0,105.8,3.5
baseline,maximus_cpu,20582,15.35,0.0,3437.0,2730.0,111.0,3.3
baseline,maximus_cpu,20660,15.35,0.0,3437.0,2730.0,107.3,3.2
baseline,maximus_cpu,20738,15.35,0.0,3437.0,2730.0,105.0,2.8
baseline,maximus_cpu,20815,15.35,0.0,3437.0,2730.0,101.1,1.9
baseline,maximus_cpu,20893,15.35,0.0,3437.0,2730.0,102.3,1.9
baseline,maximus_cpu,21005,15.35,0.0,3437.0,2730.0,188.5,3.6
baseline,maximus_cpu,21084,15.35,0.0,3437.0,2730.0,106.4,3.7
baseline,maximus_cpu,21162,15.35,0.0,3437.0,2730.0,106.0,3.7
baseline,maximus_cpu,21241,14.76,0.0,3437.0,2730.0,111.9,3.6
baseline,maximus_cpu,21319,14.76,0.0,3437.0,2730.0,105.2,2.5
baseline,maximus_cpu,21397,14.76,0.0,3437.0,2730.0,101.9,2.7
baseline,maximus_cpu,21475,14.76,0.0,3437.0,2730.0,105.8,3.7
baseline,maximus_cpu,21555,14.76,0.0,3437.0,2730.0,106.2,3.7
baseline,maximus_cpu,21634,14.76,0.0,3437.0,2730.0,110.7,3.2
baseline,maximus_cpu,21712,14.76,0.0,3437.0,2730.0,102.5,2.1
baseline,maximus_cpu,21804,14.76,0.0,3437.0,2730.0,151.6,2.9
baseline,maximus_cpu,21883,14.76,0.0,3437.0,2730.0,167.5,4.0
baseline,maximus_cpu,21961,14.76,0.0,3437.0,2730.0,106.0,3.7
baseline,maximus_cpu,22041,14.76,0.0,3437.0,2730.0,106.4,3.5
baseline,maximus_cpu,22119,14.76,0.0,3437.0,2730.0,105.5,3.0
baseline,maximus_cpu,22197,14.76,0.0,3437.0,2730.0,105.2,1.9
baseline,maximus_cpu,22275,14.48,0.0,3437.0,2730.0,107.7,1.9
baseline,maximus_cpu,22353,14.48,0.0,3437.0,2730.0,105.4,2.6
baseline,maximus_cpu,22432,14.48,0.0,3437.0,2730.0,109.5,3.7
baseline,maximus_cpu,22511,14.48,0.0,3437.0,2730.0,107.5,3.7
baseline,maximus_cpu,22589,14.48,0.0,3437.0,2730.0,105.7,3.1
baseline,maximus_cpu,22667,14.48,0.0,3437.0,2730.0,106.5,1.9
baseline,maximus_cpu,22769,14.48,0.0,3437.0,2730.0,150.8,2.9
baseline,maximus_cpu,23100,15.59,0.0,325.0,2730.0,112.1,2.1
baseline,maximus_cpu,23178,15.74,0.0,325.0,2730.0,104.6,1.8
baseline,maximus_cpu,23256,17.04,0.0,325.0,2730.0,107.0,1.8
baseline,maximus_cpu,23333,16.92,0.0,325.0,2730.0,107.6,1.8
baseline,maximus_cpu,23411,16.92,0.0,325.0,2730.0,105.7,1.8
baseline,maximus_cpu,23489,16.83,0.0,325.0,2730.0,106.5,1.8
baseline,maximus_cpu,23567,16.73,0.0,325.0,2730.0,105.3,1.8
baseline,maximus_cpu,23646,16.63,0.0,325.0,2730.0,107.0,1.9
baseline,maximus_cpu,23724,16.56,0.0,325.0,2730.0,108.2,1.8
baseline,maximus_cpu,23814,16.56,0.0,315.0,2730.0,101.3,1.9
baseline,maximus_cpu,23894,16.55,0.0,315.0,2730.0,106.6,1.8
baseline,maximus_cpu,24200,16.2,0.0,15.0,2730.0,101.5,1.8
cpu_low,sirius_gpu,72,13.65,0.0,15.0,225.0,52.8,1.8
cpu_low,sirius_gpu,201,13.64,0.0,15.0,225.0,51.6,1.8
cpu_low,sirius_gpu,361,14.0,0.0,16.0,225.0,51.9,1.8
cpu_low,sirius_gpu,491,15.23,0.0,33.0,225.0,52.0,1.8
cpu_low,sirius_gpu,595,17.68,0.0,283.0,225.0,53.2,1.8
cpu_low,sirius_gpu,694,19.75,0.0,283.0,225.0,53.9,1.8
cpu_low,sirius_gpu,790,21.5,0.0,283.0,225.0,52.7,1.8
cpu_low,sirius_gpu,890,23.07,0.0,283.0,2287.0,53.8,1.8
cpu_low,sirius_gpu,989,24.47,0.0,283.0,2287.0,53.8,1.8
cpu_low,sirius_gpu,1088,25.74,0.0,283.0,2287.0,53.3,1.8
cpu_low,sirius_gpu,1186,38.91,0.0,283.0,2287.0,52.9,1.8
cpu_low,sirius_gpu,1285,43.99,0.0,283.0,2287.0,53.9,1.8
cpu_low,sirius_gpu,1384,45.07,0.0,283.0,2722.0,53.0,1.8
cpu_low,sirius_gpu,1484,48.02,0.0,283.0,2722.0,54.3,1.8
cpu_low,sirius_gpu,1581,49.79,0.0,283.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,1680,49.69,0.0,283.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,1778,49.7,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,1877,49.71,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,1977,49.7,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,2075,49.7,0.0,283.0,2722.0,53.9,1.8
cpu_low,sirius_gpu,2175,49.7,0.0,283.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,2272,49.7,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,2369,49.7,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,2466,49.71,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,2564,49.72,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,2663,49.72,0.0,283.0,2722.0,54.5,1.8
cpu_low,sirius_gpu,2762,49.73,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,2863,49.72,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,2965,49.73,0.0,283.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,3063,49.74,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,3162,49.74,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,3260,49.74,0.0,283.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,3360,49.75,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,3458,49.75,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,3558,49.74,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,3657,49.73,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,3756,49.73,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,3858,49.74,0.0,283.0,2722.0,54.3,1.8
cpu_low,sirius_gpu,3958,49.74,0.0,283.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,4058,49.73,0.0,283.0,2722.0,53.9,1.8
cpu_low,sirius_gpu,4159,49.73,0.0,283.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,4259,49.72,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,4357,49.71,0.0,283.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,4456,49.71,0.0,283.0,2722.0,53.9,1.8
cpu_low,sirius_gpu,4554,49.73,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,4654,49.74,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,4752,49.74,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,4850,49.73,0.0,283.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,4948,49.73,0.0,283.0,2722.0,54.1,1.8
cpu_low,sirius_gpu,5045,49.73,0.0,283.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,5147,49.74,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,5248,49.74,0.0,283.0,2722.0,54.8,1.9
cpu_low,sirius_gpu,5349,49.74,0.0,283.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,5447,49.73,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,5547,49.72,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,5650,49.72,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,5748,49.71,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,5844,49.7,0.0,283.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,5942,49.7,0.0,283.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,6044,49.69,0.0,283.0,2722.0,54.6,1.8
cpu_low,sirius_gpu,6148,49.69,0.0,283.0,2722.0,54.4,1.8
cpu_low,sirius_gpu,6249,49.68,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,6351,49.68,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,6450,49.69,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,6547,49.69,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,6649,49.7,0.0,283.0,2722.0,53.0,1.8
cpu_low,sirius_gpu,6747,49.7,0.0,283.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,6845,49.7,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,6944,49.7,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,7044,49.7,0.0,283.0,2722.0,53.9,1.8
cpu_low,sirius_gpu,7146,49.7,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,7245,49.69,0.0,283.0,2722.0,54.3,1.8
cpu_low,sirius_gpu,7344,49.7,0.0,283.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,7443,49.7,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,7543,49.69,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,7643,49.69,0.0,283.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,7743,49.69,0.0,283.0,2722.0,53.0,1.8
cpu_low,sirius_gpu,7843,49.69,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,7943,49.69,0.0,283.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,8042,49.69,0.0,283.0,2722.0,54.1,1.8
cpu_low,sirius_gpu,8143,49.7,0.0,283.0,2722.0,52.8,1.8
cpu_low,sirius_gpu,8244,49.71,0.0,283.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,8341,49.72,0.0,283.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,8747,49.69,0.0,285.0,2722.0,54.1,1.8
cpu_low,sirius_gpu,8860,49.82,6.0,303.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,8962,49.86,6.0,15669.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,9060,50.03,6.0,15669.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,9161,50.07,6.0,15669.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,9261,50.06,6.0,15669.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,9358,50.04,0.0,15669.0,2737.0,52.7,1.8
cpu_low,sirius_gpu,9457,50.07,0.0,15669.0,2737.0,53.6,1.8
cpu_low,sirius_gpu,9556,50.09,0.0,15669.0,2737.0,53.9,1.8
cpu_low,sirius_gpu,9655,50.06,0.0,15669.0,2737.0,53.4,1.8
cpu_low,sirius_gpu,9753,50.14,0.0,15669.0,2737.0,53.3,1.8
cpu_low,sirius_gpu,9850,50.0,0.0,15669.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,9948,49.96,0.0,15669.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,10046,49.93,0.0,15669.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,10148,49.77,0.0,15669.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,10247,49.79,0.0,15669.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,10344,49.79,0.0,15669.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,10442,49.79,0.0,15669.0,2722.0,53.2,1.8
cpu_low,sirius_gpu,10538,49.79,0.0,15669.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,10637,49.8,0.0,15669.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,10734,49.81,0.0,15669.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,10832,49.82,0.0,15669.0,2722.0,54.4,1.8
cpu_low,sirius_gpu,10934,49.83,0.0,15669.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,11032,49.84,0.0,15669.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,11130,49.85,0.0,15669.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,11231,49.85,0.0,15669.0,2722.0,53.6,1.8
cpu_low,sirius_gpu,11329,49.85,0.0,15669.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,11430,49.86,0.0,15669.0,2722.0,52.8,1.8
cpu_low,sirius_gpu,11571,49.86,0.0,15669.0,2722.0,64.0,2.5
cpu_low,sirius_gpu,11701,49.83,0.0,15669.0,2722.0,64.0,2.5
cpu_low,sirius_gpu,11804,50.06,0.0,15669.0,2722.0,71.4,3.1
cpu_low,sirius_gpu,11901,52.26,52.0,15687.0,2722.0,70.2,1.8
cpu_low,sirius_gpu,12002,56.64,52.0,15691.0,2722.0,55.9,1.8
cpu_low,sirius_gpu,12104,58.27,52.0,15701.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,12209,65.49,52.0,15709.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,12312,79.49,52.0,15719.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,12416,91.73,52.0,15727.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,12517,104.44,52.0,15735.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,12619,116.83,52.0,15745.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,12723,121.64,52.0,15757.0,2722.0,52.6,1.8
cpu_low,sirius_gpu,12831,141.11,79.0,15767.0,2910.0,53.7,1.8
cpu_low,sirius_gpu,12935,144.18,79.0,15775.0,2910.0,53.4,1.8
cpu_low,sirius_gpu,13039,153.57,79.0,15783.0,2910.0,54.5,1.8
cpu_low,sirius_gpu,13144,160.54,79.0,15793.0,2910.0,54.2,1.8
cpu_low,sirius_gpu,13248,173.67,79.0,15805.0,2910.0,53.6,1.8
cpu_low,sirius_gpu,13354,173.76,79.0,15815.0,2895.0,53.1,1.8
cpu_low,sirius_gpu,13461,173.9,79.0,15823.0,2895.0,53.2,1.8
cpu_low,sirius_gpu,13977,120.19,0.0,5565.0,2895.0,53.2,1.8
cpu_low,sirius_gpu,14078,102.92,0.0,5565.0,2895.0,53.6,1.8
cpu_low,sirius_gpu,14179,98.3,0.0,5565.0,2895.0,53.8,1.8
cpu_low,sirius_gpu,14278,87.14,0.0,5565.0,2895.0,53.9,1.8
cpu_low,sirius_gpu,14378,75.97,0.0,5565.0,2895.0,53.2,1.8
cpu_low,sirius_gpu,14476,64.78,0.0,5565.0,2895.0,53.5,1.8
cpu_low,sirius_gpu,14578,53.36,0.0,5565.0,2895.0,53.3,1.8
cpu_low,sirius_gpu,14677,52.08,0.0,5565.0,2895.0,53.0,1.8
cpu_low,sirius_gpu,14777,51.97,0.0,5565.0,2895.0,53.5,1.8
cpu_low,sirius_gpu,14877,51.97,0.0,5565.0,2917.0,53.2,1.8
cpu_low,sirius_gpu,14979,52.01,0.0,5565.0,2917.0,53.7,1.8
cpu_low,sirius_gpu,15078,51.94,0.0,5565.0,2917.0,53.5,1.8
cpu_low,sirius_gpu,15179,51.92,0.0,5565.0,2917.0,53.5,1.8
cpu_low,sirius_gpu,15279,51.91,0.0,5565.0,2917.0,53.9,1.8
cpu_low,sirius_gpu,15379,51.86,0.0,5565.0,2917.0,53.9,1.8
cpu_low,sirius_gpu,15478,51.64,0.0,5565.0,2917.0,53.4,1.8
cpu_low,sirius_gpu,15579,51.42,0.0,5565.0,2917.0,53.6,1.8
cpu_low,sirius_gpu,15679,51.26,0.0,5565.0,2917.0,53.2,1.8
cpu_low,sirius_gpu,15777,51.09,0.0,5565.0,2917.0,53.2,1.8
cpu_low,sirius_gpu,15876,50.9,0.0,5565.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,15976,50.58,0.0,5565.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,16075,50.5,0.0,5565.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,16175,50.16,0.0,5565.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,16274,50.12,0.0,5565.0,2722.0,53.8,1.8
cpu_low,sirius_gpu,16371,49.94,0.0,5565.0,2722.0,53.1,1.8
cpu_low,sirius_gpu,16469,49.94,0.0,5565.0,2722.0,53.5,1.8
cpu_low,sirius_gpu,16569,49.78,0.0,5565.0,2722.0,53.7,1.8
cpu_low,sirius_gpu,16668,49.77,0.0,5565.0,2722.0,53.3,1.8
cpu_low,sirius_gpu,16771,49.78,0.0,445.0,2722.0,53.4,1.8
cpu_low,sirius_gpu,16974,50.48,9.0,441.0,2722.0,53.5,1.8
cpu_low,maximus_gpu,52,50.62,9.0,15.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,194,50.71,9.0,15.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,332,50.84,9.0,24.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,432,51.12,9.0,47.0,2722.0,53.9,1.8
cpu_low,maximus_gpu,532,51.37,9.0,3395.0,2722.0,53.1,1.8
cpu_low,maximus_gpu,632,51.23,9.0,3395.0,2722.0,53.9,1.8
cpu_low,maximus_gpu,732,51.38,9.0,3395.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,831,51.24,9.0,3395.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,933,50.78,9.0,3395.0,2722.0,53.5,1.8
cpu_low,maximus_gpu,1036,50.62,9.0,3395.0,2722.0,54.2,1.8
cpu_low,maximus_gpu,1136,50.43,9.0,3395.0,2722.0,52.8,1.8
cpu_low,maximus_gpu,1239,50.45,9.0,3395.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,1339,50.3,0.0,3395.0,2722.0,53.2,1.8
cpu_low,maximus_gpu,1438,50.02,0.0,3395.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,1539,50.01,0.0,3395.0,2722.0,52.9,1.8
cpu_low,maximus_gpu,1638,49.9,0.0,3395.0,2722.0,53.4,1.8
cpu_low,maximus_gpu,1739,49.92,0.0,3395.0,2722.0,53.9,1.8
cpu_low,maximus_gpu,1838,49.93,0.0,3395.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,1939,49.93,0.0,3395.0,2722.0,54.0,1.8
cpu_low,maximus_gpu,2042,49.93,0.0,3395.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,2142,49.93,0.0,3395.0,2722.0,53.2,1.8
cpu_low,maximus_gpu,2246,49.93,0.0,3395.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,2348,49.93,0.0,3395.0,2722.0,53.4,1.8
cpu_low,maximus_gpu,2450,49.93,0.0,3395.0,2722.0,53.0,1.8
cpu_low,maximus_gpu,2552,49.93,0.0,3395.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,2655,49.92,0.0,3395.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,2758,49.92,0.0,3395.0,2722.0,53.2,1.8
cpu_low,maximus_gpu,2857,49.92,0.0,3395.0,2722.0,53.4,1.8
cpu_low,maximus_gpu,2961,49.93,0.0,3395.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,3063,49.94,0.0,3395.0,2722.0,55.1,1.8
cpu_low,maximus_gpu,3169,49.95,0.0,3395.0,2722.0,53.7,1.8
cpu_low,maximus_gpu,3271,49.93,0.0,3395.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,3374,49.92,0.0,3395.0,2722.0,53.0,1.8
cpu_low,maximus_gpu,3477,49.91,0.0,3395.0,2722.0,53.3,1.8
cpu_low,maximus_gpu,3579,49.92,0.0,3395.0,2722.0,53.8,1.8
cpu_low,maximus_gpu,3801,49.93,0.0,3403.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,3902,49.93,0.0,3437.0,2722.0,53.1,1.8
cpu_low,maximus_gpu,4003,49.93,0.0,3437.0,2722.0,53.9,1.8
cpu_low,maximus_gpu,4106,49.92,0.0,3437.0,2722.0,53.6,1.8
cpu_low,maximus_gpu,4209,49.91,0.0,3437.0,2722.0,54.1,1.8
