run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0062,21.92,276,227,108.1,134.3,15841,52.5,85,0.11,114.0,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0067,37.60,498,444,54.6,56.0,15841,17.8,22,0.27,110.4,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0038,33.37,435,386,72.6,78.3,15841,32.7,44,0.15,111.5,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0037,32.31,418,370,82.2,89.7,15841,36.6,46,0.16,112.3,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0045,33.72,437,375,66.9,75.7,15841,20.7,30,0.13,111.3,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0033,25.65,333,287,111.4,115.8,15841,59.4,61,0.22,110.6,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0061,35.16,455,396,66.7,72.0,15841,25.3,32,0.27,111.3,1.8,0.45,OK
tpch_sf2_q08,tpch,2,q08,4446,0.0040,0.0057,33.36,434,385,61.2,68.1,15841,18.5,29,0.24,111.4,1.8,0.45,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0055,30.22,392,324,80.7,91.5,15841,33.2,48,0.24,112.5,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4446,0.0030,0.0051,30.61,397,344,69.7,76.4,15841,30.0,41,0.21,112.8,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,43.70,578,570,49.8,51.9,15841,9.7,25,0.05,111.4,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0041,35.51,458,409,76.6,83.2,15841,35.5,43,0.15,112.2,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,12500,0.0070,0.0081,20.18,246,158,45.1,55.0,15821,3.1,41,0.32,108.4,1.8,0.76,OK
tpch_sf2_q14,tpch,2,q14,13334,0.0010,0.0024,39.79,517,469,64.7,68.3,15841,24.0,29,0.06,110.6,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,5000,0.0020,0.0033,20.31,265,211,64.2,64.7,15841,24.4,27,0.13,111.7,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,1668,0.0020,0.0077,20.58,267,222,58.5,64.8,15841,49.9,76,0.12,112.8,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,3638,0.0010,0.0044,24.02,311,241,78.0,92.2,15841,42.8,63,0.08,111.8,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0086,38.98,500,451,111.5,121.9,15841,62.5,72,0.78,110.2,1.8,0.77,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0043,33.01,428,364,76.7,83.2,15841,31.8,39,0.15,112.5,1.8,0.23,OK
tpch_sf2_q20,tpch,2,q20,4446,0.0030,0.0054,31.83,411,363,59.6,63.0,15841,26.7,38,0.18,111.4,1.8,0.33,OK
tpch_sf2_q21,tpch,2,q21,1906,0.0040,0.0088,24.70,319,259,80.8,93.7,15841,43.4,67,0.32,113.5,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,8000,0.0020,0.0038,38.37,501,446,54.2,57.1,15841,15.6,20,0.11,111.5,1.8,0.22,OK
