run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,24.59,300,258,151.6,153.3,12789,96.0,96,1.2,108.7,1.8,0.9,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,22.95,298,252,78.7,82.4,6563,65.5,66,0.2,108.1,1.8,0.3,OK
tpch_sf2_q3,tpch,2,q3,gpu,2500,4,4.0,39.99,466,428,133.5,135.2,12789,95.0,95,0.5,108.5,1.8,0.4,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,68.39,808,770,142.4,143.8,12787,95.6,96,0.3,108.0,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,42.15,499,458,143.8,145.2,12787,93.2,94,0.6,108.4,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,102.93,1284,1245,145.8,147.5,12785,95.2,96,0.1,108.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,53.02,624,585,133.6,135.2,12787,89.4,91,0.4,108.7,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,53.59,634,595,137.2,138.9,12787,90.7,92,0.4,108.6,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1429,7,7.1,30.28,367,330,145.8,147.9,12789,94.7,95,1.0,108.5,1.8,0.8,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,3.0,49.59,591,551,135.2,136.4,12789,90.7,91,0.4,108.5,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2500,4,4.1,17.73,229,190,143.7,145.8,6565,81.1,82,0.6,108.9,1.8,0.4,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.0,48.47,591,551,138.2,139.7,12787,90.9,92,0.4,108.5,1.8,0.3,OK
tpch_sf2_q13,tpch,2,q13,gpu,323,31,31.2,13.76,178,143,175.5,179.5,6565,97.9,98,5.4,108.0,1.8,3.3,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,59.48,728,727,130.0,135.8,12785,85.9,98,0.3,108.3,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.0,56.71,662,621,136.1,137.6,12789,90.2,91,0.3,108.6,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,417,24,24.1,13.99,183,133,92.0,93.5,6561,95.0,95,2.2,108.1,1.8,2.6,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,4,4.1,36.49,452,449,121.1,128.9,12791,79.1,95,0.5,108.6,1.8,0.4,OK
tpch_sf2_q18,tpch,2,q18,gpu,1667,6,6.1,32.04,383,344,139.6,141.0,12789,94.9,95,0.8,108.7,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,278,36,36.4,15.93,202,160,166.5,168.2,12785,95.1,96,6.0,108.4,1.8,3.9,OK
tpch_sf2_q20,tpch,2,q20,gpu,2000,5,5.0,34.07,409,405,121.9,129.7,12787,81.8,96,0.6,108.4,1.8,0.5,OK
tpch_sf2_q21,tpch,2,q21,gpu,80,126,127.4,14.16,180,137,162.1,164.9,14347,98.1,99,20.4,107.8,1.8,13.6,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.2,32.66,421,385,92.1,93.5,6565,56.8,58,0.2,109.0,1.8,0.2,OK
