run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3638,0.0010,0.0040,22.19,283,223,90.2,108.5,15841,44.4,73,0.09,114.9,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0065,36.70,484,436,47.7,49.0,15841,15.0,19,0.24,111.1,1.8,0.56,OK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0034,35.23,457,405,58.9,62.5,15841,26.5,36,0.12,111.4,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0030,37.44,485,441,64.5,69.1,15841,25.7,33,0.06,111.1,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0041,35.19,458,399,55.1,59.3,15841,14.8,21,0.11,111.0,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0021,25.04,325,267,85.0,85.7,15841,39.1,40,0.08,110.3,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0055,35.27,460,413,54.4,57.2,15841,18.3,37,0.16,110.5,1.8,0.33,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0053,34.43,451,395,52.5,56.2,15841,13.5,19,0.16,111.1,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,5716,0.0030,0.0048,35.56,462,412,66.7,72.1,15841,23.5,32,0.20,111.9,1.8,0.34,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0044,33.03,430,377,58.8,62.1,15841,21.2,27,0.12,111.7,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0019,42.69,567,474,48.1,48.9,15841,8.1,10,0.05,110.6,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0032,33.76,440,391,63.0,66.7,15841,22.4,28,0.13,111.7,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,24000,0.0050,0.0056,23.85,292,202,46.0,51.5,15841,1.8,15,0.23,108.0,1.8,0.54,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0021,36.00,469,418,54.5,56.6,15841,13.4,17,0.05,111.0,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0029,36.53,476,423,53.1,55.1,15841,11.9,15,0.05,111.4,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,2730,0.0020,0.0067,29.92,387,331,52.7,57.0,15841,46.1,81,0.11,114.6,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,5716,0.0010,0.0037,29.07,376,318,69.1,77.8,15841,33.8,52,0.07,113.1,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,5000,0.0040,0.0058,36.84,478,429,94.9,102.9,15841,47.4,55,0.38,111.3,1.8,0.45,OK
tpch_sf1_q19,tpch,1,q19,8000,0.0020,0.0035,35.92,468,418,65.1,68.3,15841,21.9,29,0.13,111.9,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0048,35.33,460,411,53.6,55.1,15841,21.8,32,0.16,111.2,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,2668,0.0030,0.0070,26.51,341,284,71.8,79.5,15841,35.0,58,0.22,112.2,1.8,0.34,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0036,36.62,481,422,51.7,53.4,15841,13.3,18,0.10,110.9,1.8,0.22,OK
