run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,60000,0.0020,0.0028,23.59,286,200,43.3,49.6,15839,2.8,37,0.09,109.5,1.9,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,12500,0.0070,0.0080,21.85,269,224,50.1,75.2,15837,3.9,76,0.35,113.2,1.9,0.79,OK
h2o_sf1gb_q2,h2o,1gb,q2,25000,0.0030,0.0037,20.14,243,238,44.6,62.0,15821,7.7,66,0.13,110.1,1.9,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0047,20.43,250,211,46.2,57.9,15795,8.1,74,0.18,111.6,1.8,0.45,OK
h2o_sf1gb_q4,h2o,1gb,q4,50000,0.0020,0.0031,20.02,241,237,43.9,56.5,15805,6.9,74,0.09,112.2,1.9,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,25000,0.0040,0.0046,20.06,245,201,46.2,57.4,15841,10.6,72,0.18,108.4,1.8,0.43,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0050,0.0053,20.24,248,200,46.0,58.6,15841,5.8,71,0.23,111.8,1.8,0.56,OK
h2o_sf1gb_q7,h2o,1gb,q7,33335,0.0030,0.0035,21.21,258,217,45.5,55.5,15807,5.0,54,0.14,109.5,1.9,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,12500,0.0080,0.0082,20.53,250,206,47.9,63.9,15833,8.1,83,0.38,109.2,1.9,0.87,OK
h2o_sf1gb_q9,h2o,1gb,q9,8335,0.0110,0.0118,21.67,263,224,52.0,79.5,15841,9.1,78,0.57,109.8,1.8,1.21,OK
