run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,152,69,254.6,87.05,528,517,61.2,67.0,7946,97.1,100,4.2,125.4,1.8,8.7,OK
tpch_sf1_q2,tpch,1,q2,gpu,2500,0,0.0,601.19,4483,4483,64.9,70.2,5289,95.9,99,0.0,-90.9,1.8,0.0,TIMEOUT
tpch_sf1_q3,tpch,1,q3,gpu,770,13,95.3,338.98,2071,2041,58.4,62.4,8044,98.0,100,0.8,125.7,1.8,1.6,OK
tpch_sf1_q4,tpch,1,q4,gpu,1000,9,106.4,430.92,2673,2642,58.6,61.7,7916,97.9,100,0.5,125.7,1.8,1.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,1112,9,132.4,511.25,3209,3209,58.5,61.8,8038,97.7,100,0.5,125.2,1.8,1.1,OK
tpch_sf1_q6,tpch,1,q6,gpu,1250,5,41.5,412.20,2538,2523,57.6,61.7,7934,97.7,100,0.3,-613.2,1.8,-3.1,OK
tpch_sf1_q7,tpch,1,q7,gpu,1000,10,122.6,468.77,2952,2925,58.5,62.7,7986,97.7,100,0.6,125.1,1.8,1.3,OK
tpch_sf1_q8,tpch,1,q8,gpu,1667,5,47.8,565.80,4111,4111,53.4,63.3,7952,95.4,100,0.3,124.8,1.8,0.6,OK
tpch_sf1_q9,tpch,1,q9,gpu,76,15,74.2,35.61,286,274,51.5,53.8,7334,92.5,99,0.8,125.5,1.8,1.9,OK
tpch_sf1_q10,tpch,1,q10,gpu,57,9,62.6,25.54,205,152,51.1,51.7,7332,93.9,98,0.5,125.6,1.8,1.1,OK
tpch_sf1_q11,tpch,1,q11,gpu,41,22,69.7,10.27,90,86,50.5,54.1,4577,81.5,96,1.1,125.0,1.8,2.8,OK
tpch_sf1_q12,tpch,1,q12,gpu,34,8,51.3,16.40,130,101,51.7,54.2,7360,93.4,98,0.4,125.4,1.8,1.0,OK
tpch_sf1_q13,tpch,1,q13,gpu,18,146,239.2,11.04,97,89,53.6,57.0,4535,87.2,95,7.8,127.2,1.8,18.6,OK
tpch_sf1_q14,tpch,1,q14,gpu,65,7,44.0,23.38,186,151,51.4,53.6,7348,93.6,98,0.4,125.3,1.8,0.9,OK
tpch_sf1_q15,tpch,1,q15,gpu,51,12,39.8,19.74,159,159,50.9,53.9,7320,90.4,100,0.6,126.0,1.8,1.5,OK
tpch_sf1_q16,tpch,1,q16,gpu,37,48,129.6,12.67,116,116,51.5,53.6,4553,87.1,95,2.5,124.5,1.8,6.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,65,11,76.9,26.84,221,220,51.1,54.2,7362,91.0,100,0.6,124.5,1.8,1.4,OK
tpch_sf1_q18,tpch,1,q18,gpu,36,65,170.8,21.78,173,138,51.7,53.5,7340,94.5,98,3.4,125.5,1.8,8.2,OK
tpch_sf1_q19,tpch,1,q19,gpu,11,292,461.6,13.50,109,97,52.5,54.6,7320,86.6,100,15.3,124.7,1.8,36.4,OK
tpch_sf1_q20,tpch,1,q20,gpu,52,18,104.5,24.91,202,156,51.1,54.6,7338,94.5,99,0.9,125.5,1.8,2.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,4,1639,1808.8,14.59,122,90,53.2,55.4,13088,93.3,97,87.1,124.8,1.8,204.5,OK
tpch_sf1_q22,tpch,1,q22,gpu,33,5,74.8,11.98,111,111,51.0,53.6,4549,87.8,97,0.3,126.2,1.8,0.6,OK
