run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,57,153,382.9,54.75,420,382,52.2,55.7,13092,95.6,99,8.0,124.9,1.8,19.1,OK
tpch_sf2_q2,tpch,2,q2,gpu,124,5,55.9,28.00,243,235,51.0,57.1,7334,87.9,100,0.3,124.9,1.8,0.6,OK
tpch_sf2_q3,tpch,2,q3,gpu,98,28,84.8,66.68,493,466,51.5,56.4,13088,95.5,100,1.4,125.1,1.8,3.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,150,20,72.5,94.50,696,614,51.4,52.9,13078,96.4,100,1.0,124.8,1.8,2.5,OK
tpch_sf2_q5,tpch,2,q5,gpu,435,22,90.4,275.56,2057,2027,51.8,56.2,13074,95.7,100,1.1,-877.9,1.8,-19.3,OK
tpch_sf2_q6,tpch,2,q6,gpu,371,11,34.7,181.27,1338,1274,51.7,53.2,13064,95.6,100,0.6,124.8,1.8,1.4,OK
tpch_sf2_q7,tpch,2,q7,gpu,139,20,62.0,74.75,527,499,52.0,56.8,13008,96.3,100,1.0,124.8,1.8,2.5,OK
tpch_sf2_q8,tpch,2,q8,gpu,141,13,55.6,78.99,488,488,51.3,56.3,14128,90.5,100,0.7,123.8,1.8,1.6,OK
tpch_sf2_q9,tpch,2,q9,gpu,91,29,126.5,71.47,464,462,54.8,59.9,13254,94.9,100,1.6,123.2,1.8,3.6,OK
tpch_sf2_q10,tpch,2,q10,gpu,134,19,95.6,88.88,575,526,54.6,57.8,13240,96.9,100,1.0,122.7,1.8,2.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,102,30,134.7,30.86,237,199,57.7,59.8,7668,94.5,97,1.7,122.9,1.8,3.7,OK
tpch_sf2_q12,tpch,2,q12,gpu,141,14,78.4,88.20,568,540,55.2,59.6,13352,96.7,100,0.8,122.8,1.8,1.7,OK
tpch_sf2_q13,tpch,2,q13,gpu,19,177,670.4,22.92,175,174,58.7,63.4,7630,93.0,100,10.4,123.5,1.8,21.9,OK
tpch_sf2_q14,tpch,2,q14,gpu,159,11,64.5,86.17,565,534,56.0,60.8,13324,96.6,100,0.6,123.2,1.8,1.4,OK
tpch_sf2_q15,tpch,2,q15,gpu,176,13,69.2,94.07,616,578,56.4,61.8,13180,96.6,100,0.7,123.1,1.8,1.6,OK
tpch_sf2_q16,tpch,2,q16,gpu,62,63,224.4,29.71,243,214,60.2,61.9,7640,95.4,98,3.8,124.4,1.8,7.8,OK
tpch_sf2_q17,tpch,2,q17,gpu,115,15,95.9,68.96,468,468,56.7,61.7,13238,94.5,100,0.9,123.2,1.8,1.8,OK
tpch_sf2_q18,tpch,2,q18,gpu,43,110,379.2,47.43,331,298,57.3,61.8,13196,97.5,100,6.3,123.7,1.8,13.6,OK
tpch_sf2_q19,tpch,2,q19,gpu,15,528,977.0,31.99,235,234,59.4,62.6,13168,92.3,100,31.4,123.7,1.8,65.3,OK
tpch_sf2_q20,tpch,2,q20,gpu,112,36,176.4,84.43,575,549,57.9,62.4,13296,96.8,100,2.1,123.7,1.8,4.5,OK
tpch_sf2_q21,tpch,2,q21,gpu,3,3767,4457.0,24.70,186,185,59.3,62.7,15364,90.7,100,223.4,123.6,1.8,465.8,OK
tpch_sf2_q22,tpch,2,q22,gpu,109,13,85.7,34.71,274,258,59.8,62.7,7660,92.9,97,0.8,123.8,1.8,1.6,OK
