run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,345,29,29.3,77.23,1017,946,37.4,38.2,3445,5.3,11,1.1,109.3,3.0,3.2,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,6.2,65.62,855,806,35.6,36.0,3445,8.3,9,0.2,109.7,3.2,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,477,21,21.2,108.92,1443,1374,35.8,36.1,3445,3.5,14,0.8,109.5,3.3,2.3,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,13,13.2,156.45,2071,2023,35.8,36.2,3445,1.9,6,0.5,109.8,3.3,1.4,OK
tpch_sf1_q5,tpch,1,q5,cpu,455,22,22.9,106.59,1411,1373,36.2,36.7,3445,2.9,7,0.8,109.6,3.2,2.4,OK
tpch_sf1_q6,tpch,1,q6,cpu,667,15,15.6,133.09,1764,1581,35.8,36.1,3441,2.1,4,0.5,109.2,3.0,1.6,OK
tpch_sf1_q7,tpch,1,q7,cpu,435,23,24.1,106.62,1412,1307,36.0,36.4,3445,3.2,7,0.8,109.5,3.2,2.5,OK
tpch_sf1_q8,tpch,1,q8,cpu,371,26,27.2,96.14,1274,1197,35.9,36.3,3445,3.6,8,0.9,109.4,3.2,2.8,OK
tpch_sf1_q9,tpch,1,q9,cpu,295,34,34.9,88.24,1168,1064,36.6,37.2,3447,3.4,11,1.2,109.8,3.1,3.7,OK
tpch_sf1_q10,tpch,1,q10,cpu,455,22,22.5,103.28,1366,1282,36.0,36.3,3447,2.9,6,0.8,109.3,3.3,2.4,OK
tpch_sf1_q11,tpch,1,q11,cpu,715,14,14.7,31.12,400,316,41.2,41.9,3447,13.9,16,0.6,110.7,3.3,1.5,OK
tpch_sf1_q12,tpch,1,q12,cpu,110,89,91.3,37.58,494,321,36.1,38.3,3445,10.0,21,3.2,111.0,3.0,9.9,OK
tpch_sf1_q13,tpch,1,q13,cpu,264,38,39.1,28.69,371,316,53.8,57.8,3447,28.0,43,2.0,109.3,2.9,4.2,OK
tpch_sf1_q14,tpch,1,q14,cpu,129,76,78.2,40.53,533,533,36.2,43.5,3443,7.4,24,2.7,109.2,2.9,8.3,OK
tpch_sf1_q15,tpch,1,q15,cpu,134,73,75.2,40.85,536,455,36.1,36.5,3449,6.2,17,2.6,110.0,2.9,8.0,OK
tpch_sf1_q16,tpch,1,q16,cpu,239,42,42.3,22.68,293,233,42.1,43.4,3441,32.1,47,1.8,109.7,2.7,4.6,OK
tpch_sf1_q17,tpch,1,q17,cpu,127,78,79.4,39.57,522,521,36.3,39.1,3447,5.0,31,2.8,110.0,2.9,8.6,OK
tpch_sf1_q18,tpch,1,q18,cpu,105,93,94.6,37.30,492,393,36.9,37.6,3447,7.8,24,3.4,109.8,3.2,10.2,OK
tpch_sf1_q19,tpch,1,q19,cpu,103,98,100.2,35.63,466,369,42.9,44.5,3441,15.4,38,4.2,109.4,3.0,10.7,OK
tpch_sf1_q20,tpch,1,q20,cpu,113,89,91.3,40.18,529,410,36.4,36.8,3445,8.0,21,3.2,109.6,3.1,9.8,OK
tpch_sf1_q21,tpch,1,q21,cpu,60,166,169.6,29.85,391,318,51.6,55.6,6561,20.9,79,8.6,109.5,2.8,18.2,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,21.1,38.16,494,430,36.5,36.7,3447,9.0,11,0.7,110.9,3.3,2.2,OK
