run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,167,59,60.3,80.70,1069,1017,37.8,39.6,3445,5.9,22,2.2,109.7,2.9,6.5,OK
tpch_sf2_q2,tpch,2,q2,cpu,1000,9,10.1,78.99,1037,891,36.0,36.4,3445,6.3,9,0.3,110.3,3.2,1.0,OK
tpch_sf2_q3,tpch,2,q3,cpu,250,40,41.1,133.02,1767,1767,36.0,36.7,3445,1.4,13,1.4,109.6,2.9,4.4,OK
tpch_sf2_q4,tpch,2,q4,cpu,385,26,26.4,177.66,2363,2287,36.0,36.5,3445,1.6,9,0.9,-1404.2,3.0,-36.5,OK
tpch_sf2_q5,tpch,2,q5,cpu,218,44,45.6,118.50,1578,848,36.4,37.1,3445,1.4,14,1.6,109.9,3.0,4.8,OK
tpch_sf2_q6,tpch,2,q6,cpu,323,30,31.3,137.63,1827,1796,35.8,36.4,3441,1.6,8,1.1,109.4,2.9,3.3,OK
tpch_sf2_q7,tpch,2,q7,cpu,218,46,47.1,119.51,1586,1006,36.0,36.5,3445,2.8,13,1.7,108.9,3.0,5.0,OK
tpch_sf2_q8,tpch,2,q8,cpu,186,52,54.3,106.92,1420,1261,36.0,36.6,3445,3.0,14,1.9,109.5,3.0,5.7,OK
tpch_sf2_q9,tpch,2,q9,cpu,150,66,68.9,96.14,1280,855,36.6,37.2,3447,4.6,21,2.4,109.6,3.0,7.2,OK
tpch_sf2_q10,tpch,2,q10,cpu,233,43,43.8,119.05,1583,1565,35.8,36.3,3447,2.3,12,1.5,109.5,3.0,4.7,OK
tpch_sf2_q11,tpch,2,q11,cpu,371,27,27.8,33.51,433,350,41.2,42.1,3447,12.3,19,1.1,109.7,3.3,3.0,OK
tpch_sf2_q12,tpch,2,q12,cpu,56,179,183.2,46.22,611,347,36.2,36.6,3445,10.1,24,6.5,110.0,3.0,19.7,OK
tpch_sf2_q13,tpch,2,q13,cpu,134,75,76.3,30.88,401,316,54.2,59.8,3447,24.8,48,4.1,109.9,2.7,8.2,OK
tpch_sf2_q14,tpch,2,q14,cpu,65,152,156.9,46.65,612,478,35.9,36.6,3441,6.1,22,5.5,109.3,3.0,16.6,OK
tpch_sf2_q15,tpch,2,q15,cpu,67,147,151.7,44.44,587,472,36.0,36.5,3449,7.2,23,5.3,109.1,3.0,16.0,OK
tpch_sf2_q16,tpch,2,q16,cpu,170,59,59.7,29.19,380,307,42.4,44.5,3441,27.2,37,2.5,109.1,2.8,6.4,OK
tpch_sf2_q17,tpch,2,q17,cpu,58,169,173.2,42.67,561,458,36.3,37.2,3447,4.4,43,6.1,109.7,3.0,18.5,OK
tpch_sf2_q18,tpch,2,q18,cpu,50,201,208.0,45.55,602,161,36.8,37.5,3447,29.4,38,7.4,108.7,3.0,21.9,OK
tpch_sf2_q19,tpch,2,q19,cpu,47,210,215.1,39.16,519,414,42.3,45.4,6555,16.6,75,8.9,109.3,2.9,23.0,OK
tpch_sf2_q20,tpch,2,q20,cpu,55,178,182.0,45.37,600,499,36.3,37.0,3445,6.1,24,6.5,109.3,3.0,19.5,OK
tpch_sf2_q21,tpch,2,q21,cpu,30,338,344.3,35.31,461,343,50.7,63.4,12785,26.7,99,17.1,109.7,2.7,37.1,OK
tpch_sf2_q22,tpch,2,q22,cpu,257,38,39.7,41.25,540,449,36.2,36.5,3447,7.4,10,1.4,110.2,3.1,4.2,OK
