run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1000,10,10.0,22.36,273,236,121.3,125.8,12789,96.5,97,1.2,108.9,1.8,1.1,OK
tpch_sf2_q2,tpch,2,q2,gpu,2500,4,4.0,20.30,260,229,62.4,66.3,6563,69.5,70,0.2,108.7,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,2000,5,5.0,35.80,435,392,109.0,110.5,12789,95.6,96,0.5,108.1,1.8,0.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,3334,3,3.0,50.66,594,553,116.8,118.2,12787,96.0,96,0.4,108.0,1.8,0.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,1667,6,6.0,32.37,392,336,114.8,116.0,12787,94.0,94,0.7,108.5,1.8,0.7,OK
tpch_sf2_q6,tpch,2,q6,gpu,5000,1,1.6,56.85,669,625,120.0,121.5,12785,96.5,97,0.1,107.9,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,2500,4,4.0,44.10,538,500,108.3,109.9,12787,90.5,91,0.4,108.1,1.8,0.4,OK
tpch_sf2_q8,tpch,2,q8,gpu,2500,4,4.0,45.05,539,500,110.2,112.0,12787,91.3,92,0.4,108.3,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,1112,9,9.1,27.40,336,297,113.1,114.8,12789,95.0,95,1.0,108.7,1.8,1.0,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,3.7,53.74,643,606,110.4,111.9,12789,91.5,92,0.3,108.2,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2000,5,5.1,16.97,218,177,108.7,109.8,6565,83.5,85,0.5,107.3,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.2,52.65,629,588,113.1,114.5,12787,92.0,92,0.3,108.4,1.8,0.3,OK
tpch_sf2_q13,tpch,2,q13,gpu,250,40,40.2,13.86,178,132,119.1,120.1,6565,98.1,99,4.8,109.0,1.8,4.4,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.0,63.49,752,712,110.9,112.3,12783,91.7,92,0.2,108.0,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.2,61.40,753,701,111.4,112.9,12791,89.0,90,0.2,108.1,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,313,31,32.1,13.91,179,179,62.2,70.8,6561,77.7,96,1.9,107.9,1.8,3.3,OK
tpch_sf2_q17,tpch,2,q17,gpu,2000,5,5.1,32.44,393,390,97.5,104.7,12791,79.7,96,0.5,108.2,1.8,0.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,1429,7,7.0,29.88,361,323,114.9,116.8,12789,95.0,95,0.8,108.4,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,218,46,46.2,15.45,196,149,122.1,123.3,12785,96.2,97,5.6,107.9,1.8,5.0,OK
tpch_sf2_q20,tpch,2,q20,gpu,1667,6,6.0,31.32,380,342,104.6,106.4,12787,89.1,90,0.6,108.1,1.8,0.6,OK
tpch_sf2_q21,tpch,2,q21,gpu,65,155,156.8,14.15,179,179,102.4,122.5,14347,82.2,99,15.9,108.1,1.8,16.8,OK
tpch_sf2_q22,tpch,2,q22,gpu,3334,2,3.1,24.81,314,314,71.3,76.3,6565,53.6,99,0.1,107.9,1.8,0.2,OK
