run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,20000,0.0040,0.0052,20.97,252,215,38.5,48.6,15825,11.2,76,0.15,108.5,1.8,0.43,OK
h2o_sf2gb_q10,h2o,2gb,q10,4448,0.0170,0.0176,20.53,251,201,48.3,92.7,15841,14.2,90,0.82,109.9,1.9,1.87,OK
h2o_sf2gb_q2,h2o,2gb,q2,14290,0.0070,0.0077,22.29,271,169,40.8,55.8,15831,12.5,81,0.29,110.3,1.9,0.77,OK
h2o_sf2gb_q3,h2o,2gb,q3,9095,0.0110,0.0114,22.70,279,227,42.3,63.6,15821,12.4,90,0.47,109.4,1.9,1.20,OK
h2o_sf2gb_q4,h2o,2gb,q4,20000,0.0050,0.0059,21.42,262,256,38.8,50.0,15837,4.0,77,0.19,112.5,1.9,0.56,OK
h2o_sf2gb_q5,h2o,2gb,q5,10000,0.0090,0.0099,22.20,270,224,42.0,62.0,15841,5.4,57,0.38,111.1,1.9,1.00,OK
h2o_sf2gb_q6,h2o,2gb,q6,10000,0.0100,0.0102,22.02,267,232,43.1,65.3,15841,6.8,87,0.43,110.4,1.9,1.10,OK
h2o_sf2gb_q7,h2o,2gb,q7,14290,0.0060,0.0070,21.48,260,252,40.5,59.4,15841,5.2,82,0.24,110.6,1.9,0.66,OK
h2o_sf2gb_q8,h2o,2gb,q8,6250,0.0150,0.0160,22.79,278,237,44.3,70.8,15841,15.9,91,0.66,108.7,1.8,1.63,OK
h2o_sf2gb_q9,h2o,2gb,q9,4350,0.0220,0.0231,24.68,299,255,50.2,99.1,15839,13.5,89,1.10,109.2,1.8,2.40,OK
