run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2000,0.0010,0.0067,21.69,273,221,87.5,110.0,15841,59.9,85,0.09,113.2,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4000,0.0050,0.0071,36.12,471,404,42.5,44.1,15841,21.9,28,0.21,109.8,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,5716,0.0020,0.0044,33.02,423,366,57.8,62.7,15841,39.1,49,0.12,111.7,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0039,34.01,436,390,64.9,70.9,15841,40.3,54,0.13,111.6,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5000,0.0030,0.0048,32.39,413,404,49.7,56.7,15841,24.7,54,0.15,111.7,1.8,0.33,OK
tpch_sf2_q06,tpch,2,q06,5000,0.0030,0.0036,22.04,284,234,89.2,90.8,15841,62.3,64,0.27,110.9,1.8,0.33,OK
tpch_sf2_q07,tpch,2,q07,4000,0.0040,0.0064,33.70,432,379,51.4,55.0,15841,28.6,36,0.21,111.0,1.8,0.44,OK
tpch_sf2_q08,tpch,2,q08,4000,0.0040,0.0060,32.03,412,349,48.5,53.4,15841,20.8,29,0.19,110.1,1.8,0.44,OK
tpch_sf2_q09,tpch,2,q09,3334,0.0030,0.0061,28.37,364,308,63.7,72.7,15841,37.6,51,0.19,113.0,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4000,0.0030,0.0053,29.67,380,327,57.1,62.6,15841,33.6,44,0.17,111.7,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,6667,0.0010,0.0021,32.03,417,367,42.0,43.0,15841,15.7,19,0.04,110.7,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,5716,0.0020,0.0044,33.03,424,368,65.7,71.2,15841,40.1,50,0.13,111.3,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,10000,0.0090,0.0098,20.74,249,209,39.0,47.3,15839,3.4,69,0.35,108.2,1.8,0.97,OK
tpch_sf2_q14,tpch,2,q14,10000,0.0010,0.0026,34.23,438,395,55.3,59.1,15841,27.9,33,0.06,110.6,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,8000,0.0020,0.0034,35.15,451,446,51.2,55.6,15841,22.8,33,0.10,110.9,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,1938,0.0020,0.0096,30.43,388,340,47.2,52.8,15841,50.9,85,0.09,112.7,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,3078,0.0010,0.0051,23.58,300,236,61.0,70.4,15841,43.7,65,0.06,112.3,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3078,0.0070,0.0092,36.20,461,408,92.7,102.2,15841,63.0,74,0.65,110.7,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,5000,0.0020,0.0045,30.98,397,347,63.3,69.5,15841,35.4,45,0.13,112.1,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,4446,0.0040,0.0059,34.17,440,394,49.8,52.5,15841,32.1,43,0.20,111.0,1.8,0.44,OK
tpch_sf2_q21,tpch,2,q21,1668,0.0050,0.0096,24.03,305,255,66.2,75.6,15841,51.2,69,0.33,111.7,1.8,0.56,OK
tpch_sf2_q22,tpch,2,q22,6668,0.0020,0.0039,34.30,446,402,44.1,46.8,15841,20.6,28,0.09,111.3,1.8,0.22,OK
