run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3334,0.0010,0.0040,21.50,269,218,72.5,89.7,15841,45.8,77,0.07,112.4,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4000,0.0050,0.0069,35.34,461,411,38.6,39.8,15841,18.9,38,0.19,110.4,1.8,0.55,OK
tpch_sf1_q03,tpch,1,q03,6668,0.0020,0.0038,33.17,425,366,47.7,50.2,15841,33.3,42,0.10,111.4,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,8000,0.0010,0.0032,33.25,428,376,52.3,55.5,15841,29.3,38,0.05,111.0,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0044,37.09,478,415,44.1,46.6,15841,19.4,27,0.09,111.0,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,13334,0.0020,0.0024,39.35,504,457,65.4,69.9,15841,41.4,46,0.13,110.3,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,4446,0.0040,0.0057,33.01,424,367,43.6,45.7,15841,20.8,27,0.17,111.2,1.8,0.44,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0055,35.65,460,409,41.7,44.6,15841,15.2,24,0.13,110.4,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,4446,0.0030,0.0052,31.03,397,348,52.4,58.0,15841,29.1,42,0.16,110.8,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,5000,0.0020,0.0048,32.22,413,359,47.6,50.3,15841,26.0,34,0.10,111.8,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0020,44.94,589,540,38.6,39.5,15841,11.5,15,0.04,110.6,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,6668,0.0020,0.0036,32.07,414,363,50.8,53.9,15841,28.1,39,0.10,112.0,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,16670,0.0060,0.0066,20.08,241,197,37.0,41.2,15839,2.6,17,0.22,109.5,1.8,0.66,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0022,38.29,496,428,44.0,45.8,15841,17.1,22,0.04,110.9,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0030,37.80,487,433,43.1,44.6,15841,16.1,37,0.04,-7976.3,1.8,-7.98,OK
tpch_sf1_q16,tpch,1,q16,2070,0.0020,0.0087,29.74,382,335,41.6,44.7,15841,48.8,87,0.08,112.3,1.8,0.22,OK
tpch_sf1_q17,tpch,1,q17,4446,0.0010,0.0042,26.60,340,282,52.5,58.3,15841,35.5,53,0.05,113.0,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,4446,0.0040,0.0062,35.51,456,416,76.1,83.5,15841,47.8,56,0.30,110.2,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0037,32.93,421,418,50.8,55.5,15841,22.8,53,0.10,112.2,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5000,0.0030,0.0052,33.95,436,380,42.7,44.0,15841,25.3,34,0.13,111.6,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,2224,0.0040,0.0081,25.94,331,282,56.4,62.4,15841,41.6,59,0.23,112.1,1.8,0.45,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0038,38.40,499,452,40.4,42.3,15841,15.8,22,0.08,111.0,1.8,0.22,OK
