run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2000,5,5.0,23.13,284,249,115.8,117.1,6565,93.4,94,0.6,108.4,1.8,0.5,OK
tpch_sf1_q2,tpch,1,q2,gpu,3334,3,3.0,21.22,273,224,52.3,52.6,3451,62.3,63,0.2,108.6,1.8,0.3,OK
tpch_sf1_q3,tpch,1,q3,gpu,3334,3,3.0,34.02,410,371,98.8,99.8,6565,92.0,93,0.3,107.9,1.8,0.3,OK
tpch_sf1_q4,tpch,1,q4,gpu,5000,2,2.0,40.49,490,450,112.4,114.5,6563,92.0,92,0.2,107.7,1.8,0.2,OK
tpch_sf1_q5,tpch,1,q5,gpu,3334,3,3.0,34.45,426,387,106.7,108.0,6563,88.7,89,0.3,108.3,1.8,0.3,OK
tpch_sf1_q6,tpch,1,q6,gpu,10000,1,1.1,59.73,746,704,115.3,117.1,6561,90.7,93,0.1,-4593.9,1.8,-4.6,OK
tpch_sf1_q7,tpch,1,q7,gpu,3334,3,3.0,34.63,429,427,93.6,99.9,6563,77.5,92,0.3,108.1,1.8,0.3,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.3,49.84,612,573,101.4,102.9,6563,85.2,86,0.2,108.1,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,2000,5,5.0,27.13,323,288,105.1,107.2,6565,91.4,92,0.5,108.1,1.8,0.5,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,45.89,577,545,101.2,103.2,6565,85.4,86,0.2,108.2,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,3334,3,3.1,17.96,231,230,84.4,94.2,3453,65.2,85,0.3,109.1,1.8,0.3,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,2,2.0,44.58,550,509,104.8,105.9,6563,85.6,86,0.2,108.2,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,500,20,20.2,14.10,181,142,114.4,116.0,3453,96.8,97,2.3,108.0,1.8,2.2,OK
tpch_sf1_q14,tpch,1,q14,gpu,5000,2,2.1,38.00,481,449,100.1,102.1,6561,83.5,85,0.2,107.9,1.8,0.2,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.2,69.33,865,816,102.3,103.4,6567,81.9,83,0.1,108.0,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,358,28,28.2,13.74,178,174,51.8,56.6,3455,72.1,96,1.4,107.8,1.8,3.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,2500,3,3.5,25.02,311,278,90.5,92.1,6565,79.5,80,0.3,108.3,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,2500,4,4.0,27.89,348,309,109.7,111.4,6565,91.0,91,0.4,108.8,1.8,0.4,OK
tpch_sf1_q19,tpch,1,q19,gpu,417,24,24.2,15.58,198,156,115.6,116.7,6561,93.3,94,2.8,108.7,1.8,2.6,OK
tpch_sf1_q20,tpch,1,q20,gpu,2500,4,4.0,28.54,347,313,92.5,94.0,6563,82.7,83,0.4,108.8,1.8,0.4,OK
tpch_sf1_q21,tpch,1,q21,gpu,127,79,79.8,13.91,176,136,114.1,116.0,12791,97.2,98,9.0,108.6,1.8,8.6,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.1,28.34,364,326,62.5,63.7,3453,49.6,51,0.1,108.7,1.8,0.2,OK
