run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,25.42,311,272,151.5,154.6,6565,92.6,93,0.6,108.2,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,3334,3,3.0,18.48,240,192,69.6,70.3,3451,57.0,57,0.2,108.4,1.8,0.3,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,44.05,550,508,126.3,127.5,6565,91.4,92,0.3,108.3,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,71.12,866,865,134.7,139.5,6563,88.5,92,0.1,108.6,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,44.98,572,539,133.5,135.4,6563,87.8,88,0.3,108.8,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.3,3.46,40,2,62.1,69.9,18,88.0,88,0.0,104.5,1.8,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,45.64,588,545,121.9,123.3,6563,82.2,83,0.2,108.0,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,45.37,586,534,125.5,126.7,6563,83.5,84,0.3,108.0,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,2500,4,4.0,29.02,348,314,135.3,137.1,6565,90.5,91,0.5,108.5,1.8,0.4,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,42.23,531,495,123.7,125.2,6565,83.4,84,0.2,-6846.1,1.8,-13.7,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,22.07,285,241,121.8,123.0,3453,71.3,72,0.2,107.5,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,2,2.0,40.96,517,472,128.2,129.2,6563,83.9,85,0.3,108.3,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,625,16,16.1,13.62,176,133,169.5,170.7,3453,96.0,96,2.7,108.6,1.8,1.7,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.2,66.89,839,800,122.7,124.2,6561,82.2,84,0.1,107.8,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.1,63.60,804,768,124.9,126.6,6567,81.9,83,0.1,107.8,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,477,21,21.1,13.69,179,138,72.4,73.4,3449,94.2,95,1.5,107.3,1.8,2.3,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.0,29.81,374,341,111.6,113.6,6567,76.0,77,0.3,107.9,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,33.64,407,373,132.7,134.7,6565,90.9,91,0.4,108.1,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,527,19,19.1,15.86,204,204,139.4,160.5,6561,80.1,92,2.6,108.1,1.8,2.1,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,33.52,412,412,108.9,115.4,6563,75.8,92,0.3,108.5,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,159,63,64.5,13.96,178,144,154.3,158.1,12791,96.5,97,9.7,108.6,1.8,6.8,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.0,25.58,331,295,76.1,77.1,3453,46.3,47,0.2,108.7,1.8,0.2,OK
