run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2106,0.0010,0.0058,20.31,256,212,104.6,135.2,15841,53.1,85,0.10,112.6,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4000,0.0050,0.0068,34.86,462,462,53.5,56.0,15841,16.3,60,0.27,110.3,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0039,34.21,442,395,72.6,78.9,15841,35.1,45,0.15,112.7,1.8,0.23,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0036,31.92,415,359,82.4,90.0,15841,36.5,46,0.16,111.4,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0045,33.84,439,384,66.8,74.4,15841,22.4,36,0.13,111.1,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0033,25.84,336,268,112.3,115.6,15841,59.4,61,0.22,110.7,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0059,34.30,446,439,64.7,71.6,15841,20.9,35,0.26,111.3,1.8,0.45,OK
tpch_sf2_q08,tpch,2,q08,4446,0.0040,0.0057,33.51,435,379,61.3,68.9,15841,17.9,29,0.25,111.6,1.8,0.45,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0057,30.99,402,324,81.8,93.6,15841,34.2,48,0.25,112.3,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4446,0.0030,0.0050,30.41,393,337,70.0,76.5,15841,30.0,41,0.21,113.8,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,6667,0.0010,0.0020,30.47,403,334,51.0,53.1,15841,11.9,14,0.05,111.3,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0041,35.33,457,402,78.4,84.8,15841,35.5,42,0.16,111.9,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,12500,0.0070,0.0081,20.30,250,201,46.2,55.6,15813,2.5,33,0.32,109.5,1.9,0.77,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0010,0.0024,20.11,262,217,68.0,70.2,15841,27.2,29,0.07,111.7,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0032,39.73,516,468,62.2,66.2,15841,21.9,26,0.12,111.6,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,2400,0.0020,0.0077,30.05,387,329,58.4,66.0,15841,45.3,80,0.12,113.0,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,3638,0.0010,0.0044,24.04,310,253,77.9,92.5,15841,38.6,56,0.08,114.1,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0086,39.03,500,450,109.2,119.7,15841,62.0,72,0.76,110.7,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0042,32.27,418,410,71.6,81.7,15841,27.5,40,0.14,111.5,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,4446,0.0030,0.0053,31.66,409,367,58.9,63.0,15841,26.9,35,0.18,112.1,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2000,0.0040,0.0085,24.86,321,265,79.8,90.6,15841,45.3,65,0.32,111.8,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,8000,0.0020,0.0039,38.73,507,460,53.4,57.9,15841,17.6,33,0.11,111.4,1.8,0.22,OK
