run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,24.50,299,258,151.2,153.8,12789,96.0,96,1.2,108.7,1.8,0.9,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,22.84,297,252,78.7,79.9,6563,65.4,66,0.2,107.7,1.8,0.3,OK
tpch_sf2_q3,tpch,2,q3,gpu,2500,4,4.0,39.95,466,427,134.0,135.6,12789,95.0,96,0.5,108.5,1.8,0.4,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,68.48,809,770,142.7,144.4,12787,95.6,96,0.3,107.9,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,42.26,500,458,143.6,145.2,12787,93.3,94,0.6,108.3,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,103.04,1284,1246,145.7,147.4,12785,95.3,96,0.1,107.9,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,52.83,630,580,133.9,135.2,12787,89.5,91,0.4,108.2,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,53.42,635,597,137.1,138.6,12787,90.8,92,0.4,108.1,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1429,7,7.0,30.42,368,329,145.8,147.5,12789,94.9,95,1.0,108.0,1.8,0.8,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,3.0,49.61,592,558,134.7,136.5,12789,90.9,91,0.4,108.3,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2500,4,4.1,17.63,228,183,145.0,146.5,6565,81.3,82,0.6,108.0,1.8,0.4,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.0,48.47,590,550,138.8,140.0,12787,91.2,92,0.4,108.1,1.8,0.3,OK
tpch_sf2_q13,tpch,2,q13,gpu,323,31,31.2,13.73,178,141,176.7,180.2,6565,98.0,98,5.5,109.6,1.8,3.4,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,59.39,724,720,130.1,135.6,12785,86.0,98,0.3,108.3,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.0,56.57,661,626,136.1,137.9,12789,90.1,91,0.3,108.4,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,417,24,24.1,14.03,182,182,83.8,93.6,6561,78.5,95,2.0,107.9,1.8,2.6,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,4,4.1,36.51,452,451,120.9,128.6,12791,78.4,95,0.5,108.7,1.8,0.4,OK
tpch_sf2_q18,tpch,2,q18,gpu,1667,6,6.1,31.99,384,350,139.5,141.8,12789,94.9,95,0.8,108.6,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,278,36,36.3,15.94,202,201,145.9,168.8,12785,78.5,96,5.3,108.4,1.8,3.9,OK
tpch_sf2_q20,tpch,2,q20,gpu,2000,5,5.0,34.00,411,376,128.0,129.7,12787,88.2,89,0.6,108.6,1.8,0.5,OK
tpch_sf2_q21,tpch,2,q21,gpu,80,126,127.5,14.06,180,180,138.5,165.1,14347,78.4,99,17.4,108.3,1.8,13.6,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.2,32.48,419,419,88.9,93.5,6565,51.1,98,0.2,108.5,1.8,0.2,OK
