run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,25000,0.0040,0.0042,20.53,252,214,46.0,57.0,15839,6.0,69,0.18,112.5,1.9,0.45,OK
h2o_sf2gb_q10,h2o,2gb,q10,7695,0.0130,0.0139,24.54,301,251,56.8,107.0,15841,9.3,87,0.74,109.5,1.9,1.42,OK
h2o_sf2gb_q2,h2o,2gb,q2,16670,0.0050,0.0061,21.55,266,221,48.1,65.8,15813,5.4,79,0.24,110.5,1.9,0.55,OK
h2o_sf2gb_q3,h2o,2gb,q3,11115,0.0080,0.0090,21.92,267,228,50.9,74.1,15821,4.0,66,0.41,109.0,1.8,0.87,OK
h2o_sf2gb_q4,h2o,2gb,q4,20000,0.0040,0.0048,20.73,256,256,46.4,61.7,15805,3.4,59,0.19,108.8,1.9,0.44,OK
h2o_sf2gb_q5,h2o,2gb,q5,12500,0.0070,0.0078,21.46,263,257,48.8,72.4,15841,4.9,84,0.34,110.6,1.9,0.77,OK
h2o_sf2gb_q6,h2o,2gb,q6,11115,0.0080,0.0088,21.49,264,214,50.7,74.1,15829,3.3,27,0.41,108.7,1.9,0.87,OK
h2o_sf2gb_q7,h2o,2gb,q7,20000,0.0050,0.0055,20.91,258,166,49.4,69.0,15841,7.4,77,0.25,110.9,1.9,0.55,OK
h2o_sf2gb_q8,h2o,2gb,q8,8335,0.0120,0.0125,21.93,269,225,53.1,83.9,15833,11.6,89,0.64,110.2,1.9,1.32,OK
h2o_sf2gb_q9,h2o,2gb,q9,5000,0.0200,0.0204,23.77,291,244,58.7,114.3,15839,14.2,87,1.17,109.8,1.8,2.20,OK
