run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,4000,0.0010,0.0039,23.29,295,242,90.5,107.2,15841,44.1,67,0.09,113.7,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0065,36.70,486,442,47.5,48.9,15841,14.4,18,0.24,110.2,1.8,0.55,OK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0035,35.81,467,399,59.0,63.0,15841,29.2,41,0.12,111.7,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0029,37.14,483,423,64.9,69.5,15841,25.9,34,0.06,111.2,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0042,35.83,467,397,55.4,59.7,15841,15.8,27,0.11,110.9,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0021,25.02,326,282,84.2,85.7,15841,39.9,41,0.08,110.5,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0055,35.22,457,404,54.3,56.9,15841,17.0,24,0.16,110.8,1.8,0.33,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0052,34.14,446,401,51.9,54.8,15841,11.8,20,0.16,110.3,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,5716,0.0030,0.0048,35.61,464,398,67.1,74.6,15841,25.2,35,0.20,111.9,1.8,0.34,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0045,33.78,440,390,59.2,62.6,15841,21.8,29,0.12,111.7,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0019,43.02,571,514,48.3,49.0,15841,9.0,11,0.05,110.3,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0033,34.72,451,404,63.0,66.5,15841,23.3,29,0.13,111.8,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,24000,0.0050,0.0057,23.57,290,154,46.0,51.0,15841,4.8,59,0.23,110.2,1.8,0.55,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0021,36.22,471,418,54.5,56.3,15841,14.0,17,0.05,111.0,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0028,36.29,472,414,53.3,54.9,15841,12.6,26,0.05,-8336.9,1.8,-8.34,OK
tpch_sf1_q16,tpch,1,q16,1740,0.0020,0.0071,20.13,261,209,53.7,57.3,15841,52.1,85,0.11,112.8,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,5716,0.0010,0.0038,29.45,381,338,69.2,77.9,15841,32.1,49,0.07,111.5,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,2858,0.0040,0.0059,20.69,267,222,100.1,102.7,15841,52.0,54,0.40,110.9,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0035,31.24,405,358,64.3,68.1,15841,20.6,28,0.13,112.5,1.8,0.23,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0049,35.88,469,425,53.4,54.9,15841,22.5,35,0.16,111.0,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,2500,0.0030,0.0070,25.26,325,278,71.0,79.5,15841,35.9,57,0.21,112.2,1.8,0.34,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0036,36.39,476,420,51.3,53.2,15841,13.5,18,0.10,111.3,1.8,0.22,OK
